728 67961
150 563 15
247 4 5
660 476 24
591 354 17
415 431 45
19 128 2
515 250 5
47 317 17
542 67 39
133 231 17
520 276 19
621 608 38
591 213 12
118 329 8
431 39 16
334 226 12
483 413 10
459 639 32
252 603 35
19 362 10
493 431 34
628 716 6
97 88 6
360 290 39
171 494 14
400 253 45
3 25 33
589 9 3
411 164 39
565 86 12
303 292 50
469 147 31
713 673 33
258 636 35
241 246 12
483 671 38
115 620 5
594 223 47
2 118 45
453 542 37
238 293 15
377 130 5
305 124 7
716 123 5
211 677 22
92 139 24
101 141 24
136 361 39
721 558 33
539 159 8
129 560 25
425 98 20
223 650 27
11 444 38
545 262 16
540 247 36
597 238 21
680 288 11
248 564 3
438 634 11
135 323 26
354 641 12
263 426 20
712 120 12
575 510 2
293 179 25
320 367 34
101 626 16
480 28 10
204 636 37
683 122 42
134 474 30
241 59 21
263 98 9
223 660 34
22 574 9
340 467 44
415 110 41
692 379 32
158 321 10
194 82 4
221 157 21
39 500 28
124 526 12
697 15 27
332 153 23
716 161 18
113 325 24
406 485 50
292 185 11
239 98 44
527 257 23
200 288 36
687 402 10
727 444 38
667 324 33
317 168 26
469 179 38
330 399 15
234 91 14
367 355 10
671 430 20
599 376 29
78 77 5
494 201 39
166 536 5
601 30 26
726 534 17
3 124 44
390 591 16
135 78 23
472 287 14
657 701 27
560 456 3
678 337 5
491 192 20
56 201 50
84 180 45
62 124 41
203 517 17
538 160 19
50 725 7
588 350 28
234 707 38
203 622 37
683 96 12
89 555 30
703 628 38
293 63 6
507 346 6
228 574 25
184 550 2
346 660 31
20 129 33
582 350 11
375 91 4
173 409 19
270 200 50
621 65 13
266 389 32
104 380 41
409 237 34
81 465 31
358 681 25
4 211 20
197 12 1
17 574 4
287 432 21
686 667 13
59 579 43
326 180 39
13 116 30
541 551 11
114 554 35
138 658 50
274 466 49
459 141 3
479 138 50
599 611 18
279 312 27
323 155 7
609 173 25
99 720 30
528 456 15
645 19 12
711 71 29
664 608 25
538 355 10
457 418 50
494 318 22
278 714 23
141 556 45
410 253 11
700 225 11
443 404 29
622 588 18
582 677 26
331 26 14
24 560 34
392 444 38
592 344 12
235 669 31
437 17 42
664 611 40
631 435 13
664 335 18
344 415 27
351 612 46
52 558 13
218 287 47
202 179 10
710 644 35
670 87 6
180 619 42
299 469 27
315 571 36
505 86 2
118 325 38
136 525 1
26 509 14
586 369 12
410 388 19
181 526 12
396 316 43
684 202 24
244 727 10
320 441 8
110 580 16
84 514 35
65 132 1
471 613 36
701 558 23
341 441 43
571 180 50
244 358 15
187 258 36
718 105 17
542 537 50
624 194 22
426 129 22
293 429 31
508 425 1
469 58 48
43 336 3
141 381 33
589 531 7
494 243 34
426 447 41
17 566 24
578 69 10
236 161 19
279 720 29
588 269 2
105 544 17
49 551 7
585 295 27
331 484 46
246 128 21
178 325 7
416 718 42
313 589 13
315 525 30
715 604 25
128 136 15
717 409 9
566 273 25
435 201 8
299 491 25
714 47 44
179 39 42
626 77 28
237 363 48
553 593 22
482 457 5
698 456 22
129 147 22
481 656 20
632 450 48
624 267 25
574 331 17
107 129 12
80 610 19
437 187 11
629 588 34
202 408 14
334 586 36
382 706 28
34 44 16
633 295 6
117 300 32
32 453 44
652 48 44
512 136 13
327 387 14
38 577 28
712 646 25
699 360 6
243 712 31
97 229 26
144 654 4
339 650 9
490 533 34
151 416 38
660 668 4
236 690 42
388 293 7
311 501 6
604 276 27
682 108 47
104 185 11
430 394 19
162 499 39
579 430 3
207 122 29
273 43 28
702 46 47
496 654 26
724 710 45
548 222 37
624 287 25
83 92 2
415 243 37
709 80 4
569 562 20
299 127 3
423 66 7
240 625 19
680 316 34
376 52 4
316 269 25
539 23 38
683 116 2
32 718 16
617 542 33
312 419 20
469 450 42
207 183 36
351 7 36
255 175 16
345 170 20
144 238 45
327 191 28
378 8 42
673 495 45
92 512 33
156 190 41
428 645 16
672 659 27
400 213 24
96 671 45
365 592 1
600 670 16
614 703 17
214 315 44
365 28 10
371 439 47
118 577 5
651 385 26
204 676 41
674 274 46
319 52 12
129 83 18
465 209 19
338 115 50
144 597 5
531 122 12
475 560 15
13 310 34
600 399 4
137 221 11
503 416 23
636 531 13
36 296 49
650 45 49
61 437 34
247 420 27
568 19 38
96 508 29
41 301 40
587 320 32
109 637 48
52 132 49
686 243 38
106 366 31
609 113 50
46 333 29
176 394 10
92 106 45
202 486 44
600 272 36
44 112 32
87 194 45
77 701 14
144 410 21
188 318 35
437 303 32
389 276 48
29 675 24
112 508 49
244 49 37
573 151 4
412 710 45
622 449 18
479 466 49
100 38 20
620 545 49
311 166 23
567 546 13
610 279 26
83 76 21
321 681 12
265 324 42
272 283 15
492 505 32
60 629 15
319 572 16
224 424 10
491 17 27
475 299 4
90 576 11
27 705 2
272 266 8
528 185 2
477 338 48
661 149 21
419 555 19
239 91 40
365 586 29
253 6 46
191 551 47
594 332 12
460 565 15
157 163 50
566 189 12
420 4 1
213 330 50
587 551 35
703 211 25
35 656 43
372 49 31
558 445 27
241 584 5
340 617 14
709 559 48
341 434 37
47 127 1
44 613 44
218 711 48
334 650 4
256 607 11
649 237 5
368 545 50
6 387 45
708 512 27
223 322 19
188 665 38
512 247 8
121 351 30
411 184 13
42 317 22
98 557 10
145 680 24
25 85 40
688 269 21
20 726 16
633 211 40
698 538 27
54 249 22
694 242 46
414 644 31
596 167 24
366 45 33
99 608 47
126 16 28
20 379 23
436 24 11
220 402 12
103 408 48
136 255 16
275 718 18
544 128 31
603 369 3
380 521 6
444 477 3
472 431 21
585 565 2
516 234 1
375 681 16
334 353 3
30 242 33
502 262 34
485 447 33
154 689 37
454 151 31
13 698 40
502 405 33
497 586 5
363 539 16
293 219 19
337 61 25
424 28 10
249 474 35
91 246 35
224 138 12
428 615 18
136 6 1
718 144 5
272 254 31
43 129 44
460 100 17
659 642 44
643 23 8
151 552 17
649 305 41
681 209 39
116 508 24
207 279 31
445 409 40
654 362 9
211 193 17
280 273 32
370 129 34
386 715 9
603 448 3
60 150 50
491 275 47
636 665 35
154 259 47
606 184 20
187 13 47
253 609 16
613 171 43
444 130 25
593 588 20
469 537 4
116 99 27
331 125 29
171 157 31
390 414 19
107 112 14
447 141 11
145 245 25
66 302 19
411 184 26
298 83 6
542 612 30
279 457 9
532 200 45
201 189 6
616 646 16
615 516 37
395 627 41
629 135 1
695 237 24
577 234 36
600 385 30
527 313 30
467 130 7
132 659 14
107 10 36
153 148 30
537 595 20
8 670 5
589 631 14
486 591 8
500 173 2
715 26 43
319 522 37
393 707 24
703 603 35
387 401 36
693 64 7
670 353 27
684 244 41
16 475 4
686 5 8
690 283 8
688 387 13
409 505 45
107 529 46
299 39 8
363 299 3
184 616 22
41 418 42
666 664 11
60 383 26
139 508 47
509 522 3
440 506 19
618 278 34
583 513 32
267 163 24
252 211 11
312 441 30
21 163 7
357 218 48
213 183 28
721 214 33
527 165 9
483 463 47
512 58 46
539 236 24
304 194 28
216 167 24
168 239 19
295 248 26
571 401 2
383 619 1
135 407 36
533 673 37
679 426 3
595 34 29
496 539 47
284 355 47
481 344 15
148 585 15
432 533 8
401 266 10
355 479 34
107 404 4
145 303 21
562 275 22
402 161 7
15 258 5
429 531 30
339 480 26
277 434 34
86 478 50
434 261 34
250 304 5
160 708 29
725 103 21
289 655 49
6 536 34
708 90 38
117 696 39
263 547 1
122 383 28
684 626 28
197 380 48
638 376 5
51 127 33
317 605 33
321 225 40
310 344 7
209 325 13
354 597 47
11 53 28
155 428 17
584 144 45
139 341 21
580 417 35
531 459 11
163 456 40
565 283 14
199 373 43
460 52 31
558 129 24
440 294 10
496 682 39
545 149 12
98 3 35
568 295 10
724 388 49
204 391 13
597 367 16
598 425 26
439 213 8
450 698 36
335 588 18
368 180 10
722 353 6
435 361 20
366 123 7
647 432 40
631 58 37
104 118 42
723 551 27
28 229 7
45 125 5
18 271 10
50 516 26
598 242 19
70 417 17
115 245 39
140 518 45
206 184 42
169 433 43
72 339 2
671 63 6
345 24 39
658 284 14
694 248 12
377 240 43
61 278 49
107 476 4
149 707 34
600 93 3
52 585 29
574 711 19
310 272 45
366 555 34
535 618 14
198 4 44
347 114 20
343 19 36
166 237 46
15 362 16
377 649 47
505 501 17
259 718 8
651 206 47
654 534 9
222 594 36
349 276 34
677 621 29
157 171 1
633 722 33
443 280 41
274 462 47
28 305 21
219 451 32
104 567 27
163 293 4
677 378 24
502 446 34
479 360 48
382 138 39
23 371 43
57 290 20
371 449 17
653 207 38
466 598 16
606 335 34
264 177 43
197 84 29
608 362 29
437 155 29
391 184 25
296 656 12
364 287 34
216 11 4
655 695 24
407 710 2
214 179 39
574 535 15
153 265 30
192 182 38
302 442 9
110 129 23
16 33 21
409 622 27
286 38 37
662 487 32
210 587 30
101 511 4
465 663 4
666 34 28
488 656 20
70 624 21
273 551 23
100 506 26
703 83 37
553 272 50
200 698 9
132 623 48
229 530 41
313 261 22
422 584 3
260 592 30
47 524 27
306 183 26
58 488 39
266 392 32
300 664 27
487 295 19
161 172 39
434 352 23
210 705 47
551 430 7
505 172 29
460 294 27
690 382 12
341 399 4
191 504 45
288 626 18
485 560 16
139 638 40
238 573 16
473 84 35
454 424 27
479 94 48
277 238 1
704 319 19
76 183 15
434 62 45
440 465 8
637 232 29
329 324 35
683 233 21
75 277 18
270 183 21
209 285 40
15 665 35
213 125 6
295 701 5
102 37 36
55 261 2
704 361 46
650 298 13
425 337 41
420 140 3
146 464 43
715 261 26
334 80 8
389 182 49
132 362 10
414 84 3
430 725 27
573 399 47
703 442 33
45 673 25
29 110 10
167 528 17
379 146 48
572 381 36
438 166 34
590 410 19
465 151 47
665 619 17
526 300 16
103 639 14
615 620 9
548 625 38
286 583 6
718 569 15
223 341 4
496 380 14
266 567 16
413 165 27
37 199 43
204 700 18
619 511 39
528 364 47
145 549 32
20 393 36
514 4 35
311 139 6
599 588 8
357 580 45
655 583 7
504 698 2
593 225 27
44 371 6
36 222 22
259 122 25
110 693 11
113 169 41
202 536 41
251 140 5
253 70 30
357 231 20
688 16 36
616 357 24
424 144 48
191 469 43
147 684 16
440 562 3
519 676 37
691 118 48
134 56 36
97 189 23
129 296 25
594 342 4
261 702 32
543 571 14
357 160 20
207 639 33
208 538 18
625 34 32
109 703 31
554 669 3
420 447 46
406 515 3
717 460 48
589 354 20
174 673 2
238 565 15
481 79 31
699 437 23
6 226 50
605 159 40
507 422 22
188 522 23
249 277 29
12 278 30
206 564 16
307 218 26
17 141 22
6 595 6
120 695 5
379 668 14
363 352 11
420 245 45
129 649 48
397 577 29
479 590 48
714 562 18
215 57 2
661 496 10
276 27 2
312 471 31
243 613 33
536 144 46
475 153 9
153 136 37
458 250 42
26 292 34
429 436 48
149 147 20
564 358 17
564 382 47
244 364 22
711 121 8
332 455 38
534 28 46
189 679 49
387 339 5
351 161 15
155 345 4
278 134 4
482 481 9
248 439 46
408 60 4
225 172 2
389 315 7
413 209 46
409 611 18
656 157 16
55 293 15
141 728 17
486 722 48
9 619 50
602 102 41
206 118 15
511 547 20
484 572 37
504 205 8
267 587 3
114 48 9
384 121 29
249 482 32
281 173 6
159 664 37
116 318 11
304 494 31
681 723 21
549 540 31
576 544 17
221 297 3
502 241 32
382 607 39
67 430 43
278 585 13
445 420 2
28 468 36
676 28 16
582 18 10
712 56 13
163 166 12
661 224 15
704 695 42
357 495 11
656 254 30
554 359 17
573 55 19
489 517 24
601 5 17
555 341 6
387 340 11
358 11 21
137 539 36
159 116 48
577 133 22
687 228 30
62 132 48
157 328 10
459 62 29
659 215 41
119 131 24
201 307 24
392 670 20
614 675 24
293 301 45
245 418 15
288 343 12
101 282 28
193 625 38
651 118 7
366 308 15
192 634 24
307 410 40
413 91 21
355 218 36
502 286 38
633 638 40
702 347 50
83 206 31
111 571 25
329 594 5
393 524 36
240 366 33
448 116 30
580 422 33
121 188 50
544 517 15
621 367 34
336 258 32
229 600 44
202 526 33
439 562 20
363 468 38
556 13 49
69 479 28
287 231 32
167 717 5
65 381 8
236 127 10
427 423 2
706 696 1
595 654 3
216 474 28
391 265 31
136 719 21
634 704 3
25 657 42
557 40 11
501 688 31
618 36 46
564 260 12
513 537 50
571 1 17
530 615 22
100 546 43
415 31 17
20 42 7
515 4 50
68 345 11
221 390 49
325 685 5
567 153 45
622 26 14
504 267 22
415 235 11
495 336 6
398 573 29
569 259 11
493 144 26
637 139 20
592 358 17
339 226 11
387 467 32
170 217 1
459 30 40
161 381 7
598 522 26
334 598 1
137 688 3
283 221 25
455 705 32
397 581 49
346 691 23
448 263 8
452 147 42
537 71 46
281 45 16
118 712 4
583 704 22
121 310 4
150 653 8
90 91 13
217 506 42
624 81 42
682 88 45
430 535 49
682 53 39
143 246 33
29 552 40
535 313 36
136 668 26
88 152 6
155 287 9
338 370 33
493 607 20
277 130 21
182 30 4
376 309 41
487 519 49
542 233 38
158 655 29
287 668 16
290 380 28
286 442 8
453 107 47
348 219 4
659 330 2
574 105 19
290 351 22
246 618 13
61 706 8
428 87 32
233 405 49
139 46 5
256 4 48
377 673 32
393 318 10
115 19 4
641 187 24
416 31 20
628 694 21
573 412 49
659 492 12
725 504 23
221 293 11
434 550 13
718 263 26
671 536 11
79 36 9
527 368 2
3 156 12
54 689 50
131 708 30
438 677 11
515 356 8
266 361 48
241 125 31
223 81 31
407 55 34
27 383 28
536 385 21
215 510 4
294 551 26
375 422 24
84 655 41
247 417 2
163 373 7
670 177 11
691 661 47
273 189 2
343 361 34
685 556 7
144 542 43
699 353 38
612 658 3
456 637 16
253 307 22
69 250 34
526 440 49
711 280 11
231 143 7
659 22 30
151 466 6
630 438 46
232 100 39
4 134 20
91 406 40
702 586 8
242 176 48
439 458 13
298 112 24
21 657 20
628 132 46
577 348 50
431 628 9
330 335 32
298 140 43
379 455 25
299 119 25
217 289 6
109 596 1
510 461 32
209 687 28
725 578 5
305 500 47
419 200 14
552 633 28
567 326 3
229 338 39
555 283 30
202 296 45
550 336 7
396 302 33
219 75 40
355 98 41
66 120 37
428 54 8
623 325 45
42 282 3
147 71 8
550 720 43
708 215 31
236 577 43
26 240 49
473 175 33
278 726 23
607 515 36
316 727 13
335 141 22
568 123 17
80 275 7
180 640 39
337 358 2
631 718 41
260 31 4
173 149 18
37 307 48
537 51 8
296 280 39
4 196 12
12 239 49
23 311 31
69 562 35
92 310 27
722 728 10
679 644 5
192 645 24
569 279 3
682 105 47
523 279 36
52 217 1
194 170 36
449 143 27
520 650 9
586 190 23
272 127 28
508 448 16
473 650 25
276 707 36
519 712 23
253 548 33
451 677 35
681 519 17
153 43 33
48 508 36
241 10 45
508 343 3
564 565 15
253 513 10
671 597 6
498 136 16
8 360 10
456 610 34
695 57 1
225 334 34
99 97 46
376 323 10
457 438 1
162 135 6
334 338 38
692 577 50
328 118 20
211 250 37
24 44 27
427 417 17
251 128 3
680 82 38
507 188 7
139 11 22
679 42 21
673 368 2
675 607 4
98 148 9
215 594 6
140 54 8
651 251 41
348 472 19
511 721 36
602 720 47
554 717 11
338 96 9
680 281 31
57 121 21
539 270 49
540 15 10
467 112 47
108 525 34
612 712 5
658 402 32
583 486 10
594 350 36
520 498 47
502 49 20
614 583 8
583 48 46
186 540 4
207 526 44
509 353 46
450 167 21
64 333 47
370 196 38
345 230 39
445 609 12
724 423 48
2 438 13
695 630 50
118 538 2
373 638 21
363 216 36
627 567 28
563 587 43
350 189 33
562 422 40
308 524 32
712 509 7
212 233 36
483 188 16
728 618 4
692 87 8
201 680 6
565 114 43
359 74 34
538 388 18
237 247 41
58 669 45
627 392 4
629 625 50
446 493 13
74 469 48
188 506 36
653 93 45
528 501 2
620 333 34
158 534 11
428 28 12
289 600 14
67 24 27
192 601 6
187 340 22
672 595 8
255 677 6
157 501 23
594 506 24
623 303 45
475 437 36
321 319 5
456 18 1
295 626 14
210 45 10
79 4 26
280 355 18
720 503 46
689 194 44
495 287 5
80 209 39
54 250 23
105 157 44
184 702 7
476 222 13
5 253 19
713 634 49
586 161 6
254 60 40
477 340 13
80 548 16
113 651 49
211 42 4
515 213 46
229 356 29
285 683 22
327 180 28
373 123 38
652 526 21
208 645 41
195 392 29
704 419 35
290 603 32
459 279 34
337 714 35
459 57 10
394 334 20
169 137 46
119 133 28
150 694 20
324 229 46
138 468 9
80 633 24
671 360 3
269 675 14
573 214 26
242 238 25
717 40 11
650 599 16
62 663 7
288 211 6
261 657 33
662 51 39
374 53 17
542 131 34
16 114 48
414 648 2
239 224 37
140 609 46
214 86 16
8 298 42
646 7 37
474 550 36
548 397 45
714 195 13
652 390 1
618 726 48
125 520 50
75 622 14
87 687 17
626 673 31
666 353 36
256 18 34
658 430 33
464 66 26
673 527 17
192 82 18
102 414 29
122 509 39
424 624 5
531 455 49
332 453 35
30 259 8
127 161 15
155 718 18
53 74 25
682 180 46
509 308 21
106 268 7
4 70 32
188 155 41
346 169 17
630 707 49
624 231 44
112 63 37
534 145 1
632 724 11
304 706 16
33 141 43
655 325 10
80 41 15
202 49 33
105 78 48
311 201 4
547 42 50
559 673 16
266 237 4
466 243 21
326 589 30
362 217 2
317 122 3
406 585 42
537 269 26
537 695 48
228 454 30
84 55 29
364 281 22
546 10 14
281 534 2
107 712 43
606 306 16
209 432 33
512 337 41
237 112 29
25 723 38
642 293 44
102 229 38
672 403 19
50 573 4
345 525 27
457 716 6
605 308 46
176 99 16
514 162 17
640 509 18
404 34 8
388 704 17
301 282 46
138 45 19
615 185 1
529 566 41
700 270 42
400 550 10
654 285 16
58 253 9
159 556 48
514 441 41
52 633 48
31 523 11
266 305 47
642 426 44
212 376 35
260 271 39
40 175 27
697 488 42
716 243 15
198 643 32
392 706 20
363 520 32
542 512 41
496 141 40
54 632 23
692 81 17
166 336 23
713 122 27
589 247 12
497 129 24
727 456 35
397 185 47
403 431 9
193 672 12
212 452 36
393 342 47
56 159 9
681 657 25
111 12 2
430 649 22
606 402 48
85 457 39
135 58 24
75 105 24
657 48 24
500 460 45
725 425 40
418 685 46
546 257 12
422 342 42
538 96 33
493 634 16
580 70 37
717 457 15
321 362 49
581 61 12
484 490 9
645 363 26
713 41 9
486 615 16
649 436 38
547 721 33
572 560 44
92 349 7
544 88 25
58 310 1
661 149 41
112 509 9
294 228 16
20 149 34
515 344 49
171 569 45
537 37 5
221 709 49
268 343 33
271 260 33
308 135 45
712 524 17
170 179 23
414 678 42
607 94 2
298 636 42
341 92 44
405 479 13
226 35 31
618 107 4
362 205 50
401 628 4
559 551 49
92 616 6
431 447 23
416 675 27
587 173 36
361 296 9
323 285 24
254 444 27
326 80 35
429 272 50
123 655 14
403 180 36
591 58 32
93 419 15
197 514 12
88 590 1
313 18 9
107 642 3
600 132 49
257 226 43
39 407 46
682 340 14
106 309 29
295 532 50
418 381 3
224 559 34
386 547 19
528 302 44
431 634 48
204 424 22
404 699 26
423 487 9
675 560 47
599 629 26
581 618 30
155 3 1
561 227 7
186 57 48
427 279 23
19 294 50
390 671 44
617 80 4
509 468 42
535 491 29
710 630 31
161 82 9
161 563 26
45 503 29
719 50 2
690 17 16
529 209 50
52 645 31
622 410 45
494 219 40
15 665 37
330 200 16
581 388 5
334 497 45
295 486 45
386 389 20
159 379 47
557 682 40
25 667 15
341 221 7
207 455 34
7 492 34
529 208 22
726 628 47
711 568 45
113 245 18
183 469 50
130 183 25
62 571 42
537 575 9
327 676 31
390 480 9
639 249 25
426 324 49
339 609 26
2 148 39
636 223 7
501 271 11
563 162 18
323 445 34
331 48 38
701 346 4
412 563 20
636 396 26
681 666 2
370 485 16
443 503 43
63 125 22
189 665 3
299 458 12
407 130 22
482 203 36
337 287 32
91 537 35
722 237 17
443 280 24
143 83 6
634 168 26
712 386 3
417 372 2
153 653 2
701 444 29
278 500 3
326 493 18
61 384 26
478 382 11
408 83 1
219 725 35
602 66 12
689 196 30
272 543 11
698 236 27
471 257 20
361 164 40
27 334 20
590 21 47
243 728 34
73 608 1
453 616 44
221 207 33
274 107 34
216 593 44
585 309 36
236 379 23
100 373 48
113 687 22
444 13 40
201 472 25
608 126 8
506 470 18
480 100 9
490 529 4
445 723 50
482 378 37
338 513 44
283 459 35
343 271 31
492 570 15
609 589 13
131 14 47
306 210 20
169 526 13
450 272 43
480 727 49
659 422 34
606 713 3
588 579 31
299 727 46
286 349 34
340 147 38
43 647 23
412 297 22
470 262 8
323 539 7
352 183 4
360 585 39
164 617 23
473 360 16
242 220 16
481 594 37
544 71 48
138 154 48
233 301 5
335 550 24
671 716 27
625 39 27
6 280 1
169 240 34
288 679 6
226 656 34
676 391 37
570 448 5
478 152 1
671 651 48
141 591 42
640 147 20
322 518 27
460 411 26
218 409 3
327 631 44
42 625 43
662 300 8
252 7 4
396 339 34
388 53 50
496 188 3
80 472 26
531 490 6
579 317 43
579 245 30
6 722 15
642 77 28
427 606 9
675 487 49
231 588 1
168 614 2
571 25 38
649 693 30
537 691 1
722 237 8
551 673 40
45 270 1
304 220 32
296 148 25
529 512 28
486 714 36
320 668 47
378 399 33
104 446 5
685 576 16
42 19 22
534 715 48
56 58 47
248 604 21
395 612 7
281 513 4
367 258 14
130 132 9
526 519 3
227 25 12
5 168 20
446 396 49
591 498 7
532 45 19
81 507 20
518 145 22
404 81 42
255 241 18
501 87 29
600 293 11
122 520 5
621 591 5
296 603 13
383 491 41
136 117 32
351 202 26
37 717 46
345 100 11
709 437 25
695 553 17
314 523 7
360 614 16
253 722 24
400 155 22
82 463 50
176 268 46
709 414 17
309 434 35
629 678 27
85 519 3
457 617 41
626 193 8
175 636 9
295 274 39
165 281 37
194 692 15
302 106 8
619 522 14
317 487 22
414 24 15
292 270 28
685 374 35
165 153 45
495 387 50
185 404 35
575 548 44
178 257 45
628 177 25
433 500 9
636 132 14
175 261 48
233 394 6
444 453 5
527 18 3
490 311 16
162 305 6
592 178 45
406 390 31
660 142 46
376 351 30
151 352 37
487 629 37
374 353 16
31 705 28
407 450 16
116 515 1
153 328 18
205 542 46
590 417 9
183 508 16
348 193 25
545 9 16
440 489 3
640 592 26
143 387 30
536 146 12
108 347 31
276 480 31
133 620 35
137 598 45
419 712 7
463 618 32
584 51 48
334 285 37
217 716 37
306 484 31
716 28 28
705 88 29
286 471 14
643 303 34
50 510 33
645 561 42
443 379 15
334 225 45
164 653 9
331 600 1
150 437 29
564 122 14
487 387 42
358 292 35
354 659 30
86 373 12
144 671 6
639 378 11
247 346 35
641 148 42
346 631 36
300 633 47
250 385 48
226 349 15
658 615 50
706 88 41
576 555 13
167 373 43
571 169 49
470 75 40
87 486 2
192 447 48
397 159 3
495 657 25
263 689 23
672 618 39
28 497 15
242 354 31
609 5 15
625 685 42
371 607 37
676 153 33
717 401 17
544 175 21
455 654 36
187 402 36
184 483 48
263 486 17
429 92 13
273 653 30
17 190 49
261 92 26
9 425 22
603 240 43
562 243 18
565 396 50
528 350 14
252 714 3
430 182 43
405 173 49
391 13 20
100 578 48
346 268 17
317 218 16
133 245 24
81 523 8
298 506 36
97 559 34
358 132 19
586 496 13
13 163 21
329 606 22
706 89 36
614 257 44
344 653 46
129 520 9
658 415 43
446 173 27
680 316 38
363 675 30
387 691 37
687 14 20
666 329 47
118 266 17
35 152 24
705 585 11
336 690 43
431 462 44
636 189 35
360 639 47
21 22 32
301 606 25
588 654 16
489 580 14
135 201 16
46 659 19
432 73 37
579 129 26
524 404 27
428 621 37
241 296 4
340 203 42
581 227 45
500 638 40
521 119 27
307 466 10
312 687 50
61 71 40
633 232 44
598 206 42
621 460 50
132 685 14
563 359 18
19 285 2
89 254 24
224 558 35
494 10 10
89 127 25
487 193 8
361 670 25
590 535 36
393 324 46
367 242 36
132 14 26
568 189 46
271 458 16
626 333 8
631 82 17
341 430 9
233 222 3
236 462 6
387 114 6
648 713 3
196 75 13
467 179 17
28 217 3
545 705 28
234 560 24
566 629 6
361 608 37
556 198 14
171 591 26
252 473 15
190 218 25
176 219 10
363 722 34
363 566 42
698 32 2
87 106 3
563 151 31
724 434 46
10 654 21
264 293 7
677 206 6
402 98 22
594 365 16
283 582 18
356 241 21
353 461 33
553 467 29
520 644 8
249 357 34
456 356 43
428 657 22
126 335 39
721 126 26
491 470 38
95 352 24
259 666 21
250 584 47
603 703 50
541 654 34
277 162 38
526 244 44
141 364 28
111 263 7
281 232 25
458 527 21
728 261 22
536 55 36
428 124 39
721 101 20
122 663 41
233 434 10
453 262 16
337 138 12
385 713 24
520 79 21
177 313 16
467 362 49
632 148 35
366 569 6
97 311 30
424 154 20
658 265 45
73 354 37
279 578 31
476 86 37
719 662 36
577 53 38
551 606 49
185 416 24
12 105 44
367 532 25
457 400 30
211 699 25
671 218 41
717 403 35
63 67 45
36 488 36
506 341 11
111 280 48
519 11 31
503 437 16
162 708 24
43 377 44
502 4 19
458 602 21
407 525 38
321 716 9
407 630 11
159 611 41
692 207 23
182 483 34
133 167 6
309 533 41
167 107 15
82 679 49
503 514 1
514 554 14
164 208 25
711 277 9
42 245 29
333 678 38
566 406 1
40 569 3
271 113 33
629 198 30
365 430 17
65 142 37
316 202 45
489 125 21
395 141 30
20 480 14
380 445 12
244 177 28
156 398 39
408 265 12
180 214 46
414 86 3
538 399 8
490 619 14
725 520 5
639 332 17
259 584 17
289 32 11
31 3 50
674 213 5
587 237 10
100 596 16
653 226 34
680 711 37
316 718 40
402 63 4
313 622 4
228 209 29
234 275 34
727 339 17
217 63 24
213 715 24
81 135 4
390 52 44
221 248 1
238 182 50
149 68 30
705 712 37
413 580 40
558 174 3
537 437 38
664 698 7
613 522 15
407 557 44
