558 12784
547 260 34
72 332 30
478 549 47
260 105 36
520 17 17
284 311 16
518 179 33
436 19 34
463 558 33
322 434 3
414 506 39
388 335 49
197 389 4
340 391 4
206 27 45
327 90 28
6 225 13
140 156 16
168 380 14
411 308 25
143 13 35
307 395 37
549 501 4
141 492 26
548 240 36
423 91 36
77 162 31
237 153 10
443 331 5
254 255 30
169 53 5
148 115 37
97 345 15
60 130 19
235 448 50
70 556 41
200 400 50
357 309 49
178 368 5
537 23 38
271 358 16
538 4 37
240 511 6
211 309 47
189 229 22
454 51 19
31 352 47
464 500 22
511 183 1
488 242 34
369 511 33
140 395 25
278 115 30
213 195 22
80 252 39
379 496 4
481 137 17
72 202 45
121 18 39
48 541 17
375 484 36
12 389 43
553 250 19
496 495 13
55 523 35
178 420 15
510 254 6
174 554 40
549 295 25
172 376 23
290 343 37
281 239 40
10 551 32
509 20 3
46 447 43
7 355 2
173 463 19
525 403 23
528 474 12
377 439 27
215 113 36
299 555 18
57 167 22
480 83 19
505 420 43
157 224 37
304 320 8
173 486 33
283 317 13
234 388 38
237 190 34
44 417 34
336 478 3
145 110 30
375 492 20
426 553 14
428 83 42
438 280 12
558 149 24
25 490 48
233 502 36
470 365 8
15 34 14
36 211 30
512 541 12
31 155 12
295 85 8
66 371 31
123 207 20
89 344 1
500 410 32
244 501 8
354 423 29
496 185 27
454 74 10
551 182 7
69 541 3
224 425 4
182 401 34
353 3 17
418 423 9
333 500 42
424 538 41
256 195 4
81 53 47
293 133 18
340 526 2
421 516 41
322 87 4
383 11 32
392 499 33
155 302 48
541 285 42
476 410 20
80 187 16
519 342 30
232 363 15
36 297 25
11 87 6
137 466 23
206 12 2
133 210 27
415 182 32
260 462 24
70 515 8
341 406 8
116 264 23
296 437 5
311 258 30
69 448 40
341 16 25
274 376 16
390 302 9
181 169 35
252 429 43
36 369 12
188 321 45
460 201 24
30 88 20
19 550 2
140 7 45
266 475 1
133 126 7
541 291 2
165 432 25
134 271 14
232 498 8
395 338 13
556 329 34
325 467 41
334 154 46
124 346 1
368 189 27
231 395 4
168 444 3
356 221 15
243 25 31
74 285 13
62 215 3
440 29 31
220 451 17
109 329 33
351 280 25
238 191 24
407 129 37
66 55 35
235 129 9
519 379 42
52 285 17
159 382 31
358 131 43
391 446 5
552 46 19
104 35 24
334 548 42
490 182 24
330 536 45
202 145 11
132 216 12
280 431 15
493 353 6
555 210 22
194 290 41
436 123 25
555 444 11
124 410 13
381 165 9
364 546 34
357 207 16
227 387 35
500 260 37
380 36 34
421 163 27
211 46 11
203 421 21
270 397 25
552 379 6
159 106 5
520 455 41
411 430 36
376 335 46
40 495 41
222 303 33
537 45 37
500 390 40
243 307 31
295 547 2
517 327 19
391 545 17
27 173 14
50 371 31
194 156 43
30 421 4
417 442 31
421 13 15
129 418 22
455 403 4
309 429 44
526 151 28
439 29 2
368 121 28
216 141 6
280 121 20
458 167 23
91 138 27
179 25 50
439 295 30
332 54 36
358 137 33
225 54 16
527 169 8
101 319 33
319 30 4
473 50 22
202 282 42
294 87 32
522 225 5
556 457 8
105 168 16
133 368 47
525 508 2
149 545 45
47 473 15
542 124 41
439 66 17
373 440 16
345 543 25
58 415 44
225 106 33
253 528 5
148 548 16
161 522 27
463 543 5
446 210 1
2 58 31
69 39 14
234 283 42
285 188 7
30 460 17
420 548 17
38 57 25
520 327 10
210 312 26
110 134 30
480 28 26
451 433 25
82 393 2
118 240 45
281 149 8
442 52 17
323 516 17
199 12 44
398 310 18
212 124 43
75 178 39
26 41 33
472 525 15
266 82 44
545 85 34
421 156 30
14 488 25
520 322 28
258 368 13
343 441 8
144 362 1
360 85 34
256 287 23
162 470 28
338 306 41
253 190 10
135 301 37
178 482 13
99 505 41
363 178 31
395 158 50
334 330 44
468 213 9
70 77 29
464 394 36
115 38 6
131 51 38
309 106 2
110 308 46
430 485 29
104 204 45
78 189 17
126 493 19
447 523 33
483 340 7
343 486 38
304 331 15
233 242 42
420 198 38
202 444 19
5 387 50
99 8 5
469 65 12
284 267 6
556 198 36
346 186 36
547 374 8
378 383 29
73 381 16
327 528 11
421 285 34
133 178 6
70 375 35
242 89 45
189 356 26
491 358 26
194 255 6
420 196 47
368 451 14
440 434 18
450 309 40
82 244 23
98 115 48
65 326 50
541 80 47
116 520 3
529 298 48
91 557 27
150 24 22
4 19 39
540 408 26
209 24 6
534 439 36
497 4 33
27 232 31
127 311 14
200 131 10
262 302 50
318 270 30
435 99 1
119 324 38
359 80 23
170 482 10
399 221 37
448 305 34
127 289 17
230 193 7
127 165 21
557 22 39
136 166 3
315 462 40
321 488 18
226 34 33
40 456 14
33 417 48
516 505 35
250 82 28
351 325 10
374 218 30
495 534 24
328 172 41
292 531 22
418 445 33
200 174 35
238 363 6
251 439 2
11 147 13
43 286 37
225 371 47
67 373 46
442 489 35
133 525 42
320 375 19
348 237 25
399 544 12
232 156 35
144 523 35
241 297 9
311 137 45
358 168 33
303 269 4
117 203 37
537 270 23
76 536 14
90 258 6
254 131 6
349 438 16
1 32 46
311 545 18
4 415 19
324 205 14
94 321 40
75 310 50
371 320 9
550 483 32
284 316 33
86 163 49
86 491 23
206 433 24
505 319 20
87 16 49
355 347 38
541 485 34
40 98 32
336 495 14
133 227 43
488 313 27
541 503 28
399 490 36
162 149 20
392 189 44
148 122 39
417 478 16
499 38 43
526 13 44
390 556 34
387 140 41
511 295 34
240 293 38
326 168 34
107 172 30
470 442 30
165 149 39
109 255 22
106 503 24
326 10 45
438 158 30
245 502 43
452 518 7
330 415 24
490 148 2
300 404 23
327 94 15
443 324 14
467 534 41
477 233 2
270 46 35
328 376 34
346 306 18
450 333 34
195 168 18
538 403 19
384 311 50
296 288 47
358 386 15
367 51 19
129 149 28
276 297 36
454 345 48
406 457 11
482 121 17
332 506 15
287 353 47
109 439 4
93 85 39
294 414 45
443 166 18
311 364 12
352 479 2
537 451 15
129 427 30
54 461 32
302 468 26
376 532 41
462 81 42
32 116 42
347 362 4
244 225 42
387 38 29
39 378 41
118 198 4
53 331 37
463 203 26
519 543 37
28 246 27
370 442 50
446 86 41
551 425 49
167 10 1
233 514 13
89 202 30
489 401 36
281 120 19
355 239 11
100 108 20
4 190 30
59 383 18
273 297 9
376 291 19
28 85 35
123 306 44
209 305 49
349 43 41
85 407 3
137 364 8
247 252 23
24 18 45
333 83 4
324 290 7
552 391 43
90 57 13
299 344 32
345 558 17
531 245 7
509 3 47
503 195 10
339 254 35
128 527 47
101 285 48
199 105 1
458 464 22
492 546 26
251 217 18
328 67 27
163 185 33
419 438 45
307 420 25
488 133 10
308 503 11
214 163 30
111 554 29
124 422 46
424 487 8
551 96 21
150 355 42
12 397 46
114 494 40
16 370 12
57 227 1
313 522 35
144 125 24
114 197 49
280 418 18
319 30 18
207 449 41
365 452 15
461 83 11
513 352 26
283 156 2
501 478 22
352 306 47
262 362 19
29 448 37
502 390 38
67 296 10
459 422 1
196 362 5
422 320 9
365 363 2
445 332 40
364 287 37
424 511 10
225 167 12
549 48 11
248 276 48
3 33 23
285 394 24
441 375 17
483 308 37
300 258 23
448 38 27
25 409 7
557 500 7
20 45 7
382 342 49
134 38 18
339 283 33
474 233 18
443 524 17
322 462 39
210 407 45
113 394 13
477 38 28
204 452 11
216 96 42
16 294 25
276 265 26
382 183 26
537 371 10
192 24 36
203 9 17
492 246 8
474 8 35
501 352 21
50 525 23
181 378 32
308 455 17
460 29 40
407 552 29
214 97 7
297 353 27
461 437 9
353 21 47
21 64 32
209 454 4
85 229 39
531 40 16
53 162 41
11 427 18
273 4 44
192 104 3
401 316 5
97 259 48
297 142 29
476 261 22
541 283 12
75 501 17
308 341 47
420 474 38
227 32 46
86 355 15
42 149 40
30 279 41
94 184 47
321 315 26
7 427 21
334 257 20
538 259 50
35 142 14
62 509 47
126 216 8
292 493 34
141 405 1
204 331 33
310 148 1
257 19 3
46 137 8
347 126 25
322 434 43
499 382 39
337 33 33
417 364 30
419 453 36
535 548 12
108 217 14
103 374 24
19 506 12
419 13 41
98 78 50
397 454 7
286 327 27
553 149 13
263 299 42
105 411 21
15 60 45
383 311 34
279 497 27
553 215 13
510 159 17
400 535 34
365 120 26
298 67 24
502 258 48
408 413 21
280 251 35
435 417 33
173 458 25
551 220 21
443 315 26
214 194 49
343 80 33
85 41 38
390 419 38
51 442 8
332 146 24
216 479 1
488 101 3
109 489 42
319 101 15
554 292 24
363 387 11
508 485 45
230 70 8
224 289 9
503 337 29
300 524 25
474 179 4
495 216 43
363 420 16
6 265 6
498 248 33
4 539 50
137 160 50
439 288 16
16 124 40
89 489 12
115 529 32
309 248 39
379 204 1
441 95 49
182 503 36
499 272 31
504 150 9
360 530 49
517 325 23
78 425 7
326 270 27
336 77 19
146 339 31
3 205 14
166 97 47
193 405 12
480 476 48
280 276 26
154 184 36
201 481 45
222 191 6
311 309 4
21 108 37
111 93 28
66 258 11
193 398 26
223 98 24
465 46 43
315 179 7
292 15 47
458 376 33
490 368 26
59 277 28
209 369 45
455 540 32
263 156 20
91 115 35
504 531 31
263 80 40
314 169 4
173 298 7
245 16 31
235 116 24
8 59 11
556 295 11
215 344 29
534 116 43
40 311 38
406 447 48
269 415 24
52 287 42
494 257 13
265 485 49
282 546 16
418 36 2
247 100 14
300 312 16
349 479 14
517 256 10
489 48 19
43 346 17
260 14 38
329 525 34
312 434 16
225 100 8
495 513 2
339 521 12
303 512 24
251 76 3
296 433 41
20 283 1
113 437 24
14 34 8
221 56 6
424 538 20
105 282 48
342 381 8
118 402 41
422 242 5
43 548 16
155 135 37
340 25 2
386 224 13
295 422 44
39 56 38
45 232 43
115 142 23
459 8 13
487 196 26
61 501 39
118 534 41
229 380 37
303 99 13
14 494 13
248 228 1
272 403 27
338 439 22
198 316 7
250 252 25
548 330 46
161 425 26
256 280 23
396 33 4
324 211 26
457 412 8
466 280 7
393 409 5
523 222 17
200 454 1
364 76 20
224 23 4
55 296 14
19 391 5
282 376 45
214 43 25
329 173 15
256 325 47
160 445 13
97 173 35
333 521 33
204 428 36
438 556 30
202 210 27
483 13 36
176 470 16
193 340 42
9 417 49
494 155 24
330 279 6
64 69 14
150 176 48
48 322 2
41 497 15
43 150 11
551 455 38
433 479 8
161 59 18
102 269 46
539 351 38
355 314 40
403 105 26
489 177 17
97 80 47
463 558 12
108 35 12
255 555 34
494 524 31
95 317 31
389 86 16
21 540 15
377 22 29
302 437 40
155 126 21
555 63 23
458 15 40
64 155 6
172 26 15
84 428 33
497 310 41
254 550 37
152 390 18
2 137 14
416 290 4
317 545 46
96 336 48
478 387 35
74 444 13
63 253 45
553 45 33
370 168 13
443 293 37
27 361 15
545 93 13
137 368 44
117 498 20
329 7 48
360 50 15
101 334 41
179 193 34
304 109 50
216 17 6
345 307 8
547 353 36
391 492 4
438 86 35
209 21 44
430 299 28
260 171 12
46 219 28
256 553 27
14 331 45
151 330 32
540 209 49
118 27 17
414 467 27
360 303 20
53 46 32
49 70 42
191 189 27
346 428 31
462 120 11
473 273 26
177 125 33
225 43 23
49 124 43
146 163 14
410 408 34
490 363 45
455 344 46
179 167 30
412 474 14
379 2 47
529 26 14
106 251 50
328 199 18
387 367 28
180 231 38
512 447 41
128 264 25
533 306 17
405 56 38
24 527 46
230 95 12
125 87 27
418 210 8
202 155 7
386 516 10
438 468 33
180 74 38
72 500 28
466 460 23
107 361 29
555 315 24
183 8 42
451 59 23
58 87 2
239 470 35
73 180 28
345 288 1
64 402 22
239 261 13
406 415 20
496 194 43
171 523 12
41 535 20
420 335 23
455 234 39
155 121 19
323 477 30
502 546 44
352 554 34
189 1 18
343 481 38
483 162 2
314 467 9
88 527 25
527 230 49
20 552 11
233 369 32
417 253 25
225 213 14
181 162 34
222 243 41
53 442 3
373 223 7
88 148 20
386 197 40
130 106 39
348 158 30
509 310 41
116 190 25
356 108 28
388 483 28
218 354 24
402 468 11
146 356 35
384 170 38
208 62 47
525 143 2
483 513 41
1 531 48
3 542 7
278 310 26
150 115 4
476 105 18
482 14 17
492 45 29
335 407 13
457 270 29
322 83 29
312 530 35
365 100 26
500 192 12
72 48 16
322 433 45
234 427 22
124 471 1
319 249 34
149 531 5
482 32 45
138 81 14
456 286 42
211 483 44
55 385 6
500 522 2
94 29 16
136 471 20
502 281 16
502 458 45
371 41 47
252 59 4
440 91 1
436 226 8
256 37 27
82 392 44
264 402 37
115 461 41
372 493 38
149 209 4
383 189 25
495 145 29
456 263 32
174 416 18
2 426 17
240 30 45
391 514 20
9 208 19
206 184 34
188 123 30
109 543 43
371 325 7
57 351 12
15 258 31
33 515 28
231 109 42
350 248 11
170 33 10
98 380 9
489 274 8
309 346 39
493 99 44
531 55 25
535 40 31
426 73 23
382 353 14
44 33 15
330 15 5
372 553 13
225 351 3
323 551 28
386 107 5
47 324 9
46 163 13
214 39 33
87 251 7
330 445 29
392 399 26
265 23 34
518 243 4
315 410 28
126 540 24
415 498 4
325 219 50
81 13 9
195 59 22
305 148 38
28 255 22
281 192 47
440 544 35
175 461 8
409 223 5
59 428 50
253 49 9
529 134 10
250 120 8
260 511 36
138 367 24
464 361 19
172 65 12
175 515 27
105 154 23
362 124 27
485 463 6
391 23 45
64 467 43
204 468 16
37 449 10
5 334 50
455 179 20
185 282 37
7 37 23
430 468 18
374 54 7
546 182 20
547 144 6
404 530 36
245 210 19
12 175 12
456 282 28
132 393 6
40 328 6
13 178 34
482 180 34
190 478 10
365 324 10
202 378 50
175 28 38
30 279 44
335 27 6
126 328 19
47 295 40
189 387 40
218 463 4
266 249 25
423 388 18
379 377 39
107 411 5
280 143 31
439 192 21
490 498 50
207 459 15
242 456 49
10 413 47
233 540 33
81 102 13
255 252 15
341 36 33
284 388 16
552 104 3
172 550 18
425 200 11
335 360 37
275 412 41
358 156 22
307 58 23
437 275 8
464 532 25
516 113 10
354 444 19
226 301 30
333 357 26
102 107 12
413 132 27
255 204 31
183 184 15
163 232 9
236 459 43
131 224 23
78 140 25
209 349 26
71 222 1
134 148 48
170 194 29
405 234 22
26 325 16
336 429 32
231 80 18
170 201 7
260 152 11
259 253 25
327 172 36
288 235 29
472 45 43
41 14 19
67 276 40
121 12 16
257 287 18
143 116 32
230 49 27
202 432 14
155 333 47
343 211 20
39 469 5
202 536 10
106 386 38
354 218 28
507 316 33
462 182 49
371 515 34
71 307 6
174 133 40
338 389 7
149 541 4
368 339 2
303 547 37
529 541 3
207 420 37
342 44 9
243 339 36
423 119 28
92 478 27
465 545 28
169 483 28
433 424 7
344 527 6
322 415 33
369 250 7
191 492 44
169 497 24
551 202 25
311 62 21
9 426 45
542 97 6
304 300 21
202 210 20
442 229 29
276 249 24
469 75 50
134 211 26
42 551 49
93 198 43
173 86 36
58 468 39
175 422 42
448 434 24
215 470 8
473 64 17
194 287 41
41 4 7
54 11 39
301 263 20
389 336 16
279 393 2
206 197 37
74 491 50
190 102 32
528 358 36
72 555 24
66 212 48
155 366 14
214 308 11
500 524 19
160 174 37
552 41 30
240 143 6
426 185 15
155 451 11
129 6 33
442 36 47
402 537 22
391 360 10
526 163 16
488 395 12
477 473 47
275 81 22
390 64 6
119 406 20
8 110 46
199 426 1
528 460 29
242 50 24
524 488 21
166 328 9
185 287 25
39 131 38
110 549 41
462 421 45
330 423 13
422 16 14
21 402 34
372 112 13
143 475 17
365 31 4
394 303 10
546 31 27
252 353 1
184 162 7
363 520 39
55 416 28
504 544 46
357 9 28
28 109 3
363 239 22
183 232 19
398 95 41
166 277 10
480 240 15
269 383 44
175 31 46
237 376 13
326 95 33
190 406 29
499 247 17
125 94 34
57 16 41
156 359 11
125 311 9
243 414 7
523 448 29
550 520 24
17 46 14
51 341 28
426 233 4
105 505 38
553 405 41
337 428 14
527 72 32
415 466 25
468 437 10
497 70 33
78 426 3
294 400 24
545 11 50
49 555 37
229 188 9
133 387 49
343 179 15
198 226 23
339 173 9
249 182 49
28 115 1
416 143 50
381 382 48
490 509 46
150 536 5
59 257 3
11 94 34
423 245 33
448 130 12
192 7 14
415 96 43
310 54 26
91 49 20
398 397 9
213 206 47
226 248 15
19 316 22
340 331 21
183 407 27
433 375 42
471 313 7
87 414 41
513 332 42
276 348 35
307 132 9
368 114 50
446 393 11
317 302 18
405 322 2
50 1 24
540 114 32
502 176 16
296 312 20
334 201 14
191 202 8
243 471 15
78 204 38
214 357 38
191 465 39
530 304 2
553 349 25
492 121 35
88 365 45
500 527 35
254 86 37
97 412 14
478 549 24
554 513 34
168 247 27
121 541 4
247 174 12
56 32 4
485 377 14
446 11 21
515 102 24
19 85 48
206 18 28
553 2 19
528 114 18
319 3 19
223 44 26
416 300 35
328 46 11
451 479 12
139 103 36
406 226 1
67 26 42
512 384 19
211 342 29
122 353 18
146 216 45
238 40 11
62 259 44
172 375 3
126 214 1
19 78 45
366 422 17
225 168 4
520 260 21
203 67 27
335 191 34
313 275 14
464 155 37
51 228 40
302 438 18
253 402 3
149 46 9
139 406 3
390 471 14
43 47 39
354 218 10
255 94 27
45 378 47
445 219 4
152 237 9
278 225 30
238 265 22
447 319 31
208 187 10
527 280 27
463 189 6
527 531 46
55 206 36
200 223 49
255 530 4
108 74 22
447 190 40
537 385 38
435 3 40
152 118 11
535 138 47
141 5 40
285 375 23
500 422 22
76 323 43
37 151 6
157 481 30
202 433 18
212 287 2
169 340 15
549 48 39
290 175 37
81 177 21
458 316 43
466 301 17
149 86 17
211 32 14
386 540 40
89 80 25
200 389 24
63 38 11
507 257 17
168 12 10
314 68 50
431 21 16
295 233 1
410 351 41
438 220 6
237 125 25
87 176 25
539 466 21
530 407 2
390 328 6
62 321 43
263 322 4
8 459 21
256 13 4
343 212 33
511 439 43
348 446 14
553 235 13
251 13 35
505 47 22
276 519 47
131 179 40
239 98 41
83 350 36
320 464 43
412 306 44
540 427 30
63 475 26
354 326 25
531 59 24
40 496 22
187 96 5
70 43 2
328 557 37
187 273 19
437 526 36
270 273 40
401 340 11
389 203 5
503 333 40
64 183 43
314 101 45
343 348 23
23 264 30
433 423 8
274 120 27
155 276 47
389 302 29
171 241 32
484 210 46
240 103 20
25 7 32
190 140 42
95 281 15
204 469 12
66 522 30
545 179 5
283 30 39
134 531 22
222 450 2
325 56 28
395 177 42
207 414 12
390 180 29
92 284 20
179 86 4
121 510 25
527 300 24
86 333 5
495 222 47
507 77 13
407 311 26
202 484 35
143 299 3
286 319 1
525 187 35
303 421 34
67 204 10
8 258 49
427 62 46
26 551 48
74 231 39
303 146 49
536 177 45
74 461 42
186 428 2
534 305 9
250 24 28
368 437 43
276 281 31
236 361 29
60 276 34
34 66 47
321 359 31
177 485 27
267 402 32
41 441 25
430 7 4
108 136 47
510 398 43
516 203 5
509 353 23
149 259 14
76 5 11
272 201 20
41 312 49
22 282 50
104 417 42
314 535 9
385 60 17
277 339 41
198 5 35
71 234 15
527 171 30
252 58 28
527 122 47
171 452 50
368 39 11
302 545 42
302 439 3
52 519 4
344 200 16
439 445 17
249 302 26
342 391 30
157 318 46
550 487 42
503 253 16
431 305 18
142 279 27
468 297 12
163 543 7
270 88 15
212 376 4
453 90 3
372 141 4
130 421 7
362 347 35
154 68 25
465 531 32
41 172 26
226 90 50
479 558 45
27 284 7
241 94 26
241 443 28
54 411 41
458 17 25
130 493 29
12 392 41
412 420 21
272 403 13
35 551 46
447 190 2
540 18 35
225 165 37
251 557 23
228 81 42
426 189 42
362 295 29
241 410 33
417 65 26
135 268 29
144 207 39
512 440 32
49 9 13
212 410 34
414 262 34
49 222 50
557 128 18
116 180 35
490 1 28
391 207 33
174 411 50
431 124 19
213 437 6
129 107 16
548 259 45
234 488 41
404 81 25
511 536 3
140 395 3
294 144 49
427 244 11
226 178 5
183 269 11
48 11 47
323 120 12
198 295 20
343 135 26
97 16 48
482 167 12
265 86 5
294 275 34
524 520 31
430 377 25
458 534 4
273 71 48
184 16 18
46 180 5
12 273 26
361 295 38
179 65 32
441 105 14
74 166 48
166 457 49
188 529 29
345 401 23
235 35 37
557 391 44
34 220 38
193 14 43
28 121 10
106 479 47
21 234 5
476 316 27
17 408 9
409 77 3
43 290 41
148 80 16
84 194 27
179 26 49
259 338 40
489 432 3
194 21 9
510 548 10
532 512 41
5 310 44
314 169 6
458 207 13
138 89 6
293 400 44
465 41 35
38 312 30
49 186 46
554 499 40
66 359 32
434 343 15
10 127 44
527 419 14
96 307 18
184 205 41
140 103 19
13 39 13
349 392 3
433 432 33
203 451 3
317 77 39
354 14 33
51 185 1
15 376 49
156 436 47
205 334 5
407 440 39
241 503 3
533 27 10
307 49 7
262 495 22
333 378 47
383 394 28
432 346 27
46 263 12
97 192 49
196 119 9
430 228 50
96 357 29
466 455 31
54 447 3
379 112 31
358 22 25
540 353 2
422 55 1
80 445 28
557 318 4
455 159 47
118 459 37
196 211 7
473 339 22
354 300 47
327 390 14
371 430 10
269 551 27
217 478 22
542 81 19
68 194 31
412 319 6
457 444 14
386 141 19
161 253 6
337 271 33
30 504 6
151 239 43
406 253 25
135 60 6
478 228 39
40 33 20
50 539 34
434 470 24
412 141 14
379 338 41
548 426 32
252 154 18
200 430 35
492 386 7
43 521 30
360 361 16
1 59 24
38 534 25
16 185 50
174 86 46
279 33 31
415 191 39
420 229 2
108 268 14
346 301 24
71 275 3
547 278 44
230 94 34
334 66 42
150 94 1
395 51 30
273 531 41
45 439 15
139 136 21
538 407 11
479 452 4
397 261 15
178 425 49
224 313 49
325 362 9
393 97 35
422 118 26
56 552 8
342 46 35
304 387 20
113 519 19
172 221 15
363 107 33
508 20 16
384 173 49
172 388 2
209 203 11
85 216 10
319 63 39
466 26 26
131 327 49
392 491 3
409 401 35
517 55 48
395 10 10
256 290 18
110 254 20
96 77 43
104 63 11
464 20 22
228 455 12
108 309 12
42 347 20
210 350 29
425 532 5
415 209 34
162 131 32
209 39 20
101 480 32
385 74 39
97 319 11
434 446 1
377 233 24
303 15 21
478 282 20
309 392 39
416 511 38
268 218 47
207 163 9
460 405 7
541 315 5
359 535 32
182 254 3
143 450 33
459 473 42
450 60 11
299 502 27
399 75 5
91 428 46
274 418 43
189 556 11
83 287 31
521 306 7
106 155 27
497 82 21
31 37 30
140 555 22
286 473 35
284 344 1
499 249 24
485 32 10
533 335 25
432 500 18
395 453 18
164 261 20
49 321 35
77 150 48
258 397 47
302 114 6
467 91 43
246 529 25
195 381 9
45 492 1
180 329 31
342 513 46
272 447 14
163 357 33
282 92 37
170 374 13
350 6 37
428 251 18
336 247 35
217 129 23
375 423 34
550 431 47
43 25 21
443 201 10
500 230 44
32 366 9
199 332 7
537 557 28
556 208 5
222 362 43
157 394 12
545 101 14
228 413 10
53 89 44
383 490 22
365 41 15
132 355 3
280 385 6
223 451 26
126 300 48
482 453 23
481 504 11
283 495 15
417 223 37
159 463 26
536 4 4
149 533 34
259 134 30
260 250 28
387 448 34
531 140 8
233 230 27
127 71 34
181 557 4
249 186 16
311 323 6
216 188 41
95 369 27
453 416 41
322 540 19
26 383 41
519 193 34
247 306 31
530 343 34
490 523 28
350 139 15
357 452 22
131 398 17
353 180 26
53 344 35
80 92 35
393 448 24
457 235 11
420 232 13
12 209 50
62 426 35
305 384 13
6 226 17
132 340 2
468 37 43
332 482 12
367 310 36
399 437 34
208 49 46
130 411 9
64 179 30
401 386 32
321 438 5
404 250 43
407 298 8
29 121 1
514 450 7
523 33 19
139 10 47
498 460 41
145 286 48
448 62 3
215 296 8
236 285 18
181 15 42
406 407 8
114 449 1
441 13 36
216 398 40
12 470 16
245 90 47
93 536 31
311 500 4
224 203 14
267 187 49
504 234 1
346 251 48
466 274 29
177 414 19
226 65 44
422 470 21
367 446 13
406 400 21
360 487 23
553 49 6
138 222 27
544 363 18
132 270 49
13 355 10
350 83 39
470 201 39
26 516 2
272 434 31
348 509 1
64 489 6
168 52 1
311 113 2
450 242 30
351 168 6
142 309 3
88 399 40
254 112 8
32 178 9
253 110 37
136 115 44
48 252 17
109 461 34
172 510 11
495 166 32
423 111 21
6 1 32
213 162 40
74 293 9
398 49 13
300 6 29
71 511 12
387 144 5
112 324 30
251 156 13
299 212 45
156 133 18
38 153 45
244 456 14
107 330 21
411 472 3
542 528 50
478 333 29
58 397 24
462 398 20
219 255 28
318 405 23
28 418 23
146 413 29
133 238 13
56 437 1
371 16 2
432 320 37
104 328 11
210 213 33
262 516 40
281 477 12
190 128 11
139 506 31
261 359 50
132 543 15
191 327 7
151 266 8
280 351 37
33 114 14
48 143 2
20 444 13
518 386 44
92 108 48
525 402 1
337 145 23
34 198 13
460 300 50
270 499 49
405 402 29
397 95 49
114 450 42
419 496 31
331 212 30
214 10 50
98 457 10
66 184 23
302 357 39
405 269 37
428 552 16
434 126 14
453 503 9
329 420 5
420 13 19
143 109 19
381 317 32
529 421 40
401 138 36
481 245 30
46 185 50
519 535 22
552 420 25
290 44 33
54 327 21
438 497 49
371 153 46
243 528 31
139 378 43
55 505 21
7 403 35
489 15 29
53 97 17
395 208 25
498 335 11
124 337 45
433 531 50
435 479 41
40 28 27
421 138 28
203 265 4
502 340 19
502 468 47
270 98 42
233 422 45
372 517 3
63 382 30
74 505 36
411 219 9
457 99 2
71 505 10
414 146 39
322 150 11
458 336 45
555 35 28
273 12 32
458 58 7
283 558 33
124 30 12
18 307 43
344 82 18
245 533 29
449 216 44
155 535 33
83 330 14
106 386 20
