860 29452
465 728 7
14 572 6
679 39 18
176 453 4
1 350 27
570 641 17
627 455 2
570 564 24
524 535 22
204 192 24
762 809 8
595 591 37
556 356 14
220 132 41
207 405 18
614 395 14
465 599 31
77 555 5
584 209 8
545 127 27
814 757 30
544 641 17
122 831 14
129 689 46
617 226 20
559 561 26
518 74 11
655 276 27
718 57 46
518 822 33
575 414 23
585 529 20
336 303 20
515 166 27
552 193 39
438 451 8
540 479 36
642 297 11
707 679 41
267 696 4
495 857 44
311 441 34
141 555 36
278 368 30
614 533 19
624 778 25
552 401 36
144 512 19
752 678 41
831 172 9
212 389 2
296 405 22
605 385 23
410 53 40
600 69 28
633 100 1
614 770 4
625 516 26
8 499 20
35 436 37
246 297 13
628 248 19
220 459 11
302 825 1
737 503 17
295 54 37
790 324 29
492 774 41
494 12 22
466 485 21
111 600 22
723 315 2
418 250 10
808 33 29
684 586 18
96 343 25
76 594 3
433 535 45
680 672 25
477 279 44
576 309 44
225 606 43
794 113 21
407 803 17
807 698 15
639 388 17
426 525 15
348 96 27
666 377 7
5 445 48
834 100 30
204 107 16
139 812 30
125 583 25
769 597 7
73 79 48
109 591 6
319 468 42
364 462 26
210 552 10
57 89 3
165 426 39
96 62 14
661 33 44
421 687 28
298 536 41
504 2 44
170 600 34
705 196 17
348 416 26
431 177 37
317 702 14
270 840 46
453 684 1
680 495 46
372 415 49
453 133 24
28 807 28
216 138 31
382 93 18
422 284 5
731 62 47
769 436 44
3 174 20
725 714 37
75 59 22
318 725 49
752 670 43
170 171 30
575 394 22
16 442 44
668 273 44
232 361 4
485 248 50
816 75 18
539 435 7
231 706 42
78 66 44
544 2 41
369 316 30
429 788 2
645 824 21
165 189 10
271 354 35
451 219 35
160 225 45
371 239 20
755 708 29
112 40 47
475 179 36
11 752 21
845 173 4
30 309 35
575 593 22
304 703 12
605 778 18
624 472 27
204 202 9
142 382 4
230 483 19
766 412 8
366 757 35
278 390 4
256 449 30
484 16 47
593 165 43
447 610 6
446 145 33
523 418 33
698 176 9
590 389 40
181 730 31
760 102 6
397 498 18
257 552 11
294 204 23
837 836 39
83 144 45
675 846 20
30 48 15
614 776 41
787 415 50
253 796 16
142 679 38
451 713 37
125 643 13
639 831 30
592 5 32
293 795 43
437 233 20
392 395 23
227 92 11
176 269 14
45 423 23
360 579 47
263 714 11
190 38 49
374 499 30
399 144 29
42 92 44
20 324 8
583 110 18
815 747 34
435 17 5
184 652 19
584 626 36
72 445 2
554 563 7
421 50 33
311 192 5
103 385 29
794 483 4
512 762 10
289 231 28
667 349 49
169 308 15
747 349 25
198 243 8
54 830 28
230 376 13
705 243 15
847 750 44
821 43 18
839 501 38
416 274 32
329 80 23
653 140 23
108 329 33
327 55 12
575 699 2
12 690 49
337 312 41
456 270 11
379 484 24
398 173 19
27 450 35
304 705 6
182 614 22
168 600 48
578 237 7
622 485 24
341 103 37
89 603 9
681 589 3
700 334 13
537 253 9
584 140 50
148 155 46
293 192 12
506 819 11
251 353 11
669 127 48
465 65 20
764 604 26
818 184 28
762 203 48
836 801 28
40 239 19
243 378 32
656 111 17
832 442 30
253 474 40
817 311 43
154 536 31
318 360 31
112 67 16
223 352 17
660 212 46
758 465 13
784 807 18
685 604 38
296 524 35
84 678 39
380 667 10
607 527 22
507 553 31
558 30 4
528 69 2
860 314 9
767 813 47
569 517 18
667 380 7
560 184 6
454 712 45
633 855 9
603 385 42
36 668 18
629 229 13
246 826 4
133 411 18
465 726 33
757 560 17
469 653 47
549 363 29
179 732 46
556 706 20
44 744 30
609 675 9
212 157 41
652 251 22
304 128 2
141 193 37
499 558 3
624 682 26
641 773 4
406 645 9
46 785 20
386 251 11
788 335 16
705 178 15
563 661 7
125 581 50
27 492 9
175 534 19
427 549 43
533 447 43
171 473 39
468 391 34
49 266 41
372 289 34
427 534 1
81 236 2
95 603 19
198 655 2
693 346 26
768 306 16
618 509 40
530 843 48
376 813 31
90 587 20
522 60 23
20 247 43
604 415 4
48 95 19
627 437 37
578 701 35
190 469 15
599 739 5
733 510 9
680 63 29
835 788 31
642 62 13
732 794 36
486 328 41
5 547 32
194 611 33
121 389 4
812 221 17
517 218 50
683 380 30
734 433 5
471 506 29
106 236 50
281 706 15
436 834 13
451 840 39
694 238 37
201 831 16
674 694 46
706 509 10
786 52 40
223 644 14
203 301 10
104 410 15
669 578 21
665 586 9
317 100 23
558 487 1
378 113 49
312 15 26
641 67 34
65 299 31
506 8 13
727 589 41
729 397 11
718 819 27
60 534 20
736 671 8
370 389 20
45 730 21
113 600 41
539 491 28
703 356 22
429 453 31
598 497 47
816 660 34
421 176 22
352 248 28
369 324 22
487 370 26
724 92 18
713 20 13
332 70 13
694 636 43
592 292 34
825 160 43
455 822 49
374 424 20
345 413 23
58 137 37
46 701 34
452 16 49
250 849 20
251 377 25
238 781 8
399 21 39
654 841 33
73 577 19
131 582 24
790 656 45
116 93 14
16 759 48
55 556 25
579 518 49
207 631 22
367 349 23
528 620 17
305 596 23
450 621 1
333 217 31
144 122 49
103 217 3
771 178 40
687 52 50
475 69 45
665 820 23
828 665 6
488 411 37
597 41 48
455 670 11
848 369 13
204 688 50
117 41 5
596 348 8
239 81 48
747 757 18
120 344 30
275 88 44
103 462 50
261 534 12
385 739 35
481 635 27
102 325 50
364 856 18
186 483 23
97 643 17
486 447 33
307 713 10
27 645 32
213 716 26
285 468 28
712 329 24
75 77 29
353 192 10
717 596 12
554 340 22
515 852 43
727 439 25
636 684 22
669 687 13
454 381 16
330 698 2
779 243 50
574 733 12
294 332 34
28 460 24
551 620 11
686 660 18
571 348 27
295 498 30
739 102 22
566 545 22
60 447 27
461 489 38
627 83 33
152 270 16
352 347 7
474 137 7
624 634 13
178 262 11
662 582 2
8 768 32
258 374 24
213 623 27
765 174 33
705 854 24
729 712 21
407 354 30
287 168 33
481 678 39
211 470 32
562 395 44
429 838 5
558 480 23
174 125 7
132 419 3
721 139 50
65 264 5
39 620 32
754 567 40
291 94 11
217 805 41
486 108 19
565 666 27
434 711 36
664 147 40
637 421 3
560 115 16
764 506 3
379 411 10
783 194 20
393 638 20
714 86 44
186 169 28
685 607 41
448 308 49
389 568 26
714 310 23
619 561 44
492 478 17
652 505 8
852 689 46
553 137 2
141 552 27
295 118 23
39 687 12
201 37 10
306 830 28
212 650 36
358 277 9
723 605 8
672 151 18
415 217 13
485 852 44
61 405 49
854 632 19
248 156 28
62 677 18
390 200 26
641 323 5
456 807 47
407 97 27
216 479 34
601 42 6
253 28 5
529 707 22
842 624 31
192 78 32
621 488 42
195 677 24
241 276 22
183 831 49
846 458 35
362 618 48
237 709 10
711 363 48
20 847 17
38 229 2
357 714 43
764 466 13
277 786 39
217 418 50
797 355 48
421 435 34
550 662 38
332 132 36
255 637 8
56 498 20
497 170 20
855 778 25
450 487 14
860 190 50
87 54 10
496 132 39
300 628 17
539 704 39
561 720 40
433 180 14
854 382 2
633 582 17
585 816 14
231 537 37
418 392 7
293 792 13
40 476 29
176 73 41
331 630 8
17 697 23
776 310 28
775 117 23
185 789 28
98 379 19
93 194 7
843 113 16
310 194 21
810 600 2
570 16 41
564 306 45
28 524 47
190 105 32
766 129 28
762 251 1
853 789 43
446 727 26
749 59 31
126 724 46
133 747 39
305 375 28
562 3 47
637 201 22
772 720 28
313 288 11
571 108 13
235 712 43
610 783 49
86 625 22
750 412 9
402 338 6
659 856 32
625 352 40
469 825 47
731 135 46
78 75 42
630 133 35
508 719 37
62 619 1
29 453 12
294 665 3
339 27 40
728 781 31
101 814 5
828 396 35
724 152 26
33 721 17
32 43 32
770 525 5
454 25 2
645 576 35
560 562 11
827 141 13
748 453 30
464 590 13
621 284 50
432 287 19
318 542 49
519 312 19
389 753 40
496 696 49
528 641 24
378 338 40
165 117 30
162 294 5
522 764 25
689 249 33
150 718 10
173 715 9
77 349 13
337 399 20
254 32 15
720 680 23
552 189 31
826 353 32
215 690 34
580 832 48
8 24 8
364 371 48
647 481 28
657 745 8
220 76 35
666 128 23
624 555 10
731 452 39
339 568 1
268 33 8
176 433 13
521 189 36
556 405 2
504 597 20
427 806 1
5 837 18
334 469 10
415 625 49
599 267 33
6 320 20
193 153 5
344 167 24
534 332 8
398 140 23
208 19 17
693 458 23
270 177 2
722 710 17
239 860 1
340 831 11
487 855 26
34 505 12
49 497 27
612 258 18
485 313 11
356 169 46
285 405 34
567 831 37
450 799 49
625 582 47
712 830 35
720 853 47
735 229 16
137 519 10
519 279 44
438 824 27
824 663 12
25 856 23
417 454 30
750 61 35
74 147 26
45 31 11
712 765 7
727 704 47
842 332 33
53 355 31
382 480 44
261 136 34
721 618 13
263 661 8
322 770 18
474 362 31
309 180 31
431 460 9
497 158 7
384 471 8
289 521 3
604 363 20
85 557 31
59 219 7
602 146 49
326 490 41
777 78 36
446 63 32
642 182 34
109 578 37
699 232 3
298 280 8
136 538 4
15 758 43
236 772 48
104 410 43
436 406 40
486 378 36
226 582 11
800 81 37
350 815 12
302 275 2
774 191 48
75 832 6
233 312 21
248 642 13
261 73 50
194 535 4
617 90 37
640 850 35
313 32 27
129 79 49
289 425 1
315 851 40
385 192 20
781 784 17
661 394 24
36 444 8
255 209 23
22 213 13
715 488 26
358 484 41
699 568 2
166 164 27
488 294 16
226 466 41
672 694 31
156 563 40
752 562 14
619 395 25
211 83 35
278 521 29
659 819 50
680 366 22
187 838 40
568 175 17
655 127 35
720 106 30
241 463 32
706 151 6
51 405 6
667 794 17
750 511 31
725 391 41
556 730 20
330 753 23
603 293 3
482 491 20
171 269 4
264 260 19
36 43 30
449 249 37
213 806 33
460 530 21
479 81 9
401 614 38
609 501 8
40 602 27
669 210 39
34 181 42
521 392 24
137 489 16
822 87 3
844 503 29
430 339 24
560 665 20
518 818 16
388 339 1
854 626 17
99 746 50
345 725 44
494 196 8
265 514 4
167 836 28
414 496 17
519 184 20
628 632 16
534 525 22
316 702 12
617 268 3
626 415 49
280 528 18
753 275 11
42 499 43
670 766 39
807 120 36
302 838 2
48 377 32
202 627 19
625 607 17
309 530 24
452 824 18
105 471 49
22 427 19
116 446 35
111 78 16
704 487 12
336 371 31
696 719 48
347 833 37
405 669 46
82 181 44
145 385 16
685 74 46
703 757 46
469 497 39
513 239 47
627 308 41
96 26 12
484 248 21
850 827 43
190 275 21
648 706 39
415 326 30
542 629 11
369 71 12
775 240 30
312 380 45
351 83 31
575 594 30
486 585 31
391 738 8
282 844 45
570 494 27
565 97 32
618 485 2
524 323 5
600 671 48
626 490 10
552 662 49
390 757 12
650 680 34
144 337 11
463 774 11
146 178 16
251 513 13
208 262 8
135 179 32
497 241 41
337 178 27
568 750 2
670 43 8
600 592 40
684 438 32
245 688 8
394 682 38
467 188 46
259 503 46
501 228 30
402 154 41
852 796 10
595 392 31
857 23 9
559 329 15
816 249 33
783 139 1
196 500 35
30 183 48
738 713 7
294 499 46
280 76 39
237 445 41
330 668 40
104 540 15
793 391 13
532 748 23
781 302 31
374 26 12
300 717 38
387 184 49
229 205 24
634 205 25
809 563 45
177 579 34
34 3 1
498 765 2
130 412 12
724 366 23
192 713 35
238 64 19
618 693 14
214 536 33
401 532 27
366 244 15
609 810 31
854 210 22
433 223 46
301 697 30
700 671 32
687 852 36
172 847 28
655 379 4
262 113 24
728 197 36
526 46 24
55 805 44
131 547 47
138 216 43
228 145 38
144 582 5
249 83 15
810 823 4
277 91 48
692 53 46
572 167 7
287 370 27
636 547 14
20 474 40
761 141 10
259 464 12
201 359 10
403 316 30
609 38 5
328 502 3
440 165 42
86 147 42
360 339 15
177 815 24
219 184 3
102 815 24
608 283 29
474 122 44
356 433 31
347 516 2
472 261 46
82 679 9
584 391 1
775 620 5
697 138 38
346 374 15
175 130 36
616 513 23
670 208 1
323 2 45
642 305 36
266 12 16
512 314 42
414 480 12
575 741 45
178 206 35
617 738 3
734 235 4
838 543 23
683 284 13
248 499 26
557 565 43
555 859 36
255 441 40
396 18 39
408 415 50
808 272 28
50 697 12
771 665 23
53 810 16
597 800 1
444 420 19
100 181 46
455 362 39
533 783 29
67 64 40
4 162 2
272 528 47
404 180 28
703 807 13
129 36 48
20 278 36
209 557 40
312 103 44
253 784 44
352 712 40
431 838 11
281 120 39
343 131 38
554 328 24
841 423 41
688 89 26
686 319 46
722 294 5
298 391 33
26 368 31
320 126 3
622 749 27
174 822 25
324 807 44
578 770 12
311 78 43
1 816 34
4 529 47
638 561 8
441 780 19
333 609 6
198 585 38
210 694 16
309 405 12
405 654 14
749 692 5
810 811 44
699 104 40
24 226 23
218 165 16
259 398 30
600 477 49
214 855 2
670 609 7
303 820 24
259 784 11
9 528 47
287 200 50
429 494 38
703 693 26
92 612 10
714 737 31
741 445 24
282 32 19
343 730 2
650 476 36
198 162 30
397 108 47
143 350 19
751 620 8
549 595 42
73 710 9
489 470 2
245 746 18
400 56 45
196 525 46
296 767 27
531 811 13
121 786 19
587 28 14
554 837 44
105 345 21
658 31 25
721 121 17
420 494 26
344 528 11
404 332 8
447 746 40
253 467 47
789 643 8
443 526 4
859 341 45
757 840 3
2 456 25
705 197 23
673 834 47
784 797 30
821 306 42
195 25 37
622 552 41
319 598 21
817 484 40
615 324 21
290 816 26
645 577 9
822 103 38
354 161 46
146 341 7
489 571 24
611 641 20
515 305 12
601 662 44
70 542 26
675 769 36
292 57 36
647 469 15
71 560 9
607 439 16
54 256 43
577 816 7
27 58 9
39 7 44
685 502 43
33 8 24
7 147 3
364 627 7
229 855 8
368 287 30
120 316 24
757 433 38
457 473 9
34 717 21
678 433 39
122 842 3
426 555 4
732 733 45
660 797 38
222 176 10
789 133 40
699 342 35
674 153 10
773 293 5
542 743 46
354 845 40
445 178 37
850 235 18
138 181 19
8 733 23
390 428 4
751 691 43
34 858 6
836 793 35
629 479 3
177 81 44
248 151 1
797 331 21
282 537 2
750 299 30
501 703 40
152 397 41
15 495 29
433 599 22
483 402 14
755 849 40
431 64 41
623 223 24
120 38 38
10 765 41
786 428 31
137 720 5
749 389 44
668 342 48
380 42 38
802 324 11
461 796 28
710 249 45
284 136 44
696 601 21
624 587 11
165 487 37
699 65 42
398 670 44
333 237 22
253 548 23
76 790 46
62 565 36
527 679 15
506 790 17
12 732 46
809 467 42
740 185 27
38 458 43
377 302 3
462 774 29
437 777 37
111 740 35
338 667 28
90 489 42
807 400 22
780 574 36
698 835 5
113 707 11
703 468 41
13 512 32
179 321 19
56 831 16
651 815 32
11 586 24
619 130 23
698 686 4
694 397 26
624 470 13
743 104 7
516 632 38
147 119 16
485 156 3
517 542 24
618 181 48
328 691 22
11 807 26
604 95 8
226 9 20
643 472 40
536 326 12
435 143 29
284 455 45
755 5 2
622 521 50
194 820 7
38 814 4
499 351 37
425 506 16
609 776 33
356 8 1
88 499 31
394 363 10
652 468 2
729 462 48
728 400 23
30 581 47
527 736 42
831 560 4
190 276 49
55 373 19
818 777 1
742 848 24
313 722 19
518 15 23
152 550 4
168 298 43
413 554 41
837 34 8
405 492 50
727 235 14
659 432 32
248 850 21
779 10 4
249 305 13
815 700 16
217 597 44
818 225 26
205 689 16
522 721 2
336 785 28
126 364 10
440 582 5
364 811 25
259 781 49
74 493 18
802 651 13
492 709 39
381 258 33
314 710 2
19 806 48
48 618 32
460 471 25
353 67 5
358 581 44
740 51 3
662 722 25
636 495 26
855 696 14
345 516 9
626 101 8
369 360 8
807 405 1
690 817 40
246 283 32
600 813 27
726 785 48
659 650 48
109 148 49
49 190 32
39 707 43
565 140 24
267 424 18
543 747 16
325 185 17
14 293 49
346 140 15
384 150 24
342 424 23
203 538 24
430 102 38
338 682 40
536 174 42
453 265 10
84 96 4
794 523 11
771 724 28
697 603 26
337 556 2
737 216 24
278 166 9
580 512 45
641 757 38
63 49 36
840 67 41
820 351 47
228 35 42
96 44 17
173 409 6
637 113 50
417 717 33
616 272 4
380 772 15
694 601 35
772 198 27
296 130 45
580 17 1
106 659 17
330 352 35
811 506 47
421 232 21
698 540 26
685 449 26
606 572 19
185 113 34
160 173 39
837 193 41
815 424 30
450 245 22
667 398 37
416 381 44
142 430 39
612 681 25
209 61 8
843 145 46
247 380 19
157 138 24
46 850 41
667 103 11
699 248 31
174 561 18
350 359 24
283 557 8
759 663 48
272 794 9
491 722 25
303 417 21
303 538 8
660 191 47
53 357 28
544 58 41
16 235 30
312 55 25
731 844 4
319 24 45
635 359 41
781 662 47
18 239 29
505 101 7
251 161 28
69 148 13
14 404 35
26 11 12
79 617 37
31 157 3
810 753 21
709 411 34
613 427 33
703 329 2
378 728 6
366 270 38
545 122 40
483 293 36
515 666 14
608 538 45
828 610 20
611 585 3
385 521 7
809 122 33
810 728 1
726 58 1
256 175 16
286 116 45
711 758 1
246 810 37
527 102 16
553 852 24
358 843 13
373 248 41
672 641 43
834 635 1
394 251 17
457 18 37
257 332 11
175 345 15
389 634 16
749 145 28
39 401 30
667 318 15
824 102 18
547 343 14
557 360 25
702 762 22
530 408 38
128 7 4
444 628 1
43 487 11
633 564 39
494 81 18
67 815 7
760 637 48
628 371 18
743 241 47
630 818 29
844 144 48
691 11 25
507 785 2
692 615 10
623 271 15
485 810 11
81 720 26
668 654 11
781 820 40
626 54 45
817 60 25
424 781 44
176 644 36
297 325 4
94 193 7
588 642 30
343 377 23
831 39 28
96 614 33
378 285 8
506 764 4
159 428 46
680 578 11
473 520 6
393 96 8
592 17 2
232 34 35
535 104 25
16 62 42
204 61 23
186 472 40
512 106 44
27 74 24
653 134 5
733 239 38
622 307 35
183 459 2
236 819 42
556 65 44
574 309 15
739 533 38
793 488 41
108 245 49
490 178 41
660 544 20
154 95 16
73 662 4
210 783 14
232 823 27
541 644 14
335 453 32
270 198 42
744 151 19
23 232 5
615 346 47
741 786 3
330 87 15
148 854 17
815 599 50
558 649 44
116 161 8
815 752 9
8 853 24
248 165 21
233 603 10
134 81 23
43 169 31
158 841 44
623 89 19
108 736 44
23 384 32
395 764 7
338 213 27
142 555 24
88 830 46
668 736 44
202 372 37
797 653 19
149 469 7
594 302 3
174 812 20
259 239 41
228 253 45
385 714 18
420 480 5
597 833 49
741 648 13
78 193 33
756 190 47
411 407 27
614 592 13
803 744 40
490 360 21
423 607 20
248 113 36
519 724 30
177 387 17
280 714 28
308 714 46
406 555 8
488 192 10
682 786 32
304 151 13
116 498 21
83 840 44
12 325 17
172 506 22
796 36 15
761 461 23
637 156 29
673 176 20
817 369 40
334 373 7
610 153 45
59 303 47
761 803 45
144 531 14
660 853 25
555 153 38
626 674 45
349 435 28
367 141 2
364 379 33
37 197 31
521 330 29
732 598 36
26 604 8
439 684 27
771 551 30
241 822 38
413 309 42
231 41 46
190 634 28
154 577 24
535 298 43
260 743 22
523 167 1
430 9 2
387 774 36
338 76 31
354 491 7
237 396 39
228 412 17
762 22 24
122 398 12
14 492 36
127 479 47
801 482 20
603 602 36
801 814 28
119 413 44
70 671 1
434 336 47
116 761 8
150 189 34
293 160 28
732 243 49
103 596 11
86 522 14
557 245 41
726 501 23
232 491 3
604 175 12
281 559 46
539 663 48
193 826 9
666 163 39
348 63 13
113 443 24
325 376 7
73 816 24
166 356 18
522 213 6
765 57 19
826 207 33
450 530 40
352 314 35
662 453 17
332 84 38
662 292 1
224 39 45
738 496 26
125 126 32
273 591 17
301 138 39
146 775 36
599 385 41
65 299 38
605 753 26
311 102 33
156 857 10
220 361 24
17 706 12
598 358 36
389 305 4
281 636 7
683 485 44
830 840 16
184 196 34
242 672 46
217 718 41
737 166 43
214 672 34
703 619 20
34 655 49
247 627 13
141 301 37
282 527 42
788 450 28
676 138 9
312 691 15
290 143 6
70 510 44
220 537 44
201 572 7
211 807 48
624 151 29
564 272 26
303 751 34
351 53 42
506 511 16
463 647 42
194 127 41
156 14 47
831 689 28
120 402 12
196 129 24
213 319 6
365 390 6
533 478 17
602 472 7
45 113 14
573 325 38
91 359 16
279 854 37
249 148 49
812 543 32
136 432 17
321 535 1
124 17 37
696 843 43
629 843 12
774 639 39
445 447 1
204 621 21
621 708 18
523 433 38
131 378 28
554 20 42
496 189 6
38 99 37
683 410 48
854 275 32
617 28 24
464 211 23
1 527 14
531 587 6
282 601 23
682 446 15
316 308 32
120 760 31
517 304 16
721 690 24
645 497 21
485 220 32
404 661 27
734 761 28
253 111 29
59 658 30
145 779 44
652 14 42
766 716 5
363 440 44
591 508 13
507 354 12
282 370 9
360 143 6
413 709 31
804 255 37
712 607 46
120 498 43
671 327 30
173 193 44
502 158 7
629 215 25
452 275 22
313 370 40
755 461 5
840 723 7
777 228 22
700 785 50
582 221 39
589 363 45
817 399 27
378 713 12
509 217 40
183 842 40
557 327 21
503 458 24
540 811 23
295 550 48
205 84 32
189 696 34
734 3 27
530 615 48
668 601 6
6 65 19
501 72 18
621 165 43
306 471 41
140 138 48
608 13 3
778 60 20
360 351 23
92 682 4
552 218 22
691 672 11
723 759 18
390 744 47
195 138 20
585 559 13
385 591 47
564 156 38
378 852 13
160 306 37
78 44 1
410 607 44
615 144 50
345 718 21
92 601 49
735 755 40
740 520 25
314 453 45
232 771 25
748 557 38
127 112 34
380 616 3
67 568 5
381 416 3
222 548 32
140 426 14
282 649 12
239 429 49
516 88 40
846 659 46
113 31 49
28 199 29
288 245 43
837 343 46
600 490 49
581 222 7
711 267 47
512 529 31
280 513 21
256 768 7
294 58 23
843 655 12
345 842 47
307 738 31
13 12 43
329 124 32
59 475 48
652 651 5
317 44 5
486 201 6
391 523 1
129 672 7
141 489 33
443 121 23
860 148 8
436 651 24
467 36 15
722 852 17
831 27 37
32 105 24
342 396 48
563 769 1
627 583 43
530 80 37
234 539 3
411 605 5
28 226 9
216 41 34
204 540 40
307 306 42
199 789 49
113 658 4
627 131 15
545 562 41
838 294 32
119 111 30
855 602 37
46 400 40
713 481 38
439 446 41
624 119 14
597 122 42
113 373 48
297 73 16
826 242 43
259 433 28
684 747 45
470 426 10
855 774 33
377 565 48
619 782 34
405 378 27
614 168 1
125 102 21
748 273 14
164 759 46
527 797 13
387 811 22
116 588 28
488 495 27
371 58 18
116 202 33
343 314 7
646 11 16
688 218 8
476 633 49
801 382 8
435 456 10
770 451 10
120 615 36
786 230 15
135 121 28
442 393 14
174 55 6
244 710 18
694 638 11
424 797 13
65 475 43
355 854 2
680 671 24
384 316 1
353 439 39
800 172 18
746 244 10
465 762 26
434 586 3
583 581 6
541 196 43
835 593 38
108 630 28
831 663 1
308 325 3
183 541 12
677 400 35
227 326 3
822 233 29
276 749 32
266 571 18
133 603 34
125 612 30
391 683 22
701 624 43
686 525 14
821 769 20
803 74 30
673 475 27
617 114 8
106 648 31
819 661 18
843 657 12
21 310 22
738 26 14
588 160 16
303 762 25
721 263 23
234 396 26
239 728 45
85 782 47
221 187 47
725 174 22
330 577 30
824 247 33
63 530 13
655 168 30
112 693 30
583 176 23
374 784 6
822 628 34
18 569 28
254 814 10
402 132 22
575 332 49
142 30 28
449 539 48
804 171 22
670 298 1
26 301 45
791 209 24
605 743 38
560 487 8
621 31 23
525 546 28
400 244 8
625 81 23
739 80 26
835 734 27
24 824 8
496 746 26
579 123 31
282 359 26
553 137 12
31 404 22
276 138 29
855 459 23
843 284 28
402 751 48
271 841 15
89 349 48
63 611 23
21 712 2
840 219 39
629 755 23
85 333 32
214 53 22
165 400 46
630 806 47
443 621 48
846 403 44
26 285 14
617 313 33
100 327 42
466 557 50
176 162 1
469 83 37
570 104 16
457 844 14
621 762 32
114 562 4
7 86 44
173 293 3
675 462 1
74 461 23
776 186 15
413 306 13
149 173 39
161 2 31
782 518 1
510 166 44
375 458 11
498 226 31
657 826 37
822 483 10
745 157 48
848 447 14
404 151 37
34 675 24
512 407 44
636 565 15
19 829 16
141 696 27
384 588 32
495 63 25
360 807 37
448 526 31
598 269 31
731 582 41
512 601 48
92 572 13
182 373 44
497 429 22
2 65 29
593 794 36
311 650 47
337 503 20
617 53 27
84 276 29
787 460 11
82 707 11
820 70 1
385 156 20
408 251 35
210 553 21
731 597 35
540 612 48
336 307 15
425 324 10
457 843 7
551 839 31
456 250 31
558 194 35
663 360 4
356 127 28
852 204 17
777 468 45
491 617 34
73 493 41
699 622 49
524 720 27
533 591 36
439 35 46
467 731 45
377 663 7
804 418 43
214 536 13
98 539 47
664 732 23
20 55 21
412 594 43
497 374 20
548 372 17
576 471 42
81 67 16
191 477 27
526 530 9
801 628 47
185 537 49
163 662 21
845 88 2
290 486 14
360 347 31
250 772 15
96 769 39
617 595 24
568 792 40
277 518 48
478 433 49
369 68 20
225 554 26
815 577 49
178 97 6
774 716 41
135 781 5
428 614 27
570 834 34
787 192 37
240 286 45
608 560 2
738 124 29
533 166 26
579 399 42
30 37 14
328 44 23
535 407 22
569 520 37
654 502 4
119 791 40
259 777 14
593 829 44
718 790 10
330 565 42
414 383 49
730 527 28
77 17 11
856 685 31
87 698 36
300 331 7
