154 61643
135 57 35
55 96 28
35 111 28
92 104 28
47 41 1
29 120 40
20 141 10
73 101 49
48 115 33
154 95 30
151 117 34
116 51 11
101 42 40
124 3 45
76 29 32
62 73 46
70 5 30
140 146 37
52 100 39
35 137 12
18 55 28
14 37 19
147 121 49
52 39 41
123 87 25
116 105 30
69 121 46
39 109 28
53 99 1
144 120 32
141 71 47
42 82 39
30 3 25
96 126 50
43 17 46
118 154 25
134 21 4
140 131 34
112 146 14
21 46 15
68 18 4
94 130 24
117 114 16
2 28 48
142 14 46
145 111 40
72 139 42
135 57 31
96 54 22
20 55 21
41 131 23
31 89 21
48 124 42
19 20 12
21 143 33
153 23 38
16 50 2
125 44 12
148 102 39
34 7 46
44 2 17
69 29 45
14 141 36
109 60 28
117 90 17
5 116 33
38 103 23
4 35 44
13 88 29
42 43 35
114 97 30
126 92 21
52 82 47
124 23 23
40 39 4
37 38 28
122 82 27
54 5 35
17 111 23
92 37 8
37 113 7
26 127 8
24 47 30
115 51 17
40 127 3
65 147 24
109 37 46
40 99 20
148 121 24
107 99 19
48 28 25
7 9 38
14 59 4
94 112 12
88 10 32
117 82 10
32 30 8
29 91 36
130 110 23
88 81 2
115 110 42
112 137 29
112 78 18
59 11 38
109 75 25
60 8 9
90 145 40
22 58 48
122 97 25
135 110 34
140 40 26
37 124 11
94 141 10
147 143 32
52 131 21
28 117 31
91 14 48
108 122 8
89 20 5
67 13 28
38 140 47
138 86 7
42 84 29
63 55 12
67 70 11
12 118 49
144 89 36
154 6 30
73 112 25
148 135 16
105 97 22
11 132 29
153 89 23
49 70 50
119 97 27
21 31 31
131 66 46
117 132 34
139 113 38
84 54 12
129 23 47
153 130 28
25 42 9
55 59 43
76 28 33
8 104 20
101 107 32
67 56 14
128 46 17
48 30 13
91 12 30
53 65 4
37 51 33
10 45 24
41 75 48
102 152 47
75 132 5
29 22 5
140 119 46
81 8 28
107 58 38
40 123 39
1 79 35
24 141 24
17 149 9
30 55 32
78 26 36
48 17 10
18 69 48
89 102 31
112 121 36
112 79 4
38 26 8
146 36 46
49 103 16
105 76 32
148 34 4
17 37 26
98 38 11
52 140 9
148 71 16
16 58 32
59 75 25
84 65 20
73 19 14
132 125 20
111 83 32
115 12 26
87 132 6
110 92 11
13 86 28
119 39 25
56 43 8
119 42 26
95 18 25
107 95 7
80 32 8
32 134 37
33 89 31
50 148 24
116 59 13
70 32 14
112 126 48
130 80 29
94 56 31
64 149 14
135 100 43
131 59 27
113 126 29
111 32 6
43 96 19
32 50 28
132 66 30
78 6 16
149 142 6
8 52 21
31 33 21
41 10 26
110 23 41
23 32 28
26 61 26
103 32 29
145 7 7
55 23 9
117 109 22
65 102 10
145 107 44
20 15 49
72 58 28
44 66 37
87 53 38
136 124 36
58 144 36
91 13 29
96 93 24
44 57 46
79 49 41
121 73 21
97 83 49
68 34 45
96 124 14
71 10 36
72 3 6
112 139 20
132 106 1
107 119 8
48 138 6
24 100 10
132 46 19
70 74 10
2 82 43
106 14 7
143 24 9
28 38 36
84 25 6
32 7 11
143 153 6
2 93 22
88 135 4
143 53 22
152 56 24
16 29 23
117 89 25
102 149 22
49 42 45
34 148 42
120 2 18
45 2 20
48 88 50
102 45 15
45 16 2
107 94 50
123 92 49
124 49 25
131 111 49
7 152 18
137 127 30
86 104 50
33 21 22
148 45 3
107 105 39
47 134 27
30 132 37
73 133 42
45 75 24
110 138 35
123 83 34
45 103 14
103 140 21
95 148 40
24 133 39
48 59 44
74 43 30
135 70 42
72 81 22
124 134 40
97 40 14
83 85 39
23 50 34
16 79 49
15 36 33
75 114 22
61 14 1
91 27 15
93 17 21
116 4 18
72 24 26
90 10 28
34 59 22
7 85 11
20 139 40
55 51 42
140 86 5
94 4 26
60 133 10
126 40 50
93 22 31
52 142 20
33 82 6
44 53 33
57 123 23
80 113 28
66 147 22
83 35 44
137 142 12
39 54 29
102 79 26
46 111 33
97 114 3
147 140 31
55 2 32
59 55 4
16 24 29
52 28 5
150 7 14
114 72 6
152 88 16
113 97 17
35 89 41
56 25 30
7 53 25
115 1 40
146 27 18
30 42 7
137 136 35
34 63 23
115 138 48
79 50 12
70 28 8
124 14 16
35 43 32
84 46 49
107 91 6
122 153 37
125 84 27
67 39 31
5 115 39
33 13 15
15 85 32
76 46 11
149 129 10
38 30 20
10 122 15
89 143 28
118 60 26
84 31 33
29 120 39
77 5 29
28 74 32
84 93 37
142 36 22
44 49 32
124 107 41
100 34 1
128 133 42
61 37 28
90 86 23
39 80 47
90 56 12
101 8 31
55 74 8
99 33 47
129 95 28
2 149 21
74 16 13
33 153 12
59 121 44
148 13 23
45 21 1
4 59 49
86 118 2
19 146 1
107 131 35
124 43 38
119 16 27
42 36 10
151 49 23
92 24 36
66 70 15
139 92 26
115 152 36
9 102 25
116 120 16
80 24 9
88 136 32
109 136 33
114 21 33
151 91 48
62 36 33
19 144 49
88 43 50
125 62 36
144 74 47
8 61 7
99 36 6
18 144 48
51 146 13
76 136 10
57 116 10
25 45 35
20 82 11
108 132 12
72 80 42
25 145 39
27 11 5
138 68 47
50 8 20
66 7 15
140 47 49
153 30 43
21 87 18
17 40 24
126 133 13
150 147 4
7 119 26
43 154 25
67 51 40
97 152 38
115 94 25
109 36 30
25 85 39
50 25 31
91 57 2
5 11 16
32 120 38
140 106 24
141 11 31
15 4 31
80 146 11
136 14 26
22 26 6
55 99 7
19 13 43
143 139 13
140 69 14
82 78 12
98 44 10
63 3 5
98 68 22
100 131 39
131 53 17
61 53 28
148 126 13
51 107 22
130 43 3
44 110 17
146 98 43
51 11 15
9 69 5
105 1 39
129 36 22
13 24 12
34 151 31
44 149 49
145 53 16
2 63 10
80 44 41
12 40 2
41 51 11
14 74 42
102 49 8
23 87 18
98 28 42
79 71 37
121 56 11
77 59 44
142 114 19
78 152 3
131 125 38
72 2 21
58 99 45
32 146 2
77 43 26
145 44 28
73 118 3
11 148 6
148 63 44
109 150 40
14 90 22
120 56 43
134 78 45
13 43 9
33 130 2
112 73 25
84 31 22
11 19 28
6 142 36
142 103 36
13 108 17
2 47 9
94 28 30
33 21 32
84 71 3
54 19 40
152 78 50
18 39 15
153 12 2
54 149 31
153 52 11
50 13 46
22 92 20
51 117 5
94 125 2
95 119 9
86 1 5
94 118 5
39 118 28
113 96 6
74 71 9
34 37 1
146 4 26
113 38 38
140 147 16
3 22 15
7 69 49
36 112 26
82 35 22
119 108 18
116 92 47
36 134 38
128 61 27
52 55 26
65 93 5
101 128 49
1 102 29
86 147 47
100 9 9
134 76 32
78 110 25
73 14 33
146 90 17
61 32 34
109 76 22
123 90 30
33 88 23
133 84 42
34 55 1
46 38 45
130 103 32
105 18 26
25 116 6
101 94 25
103 124 32
67 31 23
85 70 5
1 39 1
144 25 32
95 79 26
25 55 40
29 28 30
52 29 35
107 127 37
126 12 17
139 88 8
4 1 32
57 99 40
150 65 10
148 121 12
18 38 35
144 55 42
130 12 27
82 44 26
117 110 41
7 51 43
41 70 20
94 16 39
66 12 6
69 81 15
122 44 25
84 80 28
71 144 14
99 100 19
96 121 7
1 81 2
88 13 27
112 45 35
67 55 37
20 71 50
137 105 36
106 121 19
102 66 37
79 25 3
96 129 33
9 96 10
60 18 33
4 29 46
37 8 28
136 84 46
27 20 45
3 43 25
53 145 4
100 4 12
120 98 3
101 64 23
46 149 14
86 107 48
102 94 5
134 132 11
34 131 2
56 96 44
150 37 37
59 151 33
145 46 22
3 63 1
32 108 14
118 74 36
65 110 46
138 20 40
142 62 41
51 117 6
128 33 47
135 33 30
117 56 19
40 47 34
148 34 43
12 112 3
112 106 13
42 122 47
15 75 39
134 128 39
129 107 26
15 5 21
133 55 43
70 56 8
145 32 14
86 130 41
6 89 16
36 80 11
120 12 28
81 79 31
145 127 24
59 22 36
89 18 7
83 9 37
139 87 50
54 105 37
90 132 5
100 3 40
101 8 18
150 36 30
148 131 8
46 47 24
116 130 29
125 24 14
25 94 37
112 63 6
87 39 17
35 30 4
119 12 19
46 121 30
40 63 25
70 35 41
3 101 1
22 17 15
4 10 26
16 98 45
93 12 14
123 40 16
69 133 36
148 24 28
41 151 44
104 90 41
46 101 13
2 49 33
111 106 47
56 119 24
17 42 13
49 37 45
65 153 21
15 154 6
144 91 50
92 64 25
73 9 3
61 117 4
14 5 14
137 56 31
109 75 30
106 7 7
50 138 50
108 139 16
153 141 3
68 92 41
95 153 47
93 70 2
79 120 18
11 78 19
72 20 40
88 110 20
116 73 2
110 115 17
96 35 34
116 26 49
142 140 29
49 73 33
93 55 29
104 47 27
86 75 42
119 16 37
39 148 5
94 51 23
23 134 31
40 31 6
92 153 29
67 41 16
134 5 13
113 150 19
16 76 11
105 115 25
26 64 6
28 134 9
43 52 46
41 55 42
13 51 8
66 154 44
40 93 17
7 119 7
107 84 39
117 25 32
2 147 23
148 132 48
88 113 28
115 91 12
98 81 38
112 151 8
96 84 44
105 34 18
147 46 19
5 75 46
53 135 31
27 92 45
136 111 5
127 7 9
111 35 49
45 6 32
134 26 14
130 31 30
139 38 38
117 16 6
131 46 7
39 17 37
100 81 2
99 38 28
73 5 33
136 112 22
139 126 35
116 148 20
31 131 12
105 16 14
58 133 14
78 130 13
46 55 41
113 69 1
141 144 20
153 2 27
126 36 37
7 125 9
2 16 44
125 43 9
108 149 16
42 41 14
66 97 27
9 55 22
59 72 28
13 5 18
95 47 8
15 132 23
60 61 30
26 15 50
34 138 15
51 148 2
61 50 40
11 124 22
25 59 48
119 46 23
87 154 48
20 74 7
62 75 14
39 27 37
63 138 37
62 150 16
131 151 38
135 56 33
43 49 1
49 10 16
63 16 15
33 149 38
58 125 38
86 6 16
73 81 36
130 76 4
60 127 21
10 2 37
84 85 5
49 54 41
87 66 17
59 14 49
149 99 18
65 21 36
19 64 39
137 29 22
12 128 36
149 116 2
44 15 45
17 4 6
8 16 34
108 144 30
109 139 1
28 51 14
82 153 27
109 135 23
153 77 4
22 139 48
43 137 17
43 137 47
68 23 18
30 136 6
17 49 10
74 147 5
30 71 26
148 138 21
92 111 50
105 59 2
80 118 13
122 66 50
70 47 41
103 27 16
118 138 26
115 106 5
61 116 49
8 143 38
105 140 15
86 26 37
28 134 47
69 77 5
51 86 19
50 134 8
132 117 20
136 123 14
152 38 37
34 97 44
115 8 42
127 128 8
139 119 47
68 95 28
133 39 1
94 28 9
98 86 45
78 23 9
114 110 24
85 141 6
38 71 37
91 81 4
115 40 11
51 52 29
91 66 49
30 48 50
96 118 48
51 64 19
58 96 27
47 23 30
118 62 14
55 122 4
49 128 22
82 33 22
114 6 24
145 2 39
13 51 29
130 8 25
126 80 45
112 142 4
140 142 4
34 92 24
12 32 40
107 101 36
3 153 10
3 21 4
106 138 37
78 127 19
29 23 2
47 77 18
122 53 2
47 61 9
12 57 21
29 134 39
144 55 48
101 138 31
24 143 45
74 45 47
6 105 47
71 55 45
36 3 19
33 64 4
54 105 4
150 35 22
66 85 7
25 80 39
108 74 42
105 104 39
33 6 20
68 75 47
99 102 50
95 98 25
81 35 36
92 68 44
55 71 7
9 121 21
147 28 19
130 36 29
57 28 34
85 55 2
146 107 38
7 68 8
63 73 8
15 106 29
126 84 48
19 34 18
24 113 6
57 53 37
93 119 29
148 81 42
68 77 30
67 120 48
135 60 34
51 22 32
150 73 5
100 67 17
124 139 36
144 99 44
137 32 29
51 34 49
67 72 20
80 67 21
87 56 5
13 52 50
66 58 17
108 15 33
56 104 31
152 44 49
90 43 4
145 107 3
24 51 14
2 149 35
148 103 17
41 19 32
35 132 34
130 87 8
80 119 4
147 65 33
132 107 4
32 22 1
30 86 14
138 25 33
94 142 29
87 82 4
34 140 41
64 87 26
37 38 14
79 7 5
3 135 20
21 100 37
93 133 41
30 42 10
26 22 2
100 35 15
67 146 33
116 9 39
154 54 24
65 75 5
68 25 47
5 127 19
145 88 40
23 50 33
153 85 46
35 62 13
1 109 37
23 31 45
83 118 36
41 91 1
123 10 36
23 117 38
51 75 45
60 146 50
6 74 12
140 147 12
94 76 23
93 82 15
136 141 45
113 90 37
114 110 29
116 37 11
62 10 36
15 114 11
110 122 44
28 81 32
46 35 31
102 34 14
94 102 35
145 60 32
112 47 38
141 50 18
23 82 34
79 23 13
149 12 18
98 151 18
19 144 10
78 154 49
136 119 10
12 45 10
9 59 16
91 27 1
5 127 17
95 80 37
85 87 2
58 103 16
15 71 23
112 17 24
152 139 47
63 58 24
118 145 40
65 116 4
61 103 27
148 85 48
74 17 3
152 85 15
29 150 41
17 77 49
146 125 23
77 5 34
117 91 33
95 131 39
103 139 14
123 136 40
62 141 15
44 50 8
120 14 11
41 58 50
56 90 46
44 94 9
150 90 15
80 87 38
90 2 15
119 18 17
108 19 48
103 48 7
115 21 49
22 16 40
151 79 6
26 37 47
147 86 48
7 90 8
129 117 3
46 69 29
57 45 25
105 136 50
97 117 7
136 21 18
7 120 28
30 44 17
143 3 24
40 38 42
7 79 28
92 54 1
143 30 30
80 61 36
114 141 31
85 97 18
37 82 20
32 149 50
125 94 21
154 138 34
136 34 48
65 29 3
3 43 5
105 14 49
131 147 40
84 148 19
133 74 10
23 111 6
73 36 1
35 26 5
123 114 18
4 52 37
62 36 39
91 49 32
124 111 34
132 18 23
72 18 41
91 135 28
108 98 49
1 112 22
131 45 29
8 80 37
29 112 15
82 35 35
12 58 9
128 131 8
102 10 22
131 110 35
118 4 37
18 12 29
78 125 43
84 76 47
113 154 42
29 6 31
118 33 28
89 79 12
128 62 29
110 31 47
61 109 8
112 103 10
79 69 24
62 77 27
120 115 43
67 93 11
91 24 46
153 125 38
114 21 22
11 130 34
9 128 30
45 81 13
10 125 16
91 61 34
145 95 4
25 35 3
97 139 24
145 150 12
71 13 34
47 69 49
111 44 7
16 84 33
145 71 19
35 44 38
94 8 35
149 30 27
144 17 38
96 63 16
30 96 16
71 86 20
37 36 18
8 77 39
46 71 41
143 19 42
16 66 2
118 44 21
128 22 19
24 120 28
151 30 20
13 59 35
47 69 27
42 131 31
109 103 31
87 48 22
31 106 50
97 39 15
34 29 32
29 115 50
17 43 27
32 35 9
7 110 28
32 18 42
141 132 31
98 100 40
138 86 37
84 73 21
91 55 37
129 86 8
72 129 11
12 92 5
123 2 3
48 137 3
12 33 43
60 115 25
96 86 18
113 111 14
137 120 38
47 58 8
130 60 7
9 125 2
92 137 16
39 97 2
118 77 17
107 106 40
80 28 35
9 28 32
53 135 20
110 124 9
8 57 23
64 117 23
47 56 35
8 91 13
141 47 20
68 126 47
17 37 21
143 149 42
29 53 28
151 66 50
100 91 12
119 144 11
98 73 2
40 65 39
129 110 6
37 2 36
35 145 11
122 41 7
116 87 26
16 93 10
109 17 36
66 104 49
121 37 12
85 132 1
14 50 29
65 82 6
27 76 2
128 82 22
111 37 50
55 126 13
79 132 27
56 125 33
73 12 30
22 94 36
4 24 32
109 107 30
34 18 26
12 13 26
63 85 48
40 112 48
113 65 24
125 73 47
133 106 41
41 21 8
152 87 24
11 27 14
132 22 26
53 47 39
62 41 34
103 133 17
56 12 20
136 19 10
93 101 41
9 99 36
96 49 50
41 107 7
93 129 28
102 6 9
45 53 3
56 49 9
114 95 17
55 73 3
4 41 40
3 40 49
74 53 13
100 80 15
32 115 18
3 109 40
81 139 14
152 61 37
75 58 6
149 55 7
116 139 47
39 5 13
52 26 3
44 20 18
107 42 24
56 114 4
42 22 6
99 21 22
14 1 44
4 88 33
2 65 21
15 84 17
76 21 3
17 70 13
19 132 38
15 97 24
147 154 39
65 41 29
153 81 42
104 154 34
71 15 37
31 45 19
67 145 16
59 66 16
64 67 25
144 16 29
147 57 15
20 86 49
85 152 27
104 17 8
49 5 16
142 77 37
138 147 47
37 26 43
151 100 1
24 83 24
88 119 12
145 100 27
33 81 8
72 27 4
60 129 3
139 31 13
119 132 34
110 44 31
124 44 40
100 18 24
104 47 10
108 119 21
135 68 4
13 29 26
69 67 26
55 22 1
18 37 9
114 25 50
54 15 23
19 117 5
73 87 40
86 93 29
148 35 24
151 76 15
104 107 41
95 111 41
74 84 11
151 66 31
81 70 18
70 72 49
144 1 12
56 44 14
61 140 33
104 52 4
130 147 13
108 52 38
36 143 45
112 2 30
45 103 20
122 142 29
37 154 3
113 67 30
86 67 22
132 79 32
64 77 10
126 84 11
98 132 1
99 3 19
149 13 23
20 103 50
136 93 29
130 100 45
120 87 49
19 146 20
43 125 1
107 21 13
99 108 7
117 18 28
23 124 12
136 9 25
111 59 43
17 144 12
26 40 3
91 38 1
1 130 20
38 63 44
21 54 43
23 53 27
44 107 49
145 79 11
94 90 5
18 30 42
45 26 25
19 40 24
152 34 16
135 96 9
74 102 48
87 102 32
137 83 29
38 70 8
149 34 30
37 136 36
112 42 29
33 65 23
69 33 49
1 69 17
66 27 28
83 79 17
16 112 1
27 18 2
39 95 35
142 146 25
55 20 14
3 119 46
103 86 34
100 97 25
129 104 19
97 45 47
58 85 48
35 89 26
116 120 10
55 47 22
54 115 34
58 5 48
43 47 27
119 123 11
150 17 17
93 127 34
142 76 28
55 71 5
62 41 6
46 110 9
138 28 4
79 39 43
36 64 13
141 6 29
38 136 1
86 39 26
116 103 14
35 33 22
50 16 37
94 81 3
114 93 5
137 132 38
119 56 45
13 21 4
56 77 31
64 67 33
36 45 1
108 99 13
12 2 3
12 49 9
133 52 20
85 18 13
82 4 21
143 72 33
114 42 41
14 89 7
148 72 8
140 52 10
90 82 45
43 140 44
144 34 41
140 43 15
88 55 49
88 3 11
143 137 26
93 79 16
95 60 12
125 109 32
9 124 30
48 119 4
77 108 29
51 109 45
48 127 16
62 143 8
84 91 20
128 61 7
60 20 50
113 97 19
95 29 49
66 71 22
74 144 32
82 128 27
66 148 30
63 5 21
139 136 26
136 70 6
79 104 28
59 43 5
98 84 17
12 15 6
6 39 45
23 141 47
63 109 43
112 96 31
9 109 31
112 124 25
37 11 1
116 143 8
82 40 34
91 135 25
13 62 6
71 52 29
14 39 37
17 16 8
146 80 49
37 69 50
71 104 30
1 143 38
5 92 43
24 42 37
138 150 20
79 27 23
63 62 44
48 108 6
105 137 46
143 2 48
98 3 19
23 106 6
79 87 50
144 103 9
43 154 32
54 4 47
68 117 33
11 33 12
52 69 41
15 84 48
18 2 35
72 86 42
98 48 26
80 23 20
152 78 45
31 119 48
83 151 47
146 22 39
110 113 10
129 130 27
2 118 7
112 76 29
147 15 42
117 29 22
36 57 7
115 21 4
76 146 48
86 142 32
120 13 13
120 11 16
126 99 17
80 42 49
124 17 28
68 59 19
134 137 5
86 25 6
153 28 23
54 85 21
3 83 3
148 3 49
152 69 17
101 112 19
114 20 18
64 58 35
93 130 49
60 122 12
118 78 23
3 33 15
25 123 17
71 45 14
88 35 8
61 135 25
16 71 40
133 14 50
137 106 48
81 25 17
95 64 16
26 37 9
36 76 10
71 18 5
25 54 22
136 106 43
4 50 1
75 8 1
136 133 41
80 142 49
9 129 35
53 11 25
153 139 20
144 89 19
112 92 20
133 152 41
52 50 15
24 147 35
5 61 41
147 25 41
138 33 5
70 145 50
129 53 10
120 79 38
24 119 47
32 153 27
112 58 17
134 53 1
30 97 29
95 9 25
48 50 26
143 46 10
33 3 29
24 135 50
96 62 38
80 145 20
100 146 39
108 13 2
108 66 32
131 19 6
32 34 17
86 69 2
11 151 49
73 34 25
110 76 13
68 88 50
56 126 42
115 78 34
145 23 45
149 109 1
70 92 29
77 129 24
118 71 27
132 66 31
78 119 20
36 64 28
29 43 36
41 6 28
26 84 3
37 31 9
97 75 4
54 114 17
86 26 50
94 66 40
18 118 31
102 23 13
10 102 10
28 99 3
112 153 20
73 134 42
90 93 7
26 47 3
120 49 12
151 56 35
23 44 3
129 116 6
147 61 49
22 55 30
107 104 24
123 131 39
66 141 5
11 6 21
62 39 15
15 33 33
67 74 27
59 128 18
29 71 40
103 109 15
9 112 18
20 145 3
123 113 36
1 105 17
122 152 31
60 96 23
103 114 14
48 82 19
128 27 47
114 60 37
42 82 43
79 62 9
141 149 22
20 95 25
107 62 5
82 5 3
129 18 31
125 19 11
42 97 36
43 22 1
75 144 13
26 58 44
147 93 43
29 73 49
66 151 22
67 8 44
25 143 20
53 46 17
18 123 9
60 72 20
108 14 28
120 85 12
53 46 1
61 4 49
14 93 30
141 87 45
132 140 23
43 109 1
56 122 3
38 4 12
80 81 37
147 127 38
52 136 8
26 139 37
28 11 6
65 95 48
15 84 16
44 95 46
36 136 48
152 18 12
153 4 36
149 75 8
71 151 12
100 107 49
44 78 32
123 82 47
2 121 6
110 65 11
7 43 42
147 100 26
104 125 48
106 72 49
79 13 25
37 21 15
24 26 34
94 13 22
51 117 43
97 107 13
115 131 15
56 116 43
67 97 1
139 30 42
64 149 14
30 136 13
152 56 3
55 56 12
36 154 37
118 108 28
81 149 47
49 140 14
48 41 8
92 46 41
106 107 27
63 41 40
133 71 31
102 139 35
154 85 8
43 1 16
123 62 34
28 145 35
95 28 46
86 140 31
1 105 37
41 90 26
72 26 26
15 146 13
50 10 27
44 69 37
90 5 22
80 113 27
130 94 47
79 126 1
60 85 35
31 24 3
27 71 49
52 92 14
29 81 2
48 13 43
47 77 26
94 20 14
136 116 27
116 12 38
65 107 37
80 149 31
85 39 18
73 39 15
45 61 28
43 23 16
32 17 45
77 117 33
140 15 12
48 79 35
139 46 7
57 58 11
24 76 18
31 29 2
58 77 34
69 131 23
64 18 26
10 138 48
63 85 11
136 48 49
112 95 32
42 18 48
45 49 49
59 133 14
32 38 12
124 23 31
39 117 8
151 76 19
109 34 24
72 35 4
76 67 3
79 72 7
6 109 37
8 14 3
116 60 24
127 5 42
21 136 19
100 131 21
4 154 38
98 132 29
154 99 3
29 129 47
47 6 24
23 53 19
69 11 46
110 112 22
18 53 17
70 129 44
14 51 10
45 132 12
122 127 11
83 108 7
73 118 13
54 133 33
3 87 35
152 109 16
145 85 16
95 101 23
126 23 44
67 84 11
106 51 43
57 106 29
87 102 28
125 87 21
101 106 47
92 47 25
87 138 25
132 89 36
151 74 19
53 95 23
75 58 29
154 43 22
80 149 1
100 28 3
18 15 33
12 23 1
34 17 9
154 57 2
124 13 43
41 18 40
105 13 6
57 10 24
51 81 30
44 25 13
64 50 42
71 129 49
101 149 29
104 38 11
73 55 25
78 11 5
9 153 15
77 154 33
117 152 41
86 69 43
16 52 17
45 77 1
143 86 4
33 66 44
101 143 41
151 10 28
108 26 19
15 79 38
20 143 30
96 27 23
66 98 3
105 147 32
153 95 23
125 140 2
37 44 11
10 127 47
29 93 40
5 113 3
139 132 34
140 110 19
139 55 8
39 108 44
102 35 10
40 72 43
37 10 29
82 107 50
92 9 40
4 62 16
98 55 5
79 122 10
143 14 19
53 142 32
52 1 20
127 33 27
111 76 5
126 50 43
2 146 21
109 106 3
154 125 33
117 19 41
150 142 6
32 100 25
4 89 34
12 57 17
62 49 26
69 18 24
110 32 16
100 99 39
130 126 32
121 66 6
56 50 43
54 141 15
128 55 32
73 144 41
116 127 3
29 63 48
32 80 48
4 116 40
67 54 7
73 4 38
146 11 5
36 83 7
122 45 27
85 82 3
17 35 48
7 102 19
7 104 2
147 124 18
45 111 47
54 127 43
129 9 9
112 58 21
131 59 7
16 103 28
36 94 23
12 16 50
88 13 40
17 53 46
21 109 44
134 109 46
19 80 4
80 31 7
91 120 25
58 102 36
39 102 31
106 1 44
108 141 20
80 125 17
106 53 50
27 35 41
13 153 18
138 11 16
92 69 20
142 105 34
67 21 11
49 20 34
145 125 16
58 119 49
24 19 34
72 100 42
107 122 37
101 122 11
111 83 23
97 111 48
76 56 20
144 120 48
77 60 32
23 146 45
149 138 27
117 148 43
125 9 14
151 138 32
149 154 41
74 138 18
104 37 48
85 100 37
40 2 34
96 70 40
129 153 33
115 73 14
119 136 48
112 78 14
67 89 50
106 113 38
17 91 22
94 8 6
126 131 8
141 38 43
77 39 29
17 4 44
149 25 24
130 120 6
86 69 31
144 33 20
86 93 16
125 153 13
56 52 26
120 41 25
143 49 23
1 124 48
24 7 38
36 139 40
64 29 27
111 31 20
89 154 4
26 140 7
132 129 5
16 154 31
39 95 5
76 66 15
16 79 10
72 81 21
99 24 7
40 4 42
24 104 11
30 111 42
37 99 19
129 92 21
125 98 5
114 70 42
26 142 23
99 109 43
49 110 35
103 55 41
4 77 16
44 105 33
3 132 25
148 144 15
135 73 18
52 50 12
40 1 2
122 64 7
17 26 29
7 105 23
152 64 27
86 125 10
59 96 13
88 118 8
65 113 9
142 69 9
127 12 28
45 65 27
118 22 14
88 99 10
72 2 38
132 12 36
116 1 15
108 95 32
56 125 10
16 97 26
67 136 2
74 55 36
67 136 28
38 149 9
140 107 35
3 70 41
148 41 2
3 117 44
110 77 40
52 73 39
53 145 39
70 34 5
13 93 35
32 26 1
104 133 21
125 150 27
72 55 18
122 106 11
28 46 41
74 70 32
3 42 44
46 60 19
100 62 18
132 46 4
7 105 11
67 21 36
20 136 16
95 16 5
104 41 47
153 8 1
100 86 26
78 64 32
117 51 7
77 121 48
3 112 41
93 135 42
45 128 1
80 15 14
13 61 23
75 111 17
82 83 44
48 89 27
11 103 9
24 29 46
101 120 11
18 36 21
114 36 32
39 99 7
150 1 15
58 112 23
106 107 12
