412 87732
68 15 11
113 251 48
360 300 12
84 219 43
216 187 8
190 146 31
320 335 41
230 221 34
229 303 26
328 135 26
300 43 36
260 344 34
60 100 31
232 319 32
27 204 20
406 290 20
78 31 16
278 4 10
291 105 36
157 375 11
14 46 5
326 176 6
331 338 37
387 398 17
412 49 36
333 46 1
329 20 32
307 366 11
236 175 26
235 170 16
96 122 16
61 154 46
60 194 17
300 100 25
180 126 9
13 278 2
315 76 33
304 270 10
123 237 31
325 107 20
63 277 24
117 238 12
17 386 33
386 173 8
215 85 7
150 331 4
11 38 10
156 176 12
353 19 24
222 174 25
277 280 9
21 309 47
394 19 3
168 60 28
383 123 1
376 218 43
285 360 18
409 306 50
232 70 48
265 178 46
387 227 40
150 88 42
409 214 24
46 285 18
405 389 19
353 359 26
138 15 30
257 171 16
45 162 23
287 289 3
4 58 8
190 358 5
347 11 35
237 269 3
206 48 5
66 368 18
328 22 42
108 299 40
226 162 27
219 228 46
312 339 30
380 37 12
245 406 7
303 136 22
269 188 5
94 41 28
218 187 37
45 156 45
31 116 30
65 339 31
353 97 3
96 252 33
259 8 18
129 409 16
268 197 45
74 196 42
200 122 36
201 126 27
139 143 15
109 62 15
202 215 4
235 283 45
75 290 26
151 183 13
224 130 21
133 144 17
314 333 35
365 2 44
161 278 50
283 17 38
190 162 12
233 103 49
278 79 32
319 201 5
171 329 8
43 155 43
245 334 12
134 307 25
199 225 17
268 66 13
243 130 26
248 83 25
53 264 42
353 38 47
260 309 32
85 39 46
40 292 29
151 212 8
373 56 22
9 389 24
407 114 30
143 104 37
4 254 29
193 159 38
193 348 27
226 189 48
395 285 3
205 256 33
218 184 29
317 377 15
346 150 45
389 298 23
204 54 14
186 21 15
122 333 21
62 207 33
377 281 6
349 323 40
318 370 20
45 40 34
228 47 12
170 390 16
408 390 47
282 300 4
388 184 36
394 151 5
296 180 10
387 186 19
327 381 47
226 216 30
409 89 21
7 377 42
354 361 4
373 384 30
48 319 22
102 150 23
102 100 32
293 383 12
388 321 8
28 371 48
26 19 22
42 12 35
334 30 19
272 181 8
23 111 13
383 396 42
391 48 36
388 369 36
354 8 8
388 158 29
49 344 36
225 257 40
89 175 25
305 155 21
186 242 50
230 283 18
254 13 42
64 309 15
52 386 32
102 326 50
332 268 9
194 301 13
115 77 42
323 402 21
77 189 17
360 358 17
244 81 4
157 344 5
254 362 14
204 356 35
221 99 33
252 169 48
44 122 10
345 17 31
179 108 6
309 192 46
198 231 20
161 53 29
249 399 17
235 351 40
181 321 4
87 270 13
364 114 46
165 104 36
103 390 33
108 45 14
84 252 6
286 337 7
43 168 13
113 20 33
5 120 20
165 368 35
106 84 24
128 249 1
149 389 15
285 404 21
220 182 23
370 95 31
309 108 42
366 176 27
341 345 32
53 182 37
84 344 17
45 122 6
394 29 27
263 79 15
283 120 6
167 169 21
384 290 39
324 286 26
81 150 32
136 98 39
328 393 9
186 150 38
246 12 18
35 332 27
315 298 47
196 388 27
93 383 36
294 347 46
88 334 6
13 220 7
20 269 8
276 350 46
324 229 26
16 269 12
290 407 1
91 7 41
253 221 11
380 331 40
329 350 9
234 96 32
207 133 29
254 59 6
196 226 28
113 373 48
202 77 46
10 116 37
147 109 3
353 359 28
387 261 16
41 394 14
162 334 44
233 345 24
75 353 17
249 126 18
190 369 29
236 11 1
4 215 9
402 109 5
288 404 7
135 81 24
249 86 12
186 329 18
12 88 14
180 18 29
269 25 40
212 119 11
8 94 12
305 290 37
383 148 39
73 412 42
196 271 18
130 173 20
122 65 35
201 34 27
324 175 40
7 14 18
225 380 1
341 214 7
231 268 43
36 76 36
407 221 41
242 326 7
121 59 37
316 343 7
76 95 16
32 295 21
308 180 31
362 135 41
237 96 13
167 206 22
305 110 35
16 355 36
96 291 17
28 110 27
278 251 44
345 50 19
394 22 23
305 271 12
269 280 24
23 393 16
343 223 25
82 138 50
382 184 32
168 322 46
395 181 5
228 49 31
397 172 28
28 150 30
24 390 30
115 73 13
278 194 16
85 352 6
190 267 23
40 329 37
52 48 42
149 180 5
173 297 32
374 101 32
114 177 27
39 17 48
189 281 5
174 215 45
215 285 28
223 345 12
293 142 34
163 279 25
196 357 14
9 362 39
70 34 22
184 305 49
95 200 35
211 119 12
109 382 40
394 107 36
139 198 28
360 298 30
126 158 50
330 385 8
342 323 11
128 19 39
112 11 5
366 303 49
47 168 28
303 252 47
54 229 27
210 409 30
86 148 11
404 114 22
129 16 31
231 360 50
368 391 48
224 306 42
47 259 35
366 238 10
269 201 11
291 92 47
211 64 38
252 352 37
114 34 29
135 145 32
382 209 30
410 54 17
59 371 26
215 184 38
357 371 10
229 213 7
67 23 20
107 236 5
353 402 49
101 356 16
393 79 12
280 303 50
268 355 33
408 7 32
252 185 38
300 19 27
227 208 3
258 276 36
64 279 44
145 81 27
153 212 8
262 333 31
138 343 45
300 3 3
258 107 13
378 314 38
31 263 46
170 309 17
295 130 2
56 37 15
390 382 2
137 312 45
217 160 30
377 212 33
7 19 30
286 216 46
113 265 46
175 40 36
327 273 16
28 196 10
180 100 48
327 296 9
272 232 24
296 149 46
106 217 30
275 184 27
254 406 43
148 289 21
163 94 11
120 51 12
191 9 7
71 318 40
302 97 48
219 209 20
78 112 25
97 310 41
29 296 29
195 156 41
107 83 23
373 85 35
206 87 10
287 339 12
275 43 37
193 66 37
362 181 49
106 7 39
98 270 25
52 171 26
103 291 2
388 297 33
355 335 39
188 10 46
175 110 9
88 303 8
369 105 11
180 21 27
408 290 11
153 404 29
330 28 48
343 103 11
185 152 22
397 327 38
204 186 31
207 192 34
17 180 16
102 349 28
63 89 31
203 109 8
165 23 16
269 367 21
91 150 40
288 299 12
385 92 31
146 114 2
82 368 16
260 350 37
169 257 44
85 208 23
145 192 18
128 157 26
383 208 25
296 12 34
359 327 24
75 388 12
273 307 48
109 184 38
59 39 34
70 394 42
188 201 23
274 21 2
129 15 10
292 348 24
199 3 26
45 149 6
342 239 43
180 132 9
116 224 18
126 342 49
236 369 39
8 60 13
144 123 49
118 359 30
207 220 3
10 259 48
50 185 37
325 242 13
316 94 34
161 389 7
108 84 21
292 314 39
116 332 42
406 77 19
335 308 13
277 392 47
52 277 32
40 338 44
10 236 45
104 59 12
176 299 23
76 266 35
309 93 11
167 12 37
108 262 23
106 277 38
396 360 9
211 141 15
225 192 32
255 365 21
223 162 9
324 76 30
294 95 3
208 190 10
202 221 14
272 278 46
289 258 18
