338 55773
280 31 4
104 224 41
307 216 16
222 205 6
200 67 14
275 242 2
135 202 14
203 50 27
147 3 12
210 119 47
153 110 25
302 147 47
337 90 15
140 131 25
117 220 20
233 153 41
133 131 1
244 256 4
288 300 36
134 304 6
284 55 47
46 332 24
289 121 47
194 304 14
203 204 15
229 336 2
261 210 32
294 303 37
177 186 39
125 103 37
43 144 14
306 239 49
233 232 16
220 192 25
187 274 35
87 268 20
333 74 29
239 315 37
223 285 4
191 205 14
115 238 3
242 225 47
100 89 13
250 210 42
233 195 49
117 163 1
32 77 9
11 21 40
22 7 43
183 151 2
327 263 47
258 34 33
10 277 5
229 136 46
238 318 21
240 36 12
324 217 16
128 10 18
186 48 31
300 37 24
81 161 34
11 119 7
35 247 37
114 143 10
116 172 16
306 228 10
173 131 2
209 215 10
161 220 12
38 211 40
82 149 15
253 75 41
58 205 41
160 242 11
261 60 45
114 63 25
160 237 41
225 295 8
126 228 44
262 155 47
236 127 18
91 223 38
328 317 39
145 186 14
267 305 24
108 326 41
157 82 9
241 151 26
93 75 25
145 76 17
276 170 48
66 310 32
152 57 40
69 108 41
184 188 27
314 45 8
204 265 43
25 236 13
320 150 9
326 289 29
322 293 9
221 287 43
61 222 40
127 53 26
45 268 23
5 9 2
274 307 11
116 299 9
43 329 42
5 224 49
121 21 41
49 166 40
21 168 11
42 90 36
136 45 48
212 243 8
61 294 12
73 193 40
149 243 18
315 22 45
174 324 18
170 278 24
137 313 20
116 275 7
120 61 5
319 130 21
128 327 33
23 220 41
246 132 16
245 237 3
333 133 50
113 200 16
160 66 1
285 117 28
287 97 9
303 199 34
193 284 42
174 183 43
97 251 36
141 46 28
31 216 25
138 290 27
20 40 7
258 171 33
59 47 24
329 224 38
282 24 24
42 309 16
125 319 19
52 20 39
104 19 46
215 280 18
271 31 19
286 180 22
160 73 7
211 15 11
298 186 15
221 65 47
239 188 21
214 323 41
19 229 39
285 79 21
27 146 13
208 289 34
263 231 13
268 287 7
286 184 49
235 290 6
151 203 7
51 168 42
247 248 33
248 161 43
317 138 42
202 272 27
44 159 5
119 61 16
319 14 46
75 267 46
12 257 2
234 285 23
130 226 2
227 133 25
242 55 23
147 115 15
106 193 33
71 151 22
227 16 28
221 144 33
117 300 45
173 169 10
81 195 27
36 298 50
134 214 6
52 60 41
307 274 2
334 134 35
288 141 2
63 229 22
233 116 13
79 221 27
106 259 42
12 112 10
275 81 28
157 29 7
5 219 24
39 322 14
272 40 44
312 82 35
160 178 29
205 92 22
138 41 5
303 258 26
261 310 42
300 63 49
297 225 3
290 319 7
210 179 29
261 7 15
115 1 26
91 320 17
204 177 1
158 130 14
233 277 14
126 218 36
46 6 39
133 177 26
334 138 1
37 337 34
263 242 11
261 246 6
235 129 33
44 282 7
208 173 48
176 7 2
324 45 20
169 101 5
158 150 2
147 10 24
166 57 15
276 34 28
60 7 35
151 230 33
330 127 24
161 204 7
311 138 4
264 104 16
185 167 45
242 246 20
84 214 44
321 234 46
150 322 5
272 100 44
131 280 45
269 263 6
316 290 15
139 25 34
18 102 38
122 244 38
251 77 31
166 194 34
98 137 23
164 266 1
193 233 17
243 163 13
153 101 21
69 62 45
116 227 20
32 52 16
206 87 21
251 22 44
62 307 30
330 77 32
143 11 27
2 106 14
280 70 37
169 28 33
329 268 36
184 128 48
100 61 48
192 59 7
271 86 39
240 189 5
288 275 36
138 107 38
178 217 6
36 49 4
180 166 3
212 173 7
245 259 38
104 318 5
1 330 19
202 105 47
312 223 31
255 151 4
34 178 35
227 201 48
325 22 43
68 5 33
179 48 4
19 39 26
240 300 44
318 60 42
331 96 23
125 152 2
79 306 42
118 228 31
69 35 15
85 121 24
329 175 28
38 291 16
2 97 3
303 3 13
87 17 48
89 282 21
260 204 30
281 269 5
11 23 41
84 222 20
36 69 25
308 149 46
186 92 11
58 102 48
107 276 11
132 323 50
138 313 12
29 223 39
28 146 22
311 324 1
10 224 27
104 244 24
224 196 23
210 4 33
293 132 30
249 238 39
185 226 34
211 156 37
293 76 49
285 146 26
156 134 17
67 189 37
55 171 13
269 29 47
105 59 28
89 58 48
114 9 27
292 261 19
18 271 4
143 320 37
266 153 13
250 254 46
175 66 13
7 200 6
98 241 44
239 201 31
273 172 1
332 68 40
147 274 17
149 43 34
300 128 40
183 250 23
237 55 16
159 12 33
14 258 13
208 336 13
237 290 33
72 107 22
192 145 47
316 251 38
69 22 7
7 151 47
75 19 34
107 56 8
337 282 32
269 31 47
13 10 18
296 153 37
103 50 22
92 37 13
128 54 27
327 138 41
84 238 3
277 154 47
62 175 50
101 237 34
182 307 47
89 125 1
138 66 26
108 35 16
28 294 6
219 241 14
66 154 43
212 102 37
109 166 12
64 330 42
37 260 16
57 156 16
179 137 12
213 271 9
300 172 5
324 59 4
51 92 35
284 48 37
296 141 19
120 74 13
97 235 1
72 107 7
295 106 36
123 44 5
293 224 43
138 300 33
93 327 29
288 327 34
268 211 25
232 222 3
5 282 8
111 321 41
86 163 11
227 185 42
203 282 32
180 235 46
212 97 25
62 321 18
115 323 23
137 256 37
77 51 29
281 322 41
252 82 5
171 265 38
117 196 18
286 13 48
49 224 11
90 323 45
37 163 34
57 64 17
299 160 26
25 204 4
76 235 38
151 147 33
38 221 44
313 230 16
187 191 6
27 24 38
333 280 23
242 159 45
198 173 35
146 116 47
323 144 47
248 221 4
103 44 15
226 58 28
29 64 48
236 125 43
127 183 42
21 141 43
253 334 4
2 289 35
273 89 43
127 211 1
99 247 20
13 8 28
257 294 6
273 298 34
300 47 23
38 135 37
64 248 42
273 259 27
124 222 48
93 221 14
109 144 8
337 219 7
210 246 33
121 254 9
168 261 17
203 319 20
222 296 24
108 203 36
46 136 36
71 76 1
235 126 23
153 215 38
181 251 34
132 273 38
175 94 38
19 277 43
208 171 8
105 93 13
179 330 6
55 57 47
76 258 11
169 48 4
67 309 39
71 308 36
324 141 13
253 169 9
140 101 42
287 48 20
169 155 8
184 183 4
224 256 20
60 333 37
97 336 41
120 264 15
275 166 18
100 279 29
72 119 24
65 241 44
229 23 26
315 107 6
87 174 41
218 81 31
75 63 49
127 286 2
293 44 15
81 326 8
201 123 48
116 20 50
286 98 18
95 99 16
169 280 29
71 237 47
35 217 28
94 173 15
58 282 45
289 172 6
163 29 27
173 7 45
274 208 3
251 177 31
72 126 6
326 131 46
145 211 27
67 326 28
214 327 7
87 246 35
118 117 14
321 211 8
292 261 10
247 264 14
284 60 20
71 300 42
42 298 38
195 101 31
94 183 2
237 238 27
223 148 4
235 246 38
266 11 20
243 39 15
309 267 12
108 293 35
273 70 39
198 147 11
42 258 6
52 242 44
104 159 44
134 94 12
242 32 35
94 317 43
22 163 9
63 143 46
122 8 3
146 174 4
46 189 18
222 60 20
252 128 31
123 119 6
335 77 44
29 224 44
1 112 16
73 299 25
39 65 39
99 252 1
118 189 31
43 280 30
221 130 23
311 162 23
303 47 8
168 311 37
102 256 30
109 8 14
264 120 39
245 116 33
5 179 48
147 1 12
243 306 26
55 144 47
168 155 12
108 324 8
199 153 43
202 328 12
312 97 8
90 70 44
188 67 16
146 258 25
58 250 46
16 111 45
188 57 19
210 146 41
135 137 38
100 81 19
303 113 43
91 301 13
162 337 16
144 106 48
262 180 2
200 334 50
102 244 46
293 298 2
223 35 49
267 219 29
311 9 47
291 163 39
138 38 23
226 71 46
318 332 6
121 313 15
310 140 17
276 59 21
306 196 17
271 244 4
53 57 22
328 191 45
136 26 41
217 96 22
136 108 12
66 92 12
318 231 16
292 88 5
95 234 35
142 327 50
55 46 24
244 145 31
14 90 45
96 176 10
39 274 4
91 266 21
112 17 10
138 204 24
266 56 21
27 251 33
330 82 12
134 288 47
162 192 20
128 5 50
274 234 12
41 310 33
267 130 14
1 95 18
305 320 16
155 239 23
326 171 40
59 196 2
279 24 12
255 252 7
134 12 12
96 243 45
279 312 1
79 323 30
94 36 7
172 245 9
59 189 50
26 58 4
319 137 21
45 130 42
29 36 14
22 7 27
198 310 27
107 8 16
81 304 38
279 46 47
187 134 20
12 284 48
204 305 34
35 1 25
319 197 1
146 82 7
239 189 22
267 193 12
299 121 39
197 73 5
8 95 12
111 122 14
140 75 23
240 70 8
202 184 12
314 100 21
65 24 50
57 71 38
294 150 45
305 255 49
47 73 34
195 12 35
71 74 26
2 109 6
76 202 45
71 284 33
284 41 8
157 3 28
233 91 49
251 276 11
227 80 5
178 10 13
188 81 24
236 1 48
225 87 37
153 24 5
20 106 35
46 90 33
209 309 37
93 92 6
289 263 10
205 51 11
174 308 33
56 259 35
191 27 13
33 46 12
288 18 48
259 6 38
251 37 45
155 280 34
183 249 43
292 186 42
136 115 8
114 326 47
248 255 33
129 75 25
96 7 40
283 23 37
228 19 43
267 61 30
80 330 16
10 218 15
332 134 47
301 180 43
25 313 17
305 93 18
213 163 26
257 90 42
111 108 10
238 131 3
69 247 8
275 75 6
51 207 25
257 210 41
225 310 44
241 201 22
281 167 10
186 130 2
89 274 29
186 58 45
28 97 13
105 268 8
213 197 23
46 215 6
53 202 15
50 170 20
162 208 16
211 228 37
14 112 13
230 297 50
311 153 40
44 319 25
37 311 27
111 11 1
66 47 49
318 265 13
309 50 25
11 65 47
12 72 6
89 282 4
41 19 35
118 175 20
77 273 23
183 29 18
178 168 13
53 126 44
131 249 21
259 251 44
217 224 8
50 15 50
155 106 25
292 322 5
71 9 25
235 265 2
22 16 43
224 187 50
19 318 17
185 56 9
180 130 4
39 79 28
275 11 15
191 288 12
175 97 3
97 147 10
298 56 22
34 18 36
229 11 18
17 186 3
205 245 9
90 157 25
307 305 48
156 313 48
138 209 48
247 145 31
329 240 12
55 221 41
32 51 30
274 306 33
238 174 6
308 43 22
143 109 15
122 336 36
289 333 34
26 110 4
310 190 47
172 80 26
117 85 48
174 20 17
23 88 2
74 160 38
99 3 32
288 217 7
118 104 22
27 128 42
63 184 6
69 46 7
188 111 13
77 328 4
123 262 26
17 281 2
225 263 9
27 157 23
70 11 14
176 21 37
113 171 15
184 141 6
320 247 23
226 137 5
321 92 14
282 336 13
194 57 50
65 124 40
331 227 27
197 317 41
316 82 23
71 175 20
208 263 29
42 227 28
90 2 31
232 277 7
100 96 37
162 135 7
318 236 31
142 243 22
99 93 50
98 23 9
247 218 7
167 248 6
169 131 46
318 257 32
327 5 43
336 311 15
57 88 41
85 109 46
107 298 7
336 53 41
121 12 41
178 32 25
313 65 44
125 320 24
234 180 50
98 161 21
104 286 42
325 329 37
318 224 34
233 79 35
204 315 37
90 172 10
277 171 41
305 10 33
19 312 41
200 334 19
30 179 26
268 84 19
32 122 30
298 215 32
112 239 24
198 187 23
106 49 7
190 204 2
8 99 20
67 182 21
47 48 47
33 139 37
253 302 2
70 292 5
173 22 4
169 235 10
265 137 41
132 83 17
333 36 7
36 64 23
196 293 46
307 302 34
338 146 4
124 52 6
192 223 34
177 176 28
162 13 15
137 139 17
308 239 2
331 318 23
52 123 35
115 113 37
4 97 28
147 141 10
212 76 27
33 328 26
114 113 21
333 180 37
335 142 7
280 157 38
192 25 44
34 209 20
211 32 40
83 53 34
292 330 41
299 270 40
172 28 40
330 46 38
55 20 1
73 219 9
337 255 41
44 202 45
3 298 33
196 207 46
297 157 44
257 262 23
177 129 40
202 274 7
250 318 11
122 15 47
238 59 14
45 33 38
324 243 26
87 228 46
219 297 9
113 179 24
199 331 14
235 123 9
259 112 32
272 23 10
164 294 30
328 17 28
162 278 34
101 104 23
239 124 33
165 37 5
20 226 33
150 293 38
281 170 11
242 152 17
155 24 38
264 144 27
214 187 36
12 148 40
212 3 30
146 169 37
245 306 3
177 98 41
213 312 4
228 28 5
32 76 43
80 187 32
306 231 3
116 126 41
79 322 19
218 263 8
82 298 46
120 208 8
316 323 31
273 74 29
235 76 48
128 16 47
21 296 34
333 236 28
271 178 30
316 210 26
311 290 6
133 81 21
22 320 25
298 294 43
242 98 9
1 152 10
247 184 32
254 171 33
1 116 7
56 308 49
231 216 8
40 205 46
83 265 20
69 316 7
84 296 20
3 148 37
218 137 22
111 177 42
313 186 42
200 257 18
18 151 19
253 56 12
209 34 7
137 261 5
176 112 8
290 20 42
30 326 42
156 277 30
50 63 20
66 37 30
140 280 14
315 143 34
33 22 35
248 116 35
138 175 34
15 188 3
205 165 17
175 235 43
216 238 41
311 248 17
137 229 23
180 110 29
170 292 47
118 13 19
58 263 22
293 86 22
86 104 14
326 45 22
323 334 4
184 71 48
320 289 37
70 117 10
115 68 15
37 193 41
222 27 30
83 101 35
1 56 6
261 103 40
105 242 37
55 122 31
236 10 6
133 275 32
70 287 20
108 265 36
250 179 36
310 80 1
205 48 50
211 42 42
47 298 9
295 122 49
121 34 12
208 138 31
234 233 26
143 11 23
266 271 50
6 226 19
318 312 26
61 14 29
197 64 18
163 39 23
269 299 19
81 197 18
179 174 9
242 31 30
71 275 36
90 273 36
32 80 26
213 270 20
34 75 49
158 184 30
248 266 32
206 215 27
320 322 37
48 277 33
40 187 46
314 37 1
256 144 43
220 37 25
59 85 9
310 60 39
146 266 5
105 231 23
269 26 23
227 140 2
196 39 14
73 237 40
219 267 33
19 190 49
46 186 28
94 317 11
301 171 38
21 85 22
48 62 16
76 71 48
24 30 10
185 316 6
333 65 36
13 316 14
18 126 12
132 196 44
145 54 41
180 34 34
292 74 4
46 114 35
15 57 33
14 255 34
203 219 2
150 327 4
208 113 7
85 108 11
142 152 14
250 310 12
135 262 11
294 180 15
109 41 36
98 229 1
8 295 47
63 265 1
184 237 19
314 101 22
309 110 22
337 35 6
29 123 23
124 114 19
107 330 24
169 47 42
248 221 18
16 161 13
217 161 2
311 272 8
228 137 12
4 322 24
5 82 44
219 94 33
139 122 26
300 185 12
19 213 48
234 313 6
111 272 33
328 151 18
255 91 46
64 6 25
95 298 38
135 99 28
273 120 19
169 56 41
70 183 1
162 159 8
150 12 48
187 132 24
316 156 26
304 124 40
13 186 45
84 206 19
300 322 1
132 330 3
330 147 47
154 141 4
241 121 31
264 172 43
99 245 6
187 115 27
219 11 19
179 214 37
86 92 39
244 227 42
132 25 37
157 73 20
167 184 6
210 162 3
245 152 47
19 304 19
316 85 48
80 167 35
319 280 34
275 302 3
16 50 32
52 189 24
37 68 25
314 201 28
128 317 2
85 178 16
298 232 16
262 184 46
315 156 14
245 138 28
263 277 35
32 298 35
110 297 44
65 163 46
333 88 22
266 199 15
327 138 12
265 20 14
58 119 22
136 73 5
135 185 6
159 120 34
239 57 20
235 77 23
151 298 16
166 307 8
101 113 35
133 106 37
72 309 41
154 76 38
49 313 9
95 171 46
224 225 11
96 317 26
89 319 38
119 214 45
216 15 17
293 63 5
258 4 41
149 266 30
68 275 25
322 178 14
299 212 5
25 147 49
137 33 2
155 9 22
71 283 6
272 26 24
218 264 33
4 56 31
147 115 32
80 236 40
305 44 46
67 35 37
90 57 28
153 272 29
285 332 9
220 291 24
307 299 4
305 174 28
2 148 10
274 33 11
155 1 40
166 269 40
317 209 39
153 257 29
105 155 46
125 15 50
68 330 33
280 106 42
252 40 33
227 133 49
249 224 7
37 189 14
148 183 46
44 215 28
140 138 32
158 107 8
182 144 20
245 209 46
186 74 7
40 79 21
337 188 16
53 286 44
261 170 12
9 140 34
20 221 1
295 73 41
289 97 33
280 91 20
235 102 14
143 200 17
42 80 15
285 313 48
210 218 1
41 228 39
20 102 43
321 310 5
319 82 2
311 65 4
202 201 42
70 110 6
309 173 25
143 3 19
36 300 18
184 207 2
190 127 41
53 124 21
336 279 29
67 148 6
262 283 15
330 2 18
45 49 24
293 20 26
121 134 24
312 330 49
141 110 17
201 30 38
279 85 44
200 59 41
248 128 42
211 275 47
210 86 1
174 204 2
108 7 8
33 280 44
2 54 49
10 20 5
68 240 7
85 186 46
244 218 46
96 236 3
14 107 3
311 222 10
315 232 7
322 10 48
314 87 5
59 124 42
2 154 30
218 255 26
15 309 38
147 327 5
269 101 16
118 172 7
274 73 14
107 261 24
37 134 43
205 216 40
162 279 5
115 18 10
220 268 40
131 53 36
226 164 19
320 305 26
156 200 35
188 255 37
324 1 24
246 323 26
70 294 29
125 84 41
1 279 44
143 284 16
19 122 35
337 60 38
3 247 25
146 296 20
57 115 45
1 333 16
312 315 35
277 229 38
238 124 3
49 144 9
216 21 6
3 318 46
295 278 5
146 279 45
263 103 14
57 10 44
69 232 43
249 84 41
112 279 21
65 301 10
167 250 23
307 34 15
142 21 31
205 82 21
151 86 49
22 197 13
29 241 48
60 195 32
21 70 45
144 155 18
37 280 35
155 42 13
49 115 24
254 169 4
9 116 7
236 253 34
143 68 33
133 202 45
94 122 43
186 279 6
128 240 28
228 27 39
234 201 26
56 334 3
7 326 16
124 79 7
254 263 18
11 138 13
282 178 3
329 119 22
323 215 17
194 253 44
20 129 35
324 182 4
184 253 13
229 305 23
152 56 35
195 306 9
225 173 40
303 142 25
184 275 24
88 24 43
162 289 4
35 22 49
277 127 16
71 54 33
217 45 25
102 317 15
263 262 31
192 170 48
57 145 10
51 313 26
235 36 41
232 168 14
277 234 37
337 244 20
100 18 20
150 131 30
239 103 22
138 304 23
316 97 17
326 5 33
123 257 12
222 26 17
52 146 2
47 246 11
118 158 36
88 109 21
97 184 27
63 158 50
327 323 50
300 189 50
151 292 20
47 71 12
188 193 12
194 134 42
178 22 6
163 41 17
24 288 28
109 208 6
249 161 3
93 124 35
150 137 37
81 244 24
312 99 1
176 294 8
26 236 27
249 250 36
267 299 17
148 286 34
273 9 20
253 117 3
323 39 32
40 332 15
186 282 23
47 103 17
41 59 11
154 55 1
138 337 25
55 216 48
228 166 49
221 213 40
145 171 4
137 12 18
268 253 50
312 52 3
308 159 46
176 300 49
120 313 20
257 25 38
201 282 47
54 213 32
287 265 29
252 15 15
269 226 7
61 151 32
58 19 17
252 301 20
32 247 50
198 227 3
102 46 35
142 182 4
4 22 33
137 324 15
133 279 33
261 4 40
139 101 15
183 332 25
124 267 29
183 323 10
332 254 5
76 73 23
209 108 30
322 251 47
161 98 23
249 294 17
4 154 30
334 137 20
271 217 48
296 101 25
297 314 29
6 210 13
194 26 48
32 19 3
4 169 6
201 78 8
207 247 41
164 247 29
292 59 36
194 315 13
262 215 20
93 272 25
142 292 45
22 145 28
251 8 19
255 273 7
314 21 43
54 183 21
60 39 6
293 336 45
17 119 11
247 110 27
273 221 20
151 259 16
36 161 30
239 209 5
98 215 3
153 201 46
37 171 25
239 8 5
283 48 47
231 56 2
123 128 25
286 124 4
282 9 18
185 74 32
279 103 14
54 41 28
176 21 30
106 128 3
322 29 8
86 254 47
275 31 38
216 58 44
128 8 10
89 215 36
4 266 48
322 312 5
65 325 23
322 91 49
219 314 39
237 169 14
275 99 32
226 245 42
249 110 15
119 113 46
224 97 12
337 108 26
267 312 38
273 283 35
311 253 26
49 41 22
200 330 40
159 133 1
121 292 48
66 171 38
43 81 49
53 46 5
50 324 1
48 7 8
142 197 4
335 52 33
330 206 40
12 73 36
267 80 47
279 185 17
173 129 44
84 310 18
322 70 44
89 10 23
108 147 27
338 144 43
336 137 5
333 192 41
262 141 29
172 164 1
279 259 15
236 6 6
194 101 21
155 201 4
313 11 22
283 169 25
192 229 15
260 45 40
335 221 7
257 260 29
19 87 25
66 177 48
226 98 25
194 204 25
88 315 39
42 90 23
142 109 24
272 137 30
160 84 15
287 164 25
319 174 48
259 110 9
242 270 50
202 40 27
95 54 20
194 33 44
104 118 11
308 23 2
220 6 16
52 180 48
318 238 49
75 126 49
307 221 6
281 121 32
219 303 17
107 186 3
12 241 27
67 233 42
244 70 38
252 20 22
63 46 18
41 26 42
227 108 45
337 102 11
28 91 36
95 322 40
98 253 41
189 108 16
52 2 39
78 18 29
238 26 37
124 10 42
294 114 17
178 133 27
106 249 39
32 53 29
71 183 30
306 185 40
169 163 16
65 310 45
170 216 37
151 68 45
235 139 33
260 110 27
182 234 23
19 280 37
175 22 30
261 227 20
247 40 7
178 127 8
7 311 19
38 131 36
317 121 14
322 253 14
230 288 38
81 101 18
145 18 5
233 221 35
246 50 43
287 222 36
244 298 26
273 217 35
286 130 47
86 229 20
143 249 12
5 252 28
239 329 35
182 334 10
252 211 14
204 338 29
167 191 18
296 156 38
252 316 1
333 329 20
222 333 16
243 18 38
249 53 40
47 9 22
32 117 50
118 8 43
91 147 7
203 266 41
32 197 20
59 25 37
306 67 48
37 150 49
213 307 28
23 167 35
74 208 30
274 122 1
197 109 3
324 66 32
107 207 8
231 248 43
20 10 24
290 265 21
237 173 43
144 81 4
240 177 49
287 155 37
165 329 6
70 107 4
185 102 24
256 226 30
155 284 31
22 174 23
62 75 48
180 273 4
77 101 40
214 101 3
126 245 19
311 9 42
233 292 26
307 94 45
175 153 39
215 318 9
68 331 6
22 183 38
310 59 4
334 83 27
118 106 13
98 137 21
243 312 13
253 218 20
185 331 31
305 156 43
179 261 34
123 34 14
227 204 32
289 279 30
209 195 48
199 166 18
48 241 23
207 29 24
317 116 8
214 21 48
234 327 21
61 328 20
7 318 50
268 238 29
332 79 33
127 246 5
6 104 36
264 332 22
259 26 43
299 55 23
103 115 1
187 38 13
311 232 9
246 101 11
8 235 24
64 145 48
42 320 2
279 94 32
314 255 20
142 336 22
241 102 39
177 174 39
115 202 48
211 273 38
240 174 29
324 217 24
232 209 13
281 99 29
158 128 25
131 277 20
112 155 34
190 158 40
81 214 41
127 39 30
210 246 21
219 255 50
280 29 33
22 303 40
230 204 27
291 219 11
157 14 13
163 111 16
314 155 27
138 272 1
243 312 23
124 79 39
257 188 34
169 289 47
203 56 48
81 29 43
124 15 3
65 331 18
151 226 13
214 334 21
71 332 44
256 168 12
97 27 2
71 297 46
186 312 14
206 2 37
315 122 16
104 1 47
322 82 10
243 337 39
121 266 49
187 314 37
45 78 26
231 126 47
100 10 41
273 267 26
306 219 9
21 71 11
113 18 49
10 193 14
157 162 2
110 176 23
204 150 22
224 16 36
333 337 26
287 34 43
114 200 17
292 6 39
267 99 32
338 25 3
52 27 11
8 276 18
185 103 9
281 130 42
295 303 14
285 265 45
123 18 2
182 238 44
136 149 2
320 124 19
197 95 43
159 122 20
123 100 24
295 58 3
330 20 49
139 174 45
51 130 19
181 175 48
321 298 11
198 29 16
123 42 32
190 232 5
124 275 23
99 285 49
290 202 1
144 16 37
220 18 19
277 87 50
119 63 46
310 100 7
126 99 35
197 282 24
32 13 40
164 81 34
299 259 14
243 261 11
30 219 30
69 278 46
89 14 36
188 181 32
200 335 47
208 219 3
186 17 24
111 113 22
260 310 44
94 279 41
241 226 10
134 302 48
141 186 45
117 169 9
97 130 39
153 258 6
169 197 28
79 266 31
108 196 37
62 209 21
282 248 21
241 334 4
302 45 10
260 266 46
59 137 6
115 178 46
229 33 42
192 302 43
138 10 15
62 196 30
335 221 16
185 40 47
108 240 12
164 223 7
329 146 2
306 20 19
274 93 26
130 145 1
128 102 11
71 201 1
87 219 44
126 158 44
215 160 36
124 290 1
241 172 25
41 97 39
237 256 9
253 173 43
211 73 22
166 227 50
126 115 42
97 191 12
12 274 39
167 263 8
247 301 19
228 95 6
58 159 44
117 232 42
63 157 27
291 42 47
177 4 5
306 103 12
186 143 50
58 335 24
11 131 2
22 30 24
6 272 6
136 337 18
315 8 42
218 90 24
115 50 31
330 27 3
252 164 29
315 148 7
162 321 42
285 273 2
33 104 10
312 183 45
40 5 1
163 210 35
17 290 4
5 300 36
9 187 10
109 9 45
302 47 2
162 230 37
220 108 23
226 128 9
321 55 31
