786 9976
713 353 23
274 62 3
2 224 33
172 751 50
289 424 9
288 200 43
262 163 46
379 346 24
634 561 24
219 504 48
280 117 33
162 198 3
488 509 49
661 487 3
298 244 28
214 786 2
279 446 37
456 429 12
186 392 9
110 351 36
114 166 27
544 300 50
670 415 18
81 660 35
287 93 38
779 447 37
613 381 43
252 507 11
401 719 47
517 318 5
208 686 24
301 452 7
371 689 4
94 575 17
87 774 39
298 457 15
659 625 20
550 214 39
745 396 48
188 263 22
744 479 7
36 203 25
17 151 39
417 291 28
564 329 50
760 388 45
740 79 33
177 631 46
259 45 32
548 102 29
745 455 32
551 138 45
557 330 28
705 198 49
208 90 39
122 459 30
339 329 39
770 764 11
533 350 49
538 633 41
30 643 7
461 472 48
283 171 43
557 50 12
226 282 41
734 302 25
242 142 35
576 597 28
40 329 45
308 620 22
501 548 22
518 749 37
738 276 15
426 196 28
259 710 33
270 82 17
297 632 28
176 383 43
585 64 2
170 120 28
758 475 17
48 415 25
269 124 29
418 277 37
301 517 12
208 785 26
348 529 29
12 474 47
247 46 30
420 421 44
272 479 18
458 81 39
540 390 21
696 593 19
292 366 5
323 184 33
32 443 11
82 376 42
218 475 23
626 231 27
599 145 32
18 479 1
231 603 38
698 40 48
344 483 48
759 112 50
33 520 29
702 421 26
478 259 20
776 220 45
92 195 30
187 556 22
206 550 12
658 729 48
244 55 18
235 667 8
771 88 1
642 169 17
443 772 9
209 684 47
341 75 9
637 37 21
10 469 17
395 557 32
493 215 36
617 786 1
325 24 16
233 148 11
58 640 33
54 311 19
86 99 35
718 409 5
220 205 37
776 88 4
521 615 49
410 747 3
27 635 13
93 478 6
242 180 4
765 717 50
410 98 40
595 421 32
343 120 13
321 620 17
52 310 45
707 699 42
544 137 48
365 362 29
663 688 1
481 379 28
79 502 20
361 301 49
645 247 4
407 366 29
476 105 41
130 158 33
390 661 6
275 127 15
728 381 39
426 511 13
633 554 42
667 751 33
675 636 40
39 320 19
14 508 47
132 449 42
280 119 31
157 633 17
102 203 23
744 474 41
697 148 5
153 245 1
36 438 38
543 474 2
451 206 7
500 467 6
219 78 33
393 558 46
695 725 33
756 412 48
626 525 21
8 435 46
131 191 6
497 62 41
283 736 40
387 767 41
288 540 28
143 641 41
145 137 30
762 634 41
346 80 39
707 565 36
131 380 18
132 781 42
321 272 14
121 373 41
245 557 26
584 491 22
472 665 17
192 292 38
161 389 26
197 203 41
241 221 10
353 446 18
369 499 17
497 677 17
201 685 43
674 482 19
209 425 45
519 32 50
20 406 42
467 324 49
78 562 43
189 362 22
142 109 42
81 596 8
398 214 37
419 697 37
576 25 45
410 207 31
734 643 37
318 148 17
427 232 14
169 327 26
536 704 38
639 233 1
691 686 17
594 471 15
10 531 45
55 139 14
264 491 17
11 198 18
761 260 17
73 140 30
359 460 18
29 23 12
711 278 10
754 106 5
636 105 20
302 45 30
738 685 22
314 331 42
596 655 2
70 694 38
101 745 7
582 398 14
209 232 8
430 786 14
447 424 14
764 720 37
497 20 47
693 200 1
704 150 20
495 658 17
187 172 3
430 29 24
233 744 24
25 281 48
51 727 39
711 210 15
469 276 39
102 272 22
460 188 47
296 127 18
246 1 31
479 156 27
81 154 26
42 18 40
28 701 27
541 18 8
331 748 43
56 675 22
426 659 17
745 89 14
584 578 33
496 707 30
96 305 19
97 767 13
499 451 3
604 52 42
476 338 25
476 137 35
759 222 48
572 274 47
49 220 40
320 580 29
716 274 25
637 479 28
713 571 35
315 412 29
243 575 3
314 63 24
729 521 30
547 596 35
208 137 43
118 498 26
203 92 23
62 481 3
596 457 28
441 597 21
681 416 31
673 766 8
570 59 48
410 6 22
563 206 3
422 138 31
688 552 24
276 3 12
632 761 39
90 736 34
288 23 28
279 262 19
599 702 39
383 703 48
214 395 1
557 642 27
489 153 50
571 751 6
533 258 7
210 722 7
85 611 19
626 298 35
197 769 13
189 624 22
231 395 42
471 536 24
329 743 1
461 738 9
704 355 14
76 697 39
403 618 21
52 784 42
646 119 45
514 585 8
506 659 42
229 365 27
424 192 3
459 434 1
291 643 50
616 387 29
682 400 15
49 169 7
32 271 16
774 261 8
769 110 50
69 195 21
721 563 28
67 144 34
655 161 41
122 332 17
229 316 28
505 54 21
426 358 50
749 682 39
111 716 25
509 130 48
293 96 32
407 66 16
391 619 4
613 19 4
536 72 37
191 403 18
191 46 32
493 78 47
265 512 31
456 362 27
432 165 42
262 773 20
767 307 13
669 5 42
428 270 16
503 190 22
516 31 19
471 272 44
633 649 39
71 486 34
233 690 25
237 717 48
451 110 47
231 8 38
772 82 23
702 306 42
477 727 26
558 738 19
447 513 12
343 481 29
371 638 40
208 572 17
296 140 10
159 744 39
128 587 45
98 86 37
714 251 46
491 226 15
79 720 9
579 470 14
59 345 26
20 357 28
364 154 22
417 518 13
252 648 24
104 55 42
368 759 42
635 698 9
500 318 18
316 343 8
757 517 5
373 238 22
488 82 1
490 762 41
526 40 43
87 743 46
612 361 50
762 92 19
29 454 41
719 477 26
246 469 36
737 294 18
648 687 2
382 761 22
688 568 28
333 665 35
328 541 41
224 143 22
236 266 31
500 179 34
254 492 48
551 469 20
91 685 41
206 640 4
786 164 37
529 653 17
775 620 42
605 485 26
104 17 31
95 502 10
144 556 47
79 104 18
325 386 46
423 710 21
757 215 21
88 681 45
427 286 34
480 458 42
458 92 50
430 441 31
588 685 29
550 742 9
367 91 2
744 613 19
174 757 15
540 311 5
614 785 20
264 700 22
604 443 13
632 455 46
289 399 36
307 333 45
658 211 36
654 77 24
570 57 40
129 722 22
569 548 20
227 424 24
597 75 8
321 697 8
493 559 6
780 59 35
303 719 29
174 696 14
207 584 15
374 352 37
1 6 32
464 781 31
695 258 1
444 217 34
673 298 14
658 224 15
636 205 28
467 659 20
530 499 6
596 342 50
559 341 50
411 338 4
321 721 41
25 712 8
32 739 49
682 672 2
781 687 43
295 573 15
643 273 25
260 366 23
410 734 29
743 10 20
166 423 16
747 511 43
581 645 28
261 64 44
391 351 35
652 713 44
762 547 43
439 698 7
574 678 14
193 7 2
300 607 13
357 26 10
326 77 26
739 666 16
135 525 36
460 71 25
621 320 13
651 699 34
53 758 32
529 409 7
338 235 17
781 28 19
45 430 39
184 710 47
310 784 6
38 522 23
242 666 1
469 380 16
506 544 2
561 191 7
525 168 16
11 326 22
471 641 36
541 312 12
136 29 5
590 204 28
583 23 24
682 587 27
364 613 8
181 613 26
489 588 8
132 734 27
624 677 15
298 724 48
191 657 29
769 291 25
222 665 36
286 195 31
611 497 27
490 699 33
683 338 43
607 565 2
706 482 6
585 417 23
125 108 37
88 497 1
266 156 29
536 137 38
22 432 17
777 429 13
169 610 32
199 484 9
662 104 28
468 575 49
455 506 11
495 588 45
26 142 15
378 702 22
5 93 21
346 73 43
560 349 31
129 135 5
525 494 7
599 759 50
198 284 36
429 643 50
345 644 14
442 476 38
30 690 42
478 197 44
52 365 4
201 235 35
445 638 5
661 372 10
164 341 50
710 443 6
760 785 4
328 666 13
113 429 14
152 204 34
506 533 30
496 14 41
564 183 23
286 175 11
476 585 40
351 361 32
164 24 6
243 643 19
203 296 49
609 207 10
676 346 13
337 415 34
253 695 29
406 219 30
301 152 8
189 371 34
735 704 25
254 520 22
296 273 40
522 746 31
277 421 38
552 403 42
437 451 21
109 273 14
698 705 37
603 189 39
165 503 17
392 495 37
582 194 47
391 54 18
25 170 46
394 141 21
510 376 15
744 604 20
630 664 7
60 663 38
309 280 9
399 711 24
449 582 48
366 380 21
564 98 32
268 303 36
593 781 21
394 235 30
129 177 11
20 88 41
73 545 5
203 176 31
491 163 37
50 137 45
217 559 49
200 150 42
410 407 10
88 513 35
288 331 2
157 515 7
212 261 8
779 654 19
505 698 41
749 311 11
468 10 30
563 455 29
188 149 31
748 504 13
20 228 24
483 429 13
30 522 27
569 669 7
536 260 16
437 152 32
361 599 40
761 37 5
399 647 4
167 613 40
434 299 18
671 64 13
397 730 50
335 79 44
680 431 29
273 308 16
225 611 35
448 219 43
214 368 16
744 404 11
633 283 1
419 428 33
239 81 25
63 620 40
643 700 3
63 204 41
366 391 42
391 410 23
373 217 14
55 454 7
171 378 40
764 703 5
667 541 10
413 262 30
264 679 42
89 698 12
494 227 7
652 365 32
437 766 28
562 255 11
309 469 9
38 132 30
191 530 11
672 456 10
556 638 38
229 500 11
41 194 43
395 297 26
455 408 38
465 673 4
267 639 12
24 543 30
687 439 39
480 666 11
233 382 31
181 513 8
770 60 23
522 47 18
102 366 32
502 360 15
520 572 10
688 263 4
382 423 5
332 452 42
345 543 1
124 575 41
32 754 36
678 175 32
341 20 29
501 200 34
661 99 25
745 63 13
311 709 33
20 53 48
426 664 25
92 296 39
205 581 9
325 525 4
364 687 40
11 647 28
676 174 26
265 455 46
502 766 45
564 710 16
588 131 17
69 465 9
229 114 30
364 772 15
56 72 34
466 31 1
570 513 15
84 193 32
155 736 10
405 129 16
58 778 20
760 758 46
511 324 48
597 116 4
193 419 5
590 283 7
270 136 7
758 556 23
93 440 26
468 443 50
612 516 4
709 366 12
564 700 6
465 531 21
541 368 38
364 560 19
537 560 12
105 298 45
293 239 39
327 750 13
236 443 13
577 105 47
759 573 35
670 639 46
250 773 28
400 177 47
12 334 18
603 597 8
137 364 48
611 488 7
301 660 31
179 350 45
770 9 2
465 492 34
42 55 49
762 284 48
34 436 7
213 262 23
233 592 17
361 315 29
450 408 21
87 304 13
73 26 47
447 717 5
444 464 34
360 379 5
280 393 24
686 496 19
657 336 1
240 46 11
470 324 38
497 38 44
429 277 5
253 165 11
25 430 41
523 537 45
384 699 11
468 109 34
280 568 31
498 376 47
2 509 21
417 189 30
75 97 14
371 84 23
99 44 37
87 666 44
398 485 12
746 368 41
743 383 29
712 273 40
623 769 10
492 617 24
399 238 47
425 462 5
141 270 32
736 423 21
362 180 44
734 377 44
146 356 43
149 495 37
125 179 14
211 443 26
772 574 32
769 541 38
163 8 29
278 707 22
439 8 43
250 604 19
329 164 13
538 580 11
85 655 43
438 363 31
201 70 21
34 74 33
486 13 39
785 270 1
109 385 47
105 626 36
72 485 21
92 137 40
512 625 42
371 349 42
398 201 27
672 419 33
138 370 16
25 119 1
238 414 28
104 311 4
100 254 35
555 127 47
240 427 19
641 611 1
679 202 3
116 677 44
29 287 47
206 445 13
541 468 39
510 257 12
383 284 49
702 376 18
631 338 11
381 492 9
513 176 5
458 356 13
556 88 16
179 483 40
319 225 36
187 51 19
552 149 48
184 105 31
768 405 31
402 224 38
571 428 2
499 415 35
352 677 1
720 687 19
121 607 20
158 128 50
542 71 50
273 628 41
629 468 6
623 356 36
141 112 19
539 708 27
341 260 27
27 736 35
209 756 37
632 198 30
521 435 6
367 565 30
422 648 44
769 317 11
643 344 9
310 448 6
472 356 27
660 195 21
323 426 2
742 778 6
366 287 36
569 103 22
765 178 5
88 428 27
488 717 8
532 160 47
301 218 9
453 55 17
362 67 31
208 625 46
38 37 24
373 589 3
254 156 4
414 438 29
419 69 36
731 81 16
413 196 18
442 158 35
90 102 45
658 279 30
214 34 2
498 34 32
315 277 27
678 679 6
301 666 44
462 156 39
101 338 25
339 369 44
285 524 26
242 350 30
127 362 24
164 525 36
423 447 15
244 422 33
303 734 17
265 23 11
149 42 38
167 193 6
261 240 21
8 40 7
331 261 50
169 73 9
250 738 7
492 666 19
458 496 22
345 711 34
27 753 39
785 220 28
628 196 38
533 18 37
594 629 49
198 152 13
606 683 20
684 727 8
269 758 46
294 149 7
785 391 31
374 767 27
269 359 23
742 518 44
252 115 18
652 483 17
127 747 9
42 738 10
121 694 9
195 439 10
624 136 46
481 174 27
424 135 38
375 403 13
124 592 23
415 741 34
207 512 7
186 434 46
711 664 30
107 530 45
238 123 32
213 419 6
469 758 47
194 310 22
144 430 3
673 709 18
486 685 39
168 141 13
160 303 40
224 508 16
256 140 30
18 84 26
233 523 20
2 5 36
538 450 34
148 64 6
56 711 20
680 37 41
167 397 26
199 399 42
186 407 29
380 139 16
236 388 34
644 19 20
575 531 25
666 224 4
25 551 47
515 118 25
460 80 39
231 431 29
169 645 25
267 570 5
718 135 37
427 373 18
226 79 28
158 185 8
507 318 31
266 428 20
598 591 7
173 342 46
184 214 48
538 206 49
530 183 28
485 61 19
511 236 23
446 3 35
36 316 12
670 134 31
579 315 12
491 313 30
217 693 41
112 325 29
663 22 20
605 325 4
673 26 1
468 593 9
426 649 25
599 82 45
346 86 15
353 559 22
398 696 32
328 64 17
711 753 43
522 384 29
384 610 28
676 531 31
208 512 14
2 79 47
592 745 26
436 190 8
706 311 30
37 477 45
743 142 6
324 123 3
511 309 7
764 402 16
109 185 31
319 784 41
718 351 26
594 192 2
770 264 35
692 81 24
750 626 3
532 231 39
479 182 10
572 40 38
468 433 42
381 44 44
490 301 33
702 155 11
