592 62701
354 497 19
146 504 15
64 566 13
515 99 14
59 453 15
351 143 39
504 407 50
576 36 20
245 581 18
321 473 3
160 39 32
143 24 46
81 71 25
20 457 21
498 157 42
365 425 1
14 276 4
62 54 32
247 288 33
547 346 46
405 352 46
145 122 44
117 563 2
201 470 43
289 11 15
279 510 6
436 467 13
157 561 16
157 325 41
206 388 50
465 511 14
113 236 32
100 212 23
255 217 43
386 273 10
281 90 13
240 468 10
501 489 10
517 397 49
410 485 20
163 344 28
83 336 5
356 177 14
355 390 6
226 357 4
202 31 27
537 528 46
40 104 29
531 163 1
461 528 41
279 502 29
461 554 34
97 235 44
384 450 16
507 22 39
29 124 25
363 238 43
120 316 50
506 235 13
115 19 35
486 420 32
148 182 36
249 189 8
310 515 9
478 446 7
19 325 50
16 186 14
171 566 46
580 32 34
37 6 48
163 500 8
22 382 38
84 295 29
365 381 17
556 78 48
50 590 45
165 267 18
109 246 47
344 531 34
325 580 30
342 371 42
505 207 24
52 55 14
393 187 31
465 45 44
34 425 42
578 111 33
533 516 27
161 282 6
230 394 3
114 12 48
88 193 37
194 411 50
334 13 25
171 298 38
74 345 15
327 57 33
69 355 8
580 560 6
28 25 2
496 293 9
200 97 40
154 183 8
167 182 27
382 112 31
292 184 49
358 93 9
47 392 24
389 513 27
469 87 18
189 81 9
588 101 25
480 204 43
181 248 34
56 322 18
538 304 42
176 39 46
475 575 31
25 92 10
208 480 14
469 80 21
25 119 8
540 175 43
95 61 1
579 167 5
309 447 10
439 520 8
251 189 16
274 46 8
569 275 37
16 410 36
194 501 40
314 272 42
147 581 26
356 503 48
192 177 28
259 67 44
421 85 3
417 518 43
64 437 48
165 396 18
344 11 10
460 538 30
49 208 3
529 64 48
174 296 42
180 44 7
261 476 8
112 28 12
308 91 5
489 226 42
95 226 18
525 360 19
185 236 43
407 482 25
536 406 35
310 275 38
571 513 9
224 478 29
316 519 34
219 400 13
176 331 19
384 343 47
553 113 40
288 192 10
381 419 15
385 504 35
495 323 49
439 201 3
92 278 44
132 246 14
147 253 26
43 117 23
339 25 46
6 317 5
159 98 46
394 339 23
411 462 42
450 572 6
313 222 5
377 407 49
378 556 45
46 349 32
557 533 8
137 279 37
520 23 27
82 451 23
285 93 46
197 206 45
351 319 25
70 72 11
109 312 42
410 265 43
276 517 16
365 41 13
137 397 1
42 103 8
401 72 28
151 301 32
100 331 8
386 189 44
41 444 4
140 117 7
432 467 7
525 43 17
134 237 42
86 409 47
76 328 9
43 247 26
296 388 8
136 584 32
469 13 12
500 95 29
563 159 1
221 455 1
578 167 17
83 102 32
346 518 36
87 86 26
303 15 25
162 545 3
240 175 42
44 131 46
568 293 37
377 317 11
117 50 23
138 315 7
546 329 16
21 221 43
43 135 38
25 399 16
511 455 42
233 360 22
498 42 37
69 66 26
522 345 31
38 339 48
542 527 13
313 16 11
327 256 32
470 368 21
470 476 43
303 552 6
295 330 31
299 364 29
437 425 23
439 413 5
586 225 17
314 555 17
59 85 34
473 240 20
15 532 17
512 145 37
137 335 32
517 136 8
295 498 18
34 424 50
249 191 27
163 454 40
457 489 14
104 361 4
31 191 34
14 280 20
168 329 31
9 110 42
289 1 33
218 371 32
589 322 36
352 441 2
349 456 3
303 309 22
424 489 41
135 72 25
163 579 31
102 145 11
307 10 18
517 15 33
3 350 9
331 41 8
507 270 13
155 334 13
161 130 49
163 414 5
329 513 23
330 424 17
103 230 17
491 586 8
546 267 10
344 325 35
344 478 32
196 25 18
581 279 14
404 392 30
253 24 36
196 59 13
520 364 8
273 35 5
486 376 28
310 251 40
283 550 42
248 300 48
201 245 46
372 341 33
82 337 47
150 117 40
104 541 36
351 348 24
72 267 34
326 327 16
481 127 9
218 127 35
543 263 46
402 84 41
38 93 42
241 213 28
478 31 32
250 544 48
406 22 26
508 167 15
89 260 50
353 134 8
338 172 42
444 84 38
467 244 33
475 528 9
450 145 50
560 305 18
266 262 33
278 198 25
530 421 2
178 354 10
179 449 39
89 553 8
348 2 10
270 190 9
320 207 47
32 37 46
406 55 37
342 238 23
125 443 12
573 157 36
206 420 49
384 207 31
146 306 50
376 448 29
216 572 8
248 93 24
241 188 40
38 473 32
30 38 39
204 105 50
242 495 26
129 183 7
367 77 2
325 403 6
464 430 24
414 484 40
230 445 30
583 188 25
203 348 37
353 407 19
486 291 37
183 590 49
1 286 34
259 332 21
467 218 19
415 138 8
273 547 23
86 196 31
462 369 43
10 23 20
163 241 39
553 417 15
380 424 28
533 524 6
425 418 47
99 107 6
159 42 3
60 567 1
272 221 4
473 93 9
170 524 5
334 110 3
448 215 44
533 482 45
387 116 1
20 160 20
182 19 29
216 24 12
490 528 4
155 269 17
27 116 14
551 587 50
421 102 39
230 366 9
449 236 20
374 115 25
58 273 41
396 130 30
537 156 8
577 313 20
252 163 8
155 231 31
195 473 16
444 240 29
387 207 9
40 523 46
439 383 23
297 378 9
465 133 47
193 74 19
34 535 38
580 404 48
592 570 47
402 88 23
360 26 7
232 101 13
279 513 50
439 41 38
394 511 39
104 324 3
219 486 40
389 303 1
301 51 34
314 411 15
292 485 34
516 172 20
192 193 25
160 299 34
106 197 6
485 456 18
233 585 6
577 262 31
400 290 41
323 435 4
301 227 26
276 253 47
561 139 25
576 372 45
465 106 31
552 332 27
51 125 50
224 491 49
264 33 16
475 436 32
533 562 39
107 483 50
416 22 9
211 189 33
345 5 30
185 240 43
582 425 12
147 475 8
379 187 30
154 404 24
233 496 39
497 412 13
182 158 30
343 522 41
188 468 50
16 171 30
242 467 40
585 5 39
388 346 44
4 31 15
478 217 48
490 259 13
59 4 13
31 223 19
44 500 31
491 296 36
3 539 16
518 137 20
561 423 20
138 471 5
586 61 27
584 20 25
200 558 44
264 590 32
292 492 26
524 379 13
359 417 24
11 459 35
382 59 3
341 459 8
209 510 3
65 381 49
138 321 5
379 520 38
240 420 8
286 409 21
541 534 16
376 197 3
119 583 44
549 500 32
251 73 37
127 160 15
137 73 43
445 481 1
214 419 43
590 299 45
523 590 29
269 422 27
30 146 33
28 466 43
467 271 46
400 336 9
82 416 25
247 306 34
10 293 43
592 434 42
249 191 41
183 367 41
144 3 21
86 19 43
260 569 28
265 153 39
2 510 5
128 579 31
568 586 42
53 562 8
472 426 46
448 222 32
245 453 13
54 248 31
582 414 39
91 45 43
472 170 38
103 113 44
526 229 23
240 279 31
337 174 15
10 429 2
219 326 46
544 318 13
330 111 10
224 202 18
386 225 33
500 387 10
122 119 39
187 131 47
119 399 28
587 431 28
501 66 34
302 71 44
408 357 44
514 58 24
349 117 32
67 338 38
284 208 28
225 300 4
176 228 36
518 90 32
415 412 20
274 587 34
260 454 29
477 121 3
334 517 16
573 230 39
432 242 31
18 508 19
511 161 35
501 181 49
94 111 19
561 514 1
192 388 20
365 406 29
524 257 34
476 536 49
87 133 27
300 247 13
217 559 13
172 343 27
275 401 17
31 325 38
120 133 27
101 320 46
149 501 26
400 172 49
592 115 46
200 418 36
196 444 19
39 217 23
188 184 40
133 482 32
34 252 20
313 388 28
493 240 7
272 196 43
537 453 3
307 326 41
585 137 10
424 209 10
389 219 33
42 288 47
254 401 24
378 257 49
466 241 17
265 403 15
445 119 22
163 242 5
382 296 42
564 25 41
591 580 34
96 108 33
456 411 44
570 272 47
164 325 46
211 131 17
174 483 13
177 372 40
68 274 37
529 511 45
117 349 11
462 162 35
472 194 16
123 245 9
562 202 29
325 410 7
403 8 29
191 195 3
200 378 8
273 563 50
322 260 30
119 583 20
508 350 28
231 464 34
168 238 49
9 469 38
93 297 1
276 30 28
39 17 12
266 455 34
82 247 41
557 21 31
180 519 42
211 21 42
60 74 15
78 209 35
510 213 32
264 322 19
44 146 41
52 89 29
334 223 6
224 28 28
53 55 2
380 357 15
306 203 8
334 51 7
265 228 30
556 578 17
444 156 36
520 318 28
106 426 43
441 276 22
558 48 40
12 438 50
361 456 5
140 444 20
573 103 6
562 365 43
316 562 24
479 313 30
383 232 41
543 298 8
24 507 42
447 20 18
263 408 14
562 159 48
481 575 35
210 156 35
558 22 34
473 76 39
469 488 49
226 268 49
580 233 10
82 309 26
518 387 28
337 535 17
444 98 43
133 407 6
215 458 14
399 129 13
247 161 16
186 105 9
419 567 27
349 316 1
353 119 23
133 592 33
560 81 32
431 371 40
188 497 50
385 247 42
70 171 7
313 449 16
278 532 9
469 176 30
386 454 50
230 125 26
483 251 39
76 19 19
322 183 25
502 367 38
328 9 1
396 273 1
24 395 24
489 89 44
151 550 44
585 511 42
71 390 4
294 592 43
500 145 31
518 519 25
169 189 36
114 308 17
150 311 16
414 203 32
498 524 40
4 101 16
528 405 33
253 392 2
510 324 27
433 296 28
163 552 29
50 216 17
238 536 8
460 424 8
105 66 32
29 121 7
197 441 22
307 243 45
398 477 25
54 60 7
518 71 50
585 109 30
430 241 47
459 506 18
104 161 29
113 189 29
293 330 34
7 125 45
92 228 42
575 501 41
402 437 31
193 497 18
294 46 16
564 12 41
213 373 10
388 49 12
550 517 15
422 393 43
298 463 11
163 328 40
213 140 27
444 177 29
360 206 34
565 579 5
346 499 44
238 581 4
372 343 23
42 443 48
210 534 30
237 444 41
286 579 34
230 370 23
408 253 32
545 486 7
451 504 7
153 15 44
213 192 6
268 368 38
323 286 13
237 48 9
322 522 39
245 324 31
331 353 16
358 578 21
417 258 6
538 320 14
40 305 3
516 113 28
554 470 12
43 133 34
448 524 11
428 345 22
390 63 36
81 245 12
218 534 49
19 477 43
465 566 13
95 194 8
43 469 30
443 224 48
389 282 35
514 104 45
109 521 25
309 177 15
394 379 46
148 290 33
223 500 16
288 64 5
40 70 23
30 562 49
591 462 3
326 347 28
147 200 11
163 284 33
148 550 21
581 357 23
151 355 6
457 8 46
69 445 42
529 462 5
274 471 2
375 158 20
43 74 18
143 105 42
19 351 38
554 231 6
488 244 19
577 250 50
436 203 18
358 302 28
288 66 20
303 104 8
41 160 28
6 539 43
403 22 35
57 111 23
533 88 8
149 39 46
557 353 31
374 582 50
552 45 29
56 10 46
385 32 15
584 321 21
50 97 6
204 14 13
13 6 36
243 505 15
325 373 1
575 527 28
512 8 6
423 3 8
316 537 35
504 197 41
121 156 8
12 19 13
456 576 24
431 318 39
270 43 46
450 466 41
76 422 50
39 569 50
77 459 19
366 135 3
499 583 31
21 172 28
590 335 42
415 454 47
259 163 3
529 584 2
567 151 5
288 168 32
240 84 17
40 239 33
350 437 34
305 51 12
409 145 11
277 276 39
75 521 10
382 195 45
516 492 32
211 129 24
3 569 39
28 344 47
45 228 45
320 225 6
497 587 40
135 452 18
172 558 15
502 145 29
345 50 4
221 449 13
69 310 37
317 76 48
30 204 41
505 361 20
235 463 39
466 131 50
384 421 16
398 89 49
352 588 5
301 543 36
41 311 28
108 373 8
465 513 37
43 37 2
161 584 42
338 18 9
202 540 28
218 19 8
360 445 45
163 139 30
284 231 50
29 485 34
291 508 5
270 455 5
587 591 24
282 365 29
336 112 37
582 221 24
357 49 1
588 365 2
12 164 35
566 520 49
246 91 35
231 422 14
428 280 37
244 252 16
258 489 30
267 440 28
232 583 41
69 284 30
575 330 25
283 297 44
96 8 25
10 448 35
266 344 37
458 157 37
449 546 13
94 258 28
565 396 31
497 99 43
274 350 26
36 4 13
359 540 50
11 544 8
579 77 5
566 218 39
320 163 32
83 223 25
315 509 22
490 457 17
453 147 16
581 88 35
561 478 4
34 569 22
238 52 20
210 350 19
512 352 29
222 210 32
86 475 27
245 157 2
553 392 38
88 541 24
588 65 39
427 378 32
554 553 27
270 315 15
51 564 44
393 249 35
87 568 16
149 334 22
124 165 16
376 374 4
301 31 9
232 398 12
530 347 12
428 101 37
533 546 6
61 288 41
399 483 43
503 78 35
467 405 19
310 36 17
527 165 16
12 210 23
201 199 26
101 130 34
209 271 1
125 482 13
109 64 42
23 509 32
549 461 11
514 138 34
349 455 28
293 43 40
282 91 24
296 376 15
285 95 47
346 154 12
27 427 10
364 66 1
118 424 33
167 584 3
499 303 29
218 194 25
374 397 1
322 346 3
59 318 17
101 502 18
564 456 18
23 53 38
12 243 29
223 475 18
508 67 8
334 283 30
470 161 9
294 224 28
459 514 45
25 530 48
227 511 31
137 589 40
44 84 7
464 374 10
63 138 35
158 111 40
577 187 5
313 171 14
57 2 50
239 196 4
215 96 41
296 7 36
548 477 22
470 200 50
329 216 32
481 92 50
234 158 49
371 397 15
281 201 28
554 280 19
321 488 20
587 364 36
344 481 22
543 286 13
343 498 42
517 573 2
583 309 32
425 410 8
88 149 42
136 329 37
310 143 9
84 25 16
505 372 4
361 251 7
494 422 41
442 525 24
324 372 42
539 174 10
187 347 7
319 199 7
321 163 36
488 43 1
220 342 15
197 123 39
170 496 15
499 492 36
185 413 22
72 191 8
127 106 31
201 406 40
