338 59557
255 247 8
1 322 35
307 156 48
226 175 40
112 228 12
106 282 20
34 151 13
53 127 5
327 56 25
132 324 8
32 222 26
325 320 2
250 327 26
311 233 18
292 149 1
221 86 10
157 302 15
165 242 8
111 289 7
78 135 10
243 13 23
105 210 43
145 139 3
18 70 38
173 264 50
59 4 7
68 318 2
110 205 2
261 282 16
315 274 6
132 107 8
194 63 45
49 258 40
6 31 33
287 14 21
18 58 5
167 48 30
233 214 3
124 297 36
58 335 33
221 118 24
321 233 24
218 176 30
10 61 39
33 227 8
181 233 30
74 305 8
324 281 38
121 337 21
138 102 2
236 224 43
112 102 27
196 43 21
95 182 13
40 272 22
158 97 7
62 317 24
87 48 29
289 196 43
115 321 36
16 91 32
133 233 37
59 271 48
319 318 35
205 8 41
334 300 32
258 297 50
67 201 46
214 172 47
117 323 4
141 290 12
335 243 50
191 238 46
66 217 10
290 184 47
253 174 30
186 184 10
43 209 9
250 52 12
138 275 30
215 276 32
40 164 18
283 188 17
129 180 32
174 88 19
96 338 49
13 265 37
251 119 41
172 326 32
151 28 43
180 313 20
100 70 12
96 206 26
122 86 12
99 274 2
337 129 43
84 196 43
189 90 39
310 83 23
266 69 19
195 302 17
321 200 17
91 308 18
129 315 27
158 302 14
192 301 33
240 265 4
314 201 7
111 112 33
203 134 41
274 140 2
44 272 43
232 193 19
134 8 29
31 198 30
312 178 14
167 160 26
17 216 27
97 63 15
88 121 1
210 94 13
283 189 46
318 70 3
128 265 11
291 288 43
114 80 32
211 109 4
280 17 8
232 287 2
27 187 17
291 257 26
1 231 30
250 82 9
17 4 32
111 162 6
301 8 2
321 129 24
235 290 13
338 47 35
270 321 35
309 124 9
300 48 25
92 204 17
276 136 41
166 7 19
135 26 42
26 297 14
291 272 43
17 71 49
139 146 24
43 131 48
245 321 46
298 231 11
72 4 25
80 289 30
84 93 41
57 10 39
34 141 31
170 296 38
269 263 2
180 158 35
235 3 11
158 137 20
151 165 11
113 221 15
294 124 49
36 4 9
252 219 10
151 135 11
11 189 43
84 9 8
161 20 36
143 151 43
152 117 40
46 95 17
298 10 23
320 49 47
189 31 20
256 283 30
98 301 3
291 327 26
316 201 50
3 36 19
82 46 23
48 147 28
316 150 14
74 224 30
241 41 9
141 147 6
39 157 22
254 337 41
30 212 10
164 146 17
101 186 46
201 210 16
13 325 38
130 44 33
59 258 32
49 274 39
171 32 30
198 97 41
267 58 20
104 199 6
259 314 19
249 207 10
312 221 1
323 214 5
22 257 19
321 44 50
23 68 16
153 286 37
236 137 35
258 246 10
203 264 18
233 300 18
5 256 5
67 273 28
271 229 36
169 28 9
159 206 21
291 323 6
104 331 17
241 214 49
15 44 47
40 113 25
332 154 12
43 256 29
317 209 3
329 145 13
92 50 22
304 155 19
312 149 38
211 122 4
321 193 34
52 257 47
320 199 29
82 172 20
120 164 10
77 154 7
145 31 26
94 140 6
250 32 40
332 187 50
210 48 5
307 125 39
203 205 16
229 5 25
183 295 25
194 216 37
160 248 37
242 118 19
298 189 17
43 137 43
206 38 3
104 24 16
313 14 27
209 176 22
268 109 42
124 81 23
306 182 40
329 131 18
205 285 43
250 38 12
85 56 4
120 148 6
244 73 43
268 1 33
3 270 49
120 25 50
160 18 45
261 164 43
332 131 33
294 193 15
54 326 47
178 152 10
74 237 10
89 228 7
262 319 34
155 64 38
152 204 45
110 71 34
167 334 5
133 280 4
205 186 2
305 7 20
65 63 14
137 260 36
126 120 34
38 318 27
233 51 45
254 40 39
333 296 42
121 111 11
177 113 31
268 95 25
83 198 49
324 39 38
260 309 28
126 172 21
178 328 25
212 77 38
43 202 40
100 205 20
145 8 19
217 125 18
241 58 42
7 208 37
104 298 20
34 83 24
311 114 30
284 217 15
325 315 6
205 254 27
315 275 7
101 179 32
135 187 33
235 81 41
94 245 3
25 95 2
263 265 50
291 160 35
221 28 1
105 194 35
330 295 44
15 88 35
12 329 25
189 245 3
263 151 50
329 249 14
15 109 47
221 136 17
286 304 35
83 93 49
43 172 10
287 269 44
303 25 4
142 337 24
157 237 9
32 193 9
145 280 27
267 11 37
297 283 28
71 131 39
266 228 10
1 274 6
14 151 42
165 195 49
202 112 40
338 42 34
37 292 11
89 174 29
153 115 19
165 103 17
131 38 22
276 161 37
134 18 14
117 243 48
303 157 38
172 156 30
12 216 19
24 200 33
141 31 8
28 102 23
137 94 36
57 261 42
204 229 30
133 75 15
46 98 15
107 198 46
330 217 43
229 106 13
287 74 32
240 101 31
281 90 44
114 297 26
153 228 31
278 327 18
120 166 38
54 10 44
23 266 40
23 128 29
335 280 37
211 172 11
244 185 46
209 6 39
253 8 2
266 118 42
255 44 2
285 295 40
114 136 9
37 26 38
179 244 19
178 196 30
112 107 12
250 238 18
179 227 42
84 300 5
131 238 35
40 63 21
17 270 27
319 139 29
204 282 26
324 131 14
109 132 32
335 334 9
302 319 30
292 277 28
335 57 18
177 300 22
304 179 50
100 199 4
149 205 41
183 11 49
118 138 8
78 247 14
268 85 31
226 180 12
124 106 22
9 201 32
213 257 16
132 311 43
39 44 7
256 304 43
54 101 5
337 82 38
234 163 35
307 138 19
154 291 41
260 177 5
175 220 30
309 2 29
111 314 35
170 219 25
94 235 14
28 126 50
273 144 23
314 15 7
124 271 12
75 239 3
260 158 23
225 31 30
61 73 34
123 263 29
60 257 44
151 153 13
1 50 32
114 147 40
102 270 34
267 292 50
132 45 43
173 293 10
330 338 9
104 219 9
296 334 32
253 199 31
151 271 17
69 160 46
115 194 12
210 73 41
44 147 37
260 42 8
186 51 14
223 135 48
86 333 16
220 316 50
22 167 48
36 153 22
312 45 45
211 185 20
327 210 37
331 218 39
93 308 31
337 23 34
281 41 4
54 103 49
11 182 11
135 219 11
308 166 16
302 19 44
250 292 21
300 63 6
283 188 21
288 246 42
157 332 17
165 226 1
33 24 18
168 300 20
45 105 30
127 35 9
100 131 34
316 239 50
135 60 27
13 157 49
1 182 20
10 215 13
6 89 23
336 110 5
84 249 46
3 108 23
261 326 48
50 1 7
304 47 27
183 216 28
235 88 45
86 121 34
22 25 35
118 94 17
289 46 34
62 71 42
88 234 17
15 135 28
230 114 17
31 189 43
168 107 4
92 13 12
334 169 29
97 111 31
42 318 18
165 274 17
28 85 5
302 247 48
51 89 31
204 298 1
332 257 22
293 139 1
143 336 34
109 22 42
53 218 37
134 56 50
258 59 2
209 189 16
187 296 7
79 7 50
27 257 4
55 194 12
194 8 28
281 252 23
160 100 40
212 303 31
287 29 35
18 170 24
23 236 32
325 154 24
248 98 40
306 133 29
301 184 25
124 276 49
238 203 23
81 206 22
37 224 8
146 26 35
326 87 31
105 71 21
317 187 41
195 255 20
60 232 30
273 253 7
319 66 19
119 145 20
293 90 36
338 54 49
67 125 20
167 144 8
217 269 35
302 252 4
282 14 47
151 26 39
213 51 18
6 211 37
62 81 22
302 283 45
221 293 36
122 198 2
95 138 42
253 164 49
245 231 37
37 87 3
29 18 12
252 332 25
51 214 31
102 115 39
122 212 8
213 194 1
55 93 2
246 138 47
307 104 1
140 267 29
150 38 30
275 123 4
306 110 50
302 164 20
200 89 8
75 40 42
10 326 23
136 120 27
148 24 28
294 261 5
252 287 38
101 93 37
310 15 25
253 12 22
333 129 13
311 284 19
237 42 13
47 195 32
216 264 19
189 311 37
316 194 33
261 81 11
304 35 20
150 57 28
31 23 48
139 249 23
177 337 26
327 17 3
11 121 21
315 174 5
111 244 34
226 133 16
318 69 14
5 269 16
14 227 10
158 11 15
188 60 21
328 102 40
172 121 25
296 62 12
20 199 44
161 20 6
76 169 43
98 141 5
189 128 12
205 323 5
235 192 20
241 124 16
301 63 2
252 129 40
180 68 45
282 136 50
149 11 44
163 134 50
122 193 23
24 181 16
318 271 9
114 174 18
288 24 11
189 331 41
281 163 20
114 266 22
288 166 29
254 117 43
61 19 44
185 96 9
72 164 47
169 138 33
225 9 46
15 168 17
114 326 41
168 232 31
114 254 4
142 145 19
235 105 48
54 78 49
320 121 28
37 304 28
131 62 49
265 218 33
89 179 42
235 43 9
198 137 10
13 102 19
3 338 15
162 283 28
255 146 2
76 59 10
93 330 48
261 207 50
167 154 22
112 246 10
43 281 33
93 18 28
186 174 10
180 210 18
195 63 1
306 189 2
191 138 11
220 268 28
327 220 49
324 150 11
143 32 47
28 16 17
170 98 36
119 22 1
70 83 32
319 223 15
11 336 46
335 77 21
264 45 5
142 68 34
332 111 44
252 133 6
320 24 34
238 313 3
320 66 49
57 323 47
175 148 31
292 124 48
39 122 43
101 211 36
301 52 35
304 310 2
268 24 32
269 299 15
183 46 5
199 115 45
148 130 11
220 309 24
13 194 38
233 154 28
46 54 22
181 42 49
34 6 35
224 11 30
133 121 8
108 50 11
242 324 21
134 245 4
148 217 5
307 116 6
179 329 30
203 67 37
237 30 30
326 168 44
132 233 47
7 24 10
265 74 31
222 172 43
73 106 27
31 29 43
216 178 19
54 261 5
283 47 1
117 226 37
242 167 11
328 338 7
30 127 1
225 60 31
71 268 27
76 2 46
111 264 8
93 1 40
99 323 31
79 232 11
302 238 38
224 32 21
173 332 11
76 328 31
307 7 4
147 337 1
56 193 42
229 199 44
32 47 31
63 197 43
266 34 5
285 278 22
264 224 20
126 62 22
253 258 11
317 72 1
149 84 7
333 189 34
299 56 20
24 20 25
322 167 21
98 93 10
137 162 17
8 138 7
287 68 46
29 83 17
10 191 15
196 250 18
123 26 40
297 104 18
167 258 18
153 249 21
161 280 39
237 40 15
21 13 18
328 115 25
305 109 13
38 133 26
157 26 30
86 64 48
17 216 40
337 79 7
147 21 21
123 227 15
208 64 5
39 241 35
318 103 2
116 89 11
124 45 42
46 289 36
283 91 9
283 6 47
52 220 15
108 271 4
133 164 43
232 59 38
262 35 22
90 247 41
49 69 50
185 193 1
315 304 23
97 125 13
82 255 9
251 218 13
157 297 27
21 91 1
317 62 13
320 116 41
1 124 32
200 9 37
113 311 22
127 237 19
141 15 23
249 147 36
316 269 43
196 242 24
208 105 2
263 316 42
116 262 15
89 190 49
190 121 20
169 137 40
206 201 22
2 273 34
246 50 16
180 11 9
265 162 4
49 62 44
63 262 10
65 69 15
270 131 25
66 282 28
99 295 21
92 87 3
269 15 47
247 203 17
245 212 2
322 171 37
18 215 3
109 332 41
220 65 11
43 10 10
312 160 33
86 260 6
242 52 49
255 140 27
306 202 29
4 105 22
213 23 28
89 336 25
330 252 11
103 38 9
260 130 17
110 245 37
40 215 34
142 48 34
107 182 37
100 35 39
142 232 28
119 112 18
264 303 36
114 192 8
93 199 20
46 40 45
143 59 36
237 148 29
288 160 48
326 219 36
196 278 18
274 291 4
93 236 28
43 311 11
320 45 21
83 207 17
99 264 43
23 287 36
189 188 19
132 105 31
24 262 17
171 103 4
277 289 30
320 73 27
234 256 36
244 246 8
80 215 18
248 201 22
242 85 30
290 255 36
299 172 47
48 197 45
12 67 47
289 85 26
318 287 49
117 122 40
9 240 5
299 248 22
184 132 46
47 236 47
222 100 41
39 75 30
72 16 39
118 285 11
210 291 34
167 63 40
108 58 25
52 138 29
83 44 24
61 86 24
61 76 3
312 193 19
175 284 16
117 120 23
70 32 38
60 205 19
228 34 16
296 267 24
330 36 2
190 81 40
73 59 30
167 99 27
66 308 43
304 236 11
236 331 43
330 60 32
110 276 42
330 3 50
303 269 15
335 10 11
85 219 18
207 232 1
46 6 23
199 325 27
81 280 36
156 275 32
246 262 39
185 315 31
254 298 48
316 310 2
13 69 25
278 54 16
263 193 49
165 164 37
130 152 38
162 141 35
187 326 5
223 24 13
69 233 31
283 96 28
245 122 39
327 239 29
315 197 44
309 158 49
127 66 19
4 181 37
188 91 1
336 38 16
103 208 27
246 46 9
140 301 29
268 241 26
1 101 9
136 150 19
190 110 7
210 165 1
316 99 22
276 12 22
239 115 36
196 56 47
166 263 20
320 51 27
25 111 8
129 230 9
298 128 7
331 239 10
42 44 24
76 140 20
8 242 30
126 331 21
212 161 30
144 48 17
36 250 21
31 241 37
269 44 31
11 13 14
235 324 32
219 141 18
42 154 50
167 319 19
141 50 19
272 226 40
78 93 46
137 49 22
255 176 21
258 157 30
333 296 21
74 222 37
6 131 10
318 112 42
158 244 42
305 25 27
288 318 46
128 166 3
67 329 45
55 13 30
116 39 34
9 211 28
147 88 45
301 1 40
176 132 16
246 198 2
13 167 23
145 95 13
76 149 5
238 253 3
237 122 26
218 295 12
180 97 49
205 208 17
86 203 14
173 75 45
170 103 12
307 291 40
64 245 4
237 54 18
95 169 34
149 316 11
290 193 6
154 207 32
127 202 2
194 192 9
97 232 19
88 25 25
186 334 27
170 200 20
299 289 8
198 116 8
212 293 9
196 201 41
241 41 38
155 204 3
228 207 5
142 320 50
280 215 4
91 8 37
313 49 28
229 269 43
40 133 8
181 252 39
14 57 8
210 218 19
296 126 16
102 153 38
74 306 13
295 214 38
204 248 49
245 149 39
154 17 9
289 268 36
254 49 9
129 90 26
92 91 39
49 193 34
298 14 32
38 311 5
333 24 50
63 274 16
85 6 36
248 322 27
174 92 41
321 269 13
271 265 45
240 97 7
197 182 5
229 1 42
81 329 41
268 56 1
160 138 6
301 261 39
173 70 24
144 338 16
314 265 41
251 223 30
202 94 42
239 9 29
223 233 45
286 319 16
213 321 19
198 230 49
224 269 36
292 187 50
95 84 27
35 293 1
237 254 19
315 38 17
270 154 2
189 192 22
187 7 30
248 64 22
35 232 18
146 218 13
157 336 43
52 82 18
173 283 32
295 153 13
75 29 19
231 230 30
321 49 27
268 218 12
230 163 22
212 164 50
292 33 47
24 325 32
122 57 11
326 263 28
213 79 29
329 222 45
169 301 27
294 137 16
314 3 41
49 286 1
322 210 9
316 72 37
165 186 32
198 200 11
88 119 48
246 173 48
240 140 30
311 266 11
139 98 9
69 30 1
31 164 33
315 202 41
134 204 10
44 259 14
270 151 34
59 167 34
49 292 4
216 49 19
144 26 27
208 259 33
96 169 47
234 287 24
278 180 22
105 292 10
300 63 5
270 69 32
22 174 36
100 267 13
98 293 29
247 336 8
35 118 4
99 226 29
114 202 29
312 84 2
92 66 36
281 298 10
271 257 32
170 177 7
261 217 33
169 332 23
109 171 2
220 63 46
103 221 37
85 7 8
277 268 8
230 179 45
103 130 3
109 207 37
218 316 6
167 88 9
134 165 24
100 297 18
133 186 40
74 36 4
306 276 28
82 78 11
223 26 40
230 14 7
331 68 20
242 113 48
24 297 21
302 313 20
243 215 18
290 38 15
13 203 13
170 168 32
54 27 36
46 276 45
281 248 7
89 299 37
200 132 22
163 1 16
165 123 3
247 2 30
40 181 40
58 264 6
236 97 30
13 265 11
153 179 38
308 277 49
162 164 2
48 209 15
130 151 22
191 157 36
312 270 19
161 66 25
217 218 30
332 88 19
69 337 36
216 112 1
290 151 8
60 63 16
317 95 50
75 6 32
333 90 18
277 209 24
178 28 17
82 292 44
202 161 49
116 70 34
225 17 43
144 94 10
247 290 49
6 34 35
99 197 24
330 224 6
67 162 43
112 106 27
278 34 26
6 82 27
144 43 39
41 60 22
2 77 45
231 15 4
157 14 13
17 277 12
334 246 20
136 119 1
76 318 34
287 321 19
298 260 46
129 218 45
234 101 6
18 92 35
309 169 40
236 171 5
284 103 36
142 103 29
87 235 8
59 28 49
217 232 46
31 56 42
197 55 12
209 50 48
57 191 40
264 295 17
186 149 29
272 68 48
57 232 30
259 308 17
284 174 40
106 76 46
103 258 41
137 40 27
191 246 7
118 124 24
78 207 22
13 87 27
287 222 10
70 92 2
317 38 45
223 91 5
244 45 3
228 313 40
177 60 1
179 7 7
258 147 40
235 115 15
324 116 48
158 155 49
196 287 6
71 127 32
144 282 11
278 88 5
56 252 4
125 227 42
243 68 8
252 52 13
1 13 43
107 310 44
205 242 41
122 186 5
254 231 27
69 40 1
236 245 49
3 236 36
170 204 44
286 7 20
278 308 47
286 48 31
41 9 35
284 20 13
59 13 31
198 62 23
137 334 36
14 276 23
254 148 48
241 96 43
223 42 21
225 295 41
322 325 30
129 242 1
276 318 24
295 136 45
10 216 6
88 209 32
244 214 20
4 112 14
194 185 12
95 123 49
122 100 48
135 58 11
270 92 46
74 154 22
115 336 11
23 298 39
140 57 6
14 278 25
329 301 39
300 204 44
289 224 7
194 11 17
302 162 2
206 99 34
164 105 4
220 324 2
56 321 34
116 234 42
190 140 4
172 74 21
233 82 17
278 192 49
127 50 10
127 21 16
338 127 50
248 240 35
71 277 45
91 196 14
244 98 37
9 222 49
264 335 5
33 131 9
243 217 9
284 231 47
317 243 19
135 81 21
30 201 7
1 128 27
238 9 36
82 289 22
289 8 13
334 160 11
222 49 34
105 237 39
108 198 36
4 323 21
66 317 24
146 224 32
117 52 16
100 4 28
207 2 21
179 230 36
297 178 49
289 181 16
102 58 27
88 191 29
166 155 2
17 60 5
1 133 14
233 10 33
151 133 27
245 162 34
73 260 18
327 254 19
166 5 2
28 152 8
294 154 50
195 338 50
194 275 13
126 292 29
237 38 43
123 162 38
285 118 38
278 317 28
290 161 12
157 125 15
285 128 31
109 13 21
28 39 5
227 268 40
278 91 28
203 171 7
278 106 39
22 143 41
210 317 3
66 82 44
296 153 33
97 130 33
62 291 8
196 166 36
16 58 16
124 74 8
280 138 21
205 198 43
147 177 26
245 140 33
99 45 12
300 101 22
3 35 49
175 154 20
119 178 23
16 98 49
53 153 42
85 275 37
206 312 9
104 200 11
24 184 35
260 317 1
257 72 13
225 191 30
119 18 11
319 336 22
196 281 49
336 125 43
5 180 48
311 152 13
325 217 16
214 163 12
190 327 18
202 60 25
7 314 42
26 39 16
321 174 21
114 145 10
63 81 36
262 302 2
45 242 17
261 286 8
190 13 20
257 58 31
76 257 2
35 298 1
283 235 34
160 86 45
234 334 17
276 95 47
111 236 26
15 23 48
102 130 35
285 25 49
236 119 17
118 64 8
262 289 38
273 179 44
33 270 25
48 252 37
286 221 16
100 203 36
93 254 9
131 306 50
74 180 44
136 20 5
47 52 25
132 29 16
330 203 26
331 275 19
314 121 1
226 66 15
102 94 43
320 72 45
12 47 39
260 160 45
100 143 50
218 337 29
263 293 13
163 118 12
303 106 3
100 168 2
271 57 4
240 100 42
95 113 37
67 251 15
137 47 19
177 122 46
168 308 17
20 182 30
183 128 19
153 56 13
303 189 10
311 104 26
80 108 36
309 205 3
277 305 40
25 1 29
96 8 47
12 299 13
218 233 28
14 313 8
316 94 27
208 213 44
1 314 3
299 156 47
183 15 25
319 91 16
56 255 44
51 92 15
12 260 47
159 309 37
131 251 24
19 182 50
212 214 10
107 10 44
288 298 16
293 206 31
338 131 42
325 249 10
273 30 10
54 330 21
169 256 50
260 52 8
33 95 6
251 8 5
14 160 29
228 178 34
315 37 6
299 295 33
4 137 13
73 334 31
167 337 30
300 45 27
133 120 45
241 200 10
230 13 37
85 97 15
242 229 28
28 158 9
99 142 11
125 52 7
194 156 24
252 317 42
135 267 43
241 314 47
21 241 42
144 221 5
279 218 23
274 305 30
260 270 6
319 240 29
12 296 27
177 278 28
251 285 18
3 205 27
237 88 32
223 7 35
29 177 43
86 231 17
148 264 10
294 265 28
132 242 38
300 288 20
86 83 1
25 214 14
199 120 47
29 62 34
191 103 23
269 256 48
274 241 10
183 293 20
124 215 18
297 174 39
307 23 3
27 170 18
244 103 15
249 236 9
162 212 7
252 92 27
211 94 4
10 174 36
1 278 34
259 187 7
251 153 16
84 157 40
29 63 34
52 113 7
225 146 13
79 139 16
74 299 20
43 167 30
29 59 36
152 92 43
212 12 31
160 227 33
18 71 2
336 240 46
285 158 33
213 195 21
40 2 28
326 153 46
286 127 17
175 90 45
157 301 39
77 65 50
126 134 4
23 209 5
14 15 25
231 209 32
191 228 15
237 81 9
92 206 20
220 37 7
126 63 20
65 242 14
58 182 48
69 321 14
123 178 16
30 140 28
172 29 47
245 154 26
232 206 32
178 145 6
225 78 1
289 200 10
119 95 21
243 240 19
203 231 9
239 186 1
230 244 29
116 185 40
75 313 6
30 159 24
6 142 38
164 115 28
238 114 24
178 8 31
293 56 27
234 155 46
183 17 2
242 336 6
28 189 18
147 328 14
329 30 33
57 242 33
224 164 32
135 214 14
124 144 44
179 263 39
142 307 17
268 137 9
199 4 18
156 325 13
284 7 40
223 255 34
136 164 34
295 142 28
125 313 49
174 296 42
335 108 41
203 306 9
334 225 43
219 242 50
219 229 50
123 130 3
186 27 48
5 115 9
288 217 17
239 131 13
276 298 46
147 220 25
120 151 3
304 210 17
312 135 20
258 194 8
237 320 37
176 324 9
300 84 40
242 86 40
1 278 22
227 6 29
66 5 21
5 164 31
156 167 6
63 61 8
125 47 42
256 139 31
207 328 43
87 132 15
259 44 39
37 175 40
184 96 15
240 158 44
70 52 12
128 78 24
294 173 40
131 319 28
1 233 23
287 241 9
77 196 39
306 319 28
160 252 34
141 251 18
55 99 49
297 144 50
147 332 9
115 150 46
172 136 49
136 143 46
5 13 22
12 303 11
264 143 41
170 159 21
267 238 39
157 322 12
75 60 22
15 237 36
179 101 42
119 6 33
336 320 24
23 31 28
335 86 26
191 43 50
35 71 12
233 199 17
320 105 35
19 9 23
221 125 25
174 179 38
96 282 38
146 280 1
159 282 27
155 167 21
43 197 33
309 68 50
268 336 50
23 336 36
312 336 40
18 32 26
110 78 48
51 223 13
337 295 13
126 156 16
191 305 2
198 59 7
9 54 22
5 145 38
71 110 33
101 259 11
45 57 49
78 58 50
27 63 5
29 68 44
192 76 26
119 84 31
251 49 17
62 275 39
111 159 28
246 297 29
164 227 35
200 32 46
42 91 22
284 312 40
6 92 34
152 252 32
95 216 8
30 129 7
254 145 47
5 148 37
86 42 33
243 296 13
332 32 48
312 290 1
138 10 49
84 88 21
309 163 17
183 152 49
167 126 12
171 76 13
256 207 45
235 302 42
63 324 46
187 64 7
238 22 48
266 107 18
91 333 26
3 148 39
281 253 3
1 221 48
100 233 40
107 40 11
152 74 7
130 254 49
124 157 15
62 36 11
222 212 30
271 2 50
122 129 46
44 144 25
108 75 27
99 14 21
37 325 6
1 320 22
319 268 37
123 257 16
314 28 37
173 14 22
83 290 33
212 291 23
33 44 34
219 284 45
135 45 40
221 188 19
325 284 31
210 322 49
174 68 46
89 195 44
256 173 29
126 279 29
197 213 19
138 237 10
189 83 27
182 314 12
123 107 14
140 114 18
234 267 46
124 190 23
291 163 42
64 130 19
307 126 1
217 250 14
142 287 32
80 326 9
184 170 39
269 144 7
226 259 17
128 4 14
194 199 28
317 110 38
282 262 29
146 70 5
153 118 1
50 279 8
305 230 42
221 274 24
206 268 30
293 35 26
280 55 25
34 178 6
74 197 7
217 131 26
68 246 34
137 148 28
1 243 5
282 191 34
24 60 19
8 111 26
40 77 14
212 241 44
197 253 5
175 140 37
156 125 5
226 212 19
79 204 43
166 102 11
37 318 49
287 63 24
322 141 11
152 222 46
142 18 43
216 311 25
140 223 22
20 32 7
213 158 33
12 190 37
205 170 1
224 41 34
105 264 50
274 202 16
209 324 5
89 307 48
102 192 24
62 64 37
139 250 38
292 45 22
289 207 6
205 249 15
278 297 8
276 241 25
253 38 21
204 258 11
45 44 47
278 169 18
237 2 13
240 264 7
123 231 48
206 117 19
105 48 25
231 141 20
64 299 12
110 183 42
219 18 16
19 41 7
10 260 10
148 171 18
33 136 35
336 158 50
328 330 41
39 231 19
227 309 28
7 105 15
208 201 4
150 176 38
215 54 47
294 256 16
182 153 23
