826 72835
27 295 4
116 475 27
404 279 16
120 281 2
622 756 39
774 455 39
213 229 21
484 375 46
439 132 34
614 490 25
94 300 50
687 757 8
58 426 2
489 826 46
460 180 12
62 612 33
489 661 40
63 384 19
261 239 4
434 796 23
405 672 24
351 176 10
185 230 50
651 146 31
69 444 5
451 664 30
606 105 20
625 405 14
62 340 34
535 731 43
18 683 27
668 745 44
295 169 45
403 799 12
250 735 3
379 224 12
276 294 17
758 27 4
447 505 25
270 497 20
603 282 39
147 152 26
235 741 32
399 223 5
513 762 17
324 726 47
289 485 23
742 133 46
446 320 5
605 243 7
133 281 17
142 99 48
267 568 25
161 101 2
170 30 20
707 313 22
232 681 32
432 291 16
438 741 25
431 817 3
656 378 11
262 124 34
796 616 46
130 221 21
567 661 15
141 37 6
806 744 46
344 374 2
246 486 27
13 581 12
382 109 47
450 416 48
263 555 48
72 194 7
516 768 1
737 698 34
436 658 5
489 351 50
158 643 36
720 691 7
468 778 41
676 26 43
247 721 26
580 478 17
413 71 9
103 491 41
688 70 17
773 441 31
731 342 31
21 573 22
483 812 44
51 757 11
599 357 35
545 312 7
722 528 18
767 295 14
51 57 33
674 316 44
37 640 38
118 726 19
450 466 39
817 100 23
139 715 43
166 414 6
194 459 19
56 41 30
624 462 36
440 707 27
400 445 5
159 203 25
199 631 21
529 810 3
271 131 17
723 766 32
650 127 14
662 272 1
570 669 30
161 703 50
164 749 19
77 583 40
191 547 22
145 303 50
347 402 46
610 28 47
98 150 18
113 216 2
471 678 11
794 381 2
218 322 9
278 593 6
549 353 49
328 682 47
115 55 2
223 715 19
357 769 19
485 783 35
493 730 6
138 133 2
255 792 16
437 91 32
566 329 48
739 389 17
579 728 20
149 110 42
317 58 23
580 390 21
56 563 45
646 261 7
365 295 22
694 92 27
519 119 9
22 449 30
684 31 46
808 716 21
102 70 23
126 538 41
563 49 38
486 96 21
501 245 29
158 702 25
391 532 6
411 341 1
310 412 15
304 768 14
490 442 42
787 11 33
291 809 35
214 383 12
689 511 26
684 127 23
626 32 41
415 576 28
498 174 15
551 438 39
818 348 18
387 538 23
286 402 48
604 14 3
675 595 15
785 143 42
510 445 17
200 294 13
71 28 23
15 242 37
618 373 25
705 666 16
225 772 49
681 144 3
664 487 24
271 340 43
571 186 16
130 699 45
694 290 40
399 287 43
89 537 24
548 727 41
126 249 38
556 124 8
259 74 50
39 268 48
363 169 38
701 696 11
725 490 7
637 566 41
357 401 37
612 218 29
488 316 23
169 104 49
406 206 2
69 751 6
297 587 26
11 727 33
221 763 48
314 603 31
776 599 10
508 131 35
290 216 3
732 452 3
159 368 24
217 225 28
557 160 6
764 352 2
687 421 20
476 254 37
573 44 19
582 389 44
237 639 32
710 812 26
86 229 17
413 714 6
638 768 33
235 789 29
75 557 21
253 548 31
709 480 1
718 129 42
161 453 20
735 442 11
486 815 41
123 218 5
597 446 29
566 364 27
285 289 37
438 439 31
802 86 17
781 659 25
392 555 25
82 311 6
203 435 18
43 632 4
545 503 6
3 628 20
594 40 31
374 611 9
533 791 47
369 427 38
614 38 7
531 601 28
549 207 45
241 479 18
527 84 17
386 166 6
147 152 8
46 705 15
239 618 7
413 665 17
759 335 47
419 536 1
546 297 8
494 43 25
574 284 49
303 785 28
14 466 9
607 463 41
761 658 37
260 365 20
306 244 42
325 286 36
730 540 44
72 443 5
276 442 35
427 155 22
142 46 21
640 8 19
352 104 34
483 14 16
209 240 35
755 33 20
289 167 12
440 344 41
795 4 13
194 564 26
658 523 10
85 329 17
578 579 47
745 412 32
495 480 6
449 482 46
186 571 27
216 619 34
359 684 28
370 802 26
760 630 24
785 213 6
716 312 44
536 279 39
243 601 15
138 528 36
293 817 15
530 570 39
609 648 28
56 94 46
450 422 41
717 261 45
208 742 45
774 77 7
497 3 10
644 793 27
818 631 32
690 727 38
137 112 19
607 315 14
145 474 26
387 783 19
108 206 41
163 483 43
764 198 38
457 498 30
695 728 13
756 616 19
41 579 7
116 419 48
716 642 42
512 689 49
511 156 26
498 611 20
513 576 29
187 703 2
587 154 8
595 416 27
397 723 30
483 592 6
384 475 50
181 365 40
120 648 12
185 806 29
576 109 39
393 226 33
576 234 16
445 528 36
441 762 15
179 451 38
392 755 29
292 169 40
681 400 35
13 145 16
73 60 40
144 806 5
566 624 21
344 706 12
193 339 34
60 524 7
543 114 48
353 679 34
729 561 22
150 700 5
180 116 23
698 17 6
527 710 34
684 163 41
140 362 40
268 186 21
50 538 40
474 60 42
626 689 50
201 119 9
729 692 49
519 77 48
721 598 21
455 371 3
554 704 21
58 250 43
639 506 44
472 728 8
235 824 38
745 591 40
606 34 35
275 809 27
381 779 3
757 254 30
806 64 17
154 383 4
535 21 8
816 482 35
311 743 7
429 760 32
445 673 10
318 130 26
438 782 12
313 55 9
526 564 43
418 350 30
140 630 30
233 56 31
390 801 17
241 800 1
425 180 6
281 368 2
819 787 39
351 680 9
442 816 46
459 620 3
643 47 45
721 35 31
304 57 9
793 591 11
137 196 14
108 148 18
816 789 18
260 410 29
254 695 24
221 737 21
72 221 40
542 211 19
253 497 43
25 479 3
89 471 1
814 679 9
664 125 47
579 152 42
308 576 15
770 242 48
239 704 11
156 429 9
257 601 9
401 32 13
282 199 16
80 783 45
279 261 16
696 721 8
406 489 24
398 758 4
365 570 34
88 802 17
408 278 9
247 631 24
295 818 7
755 609 12
61 775 37
638 489 25
245 274 44
722 547 41
785 270 31
340 336 37
287 528 43
668 773 34
386 558 31
183 59 40
785 546 31
768 639 16
718 368 17
86 749 47
521 530 16
261 361 44
308 430 15
172 748 24
757 408 12
496 372 28
640 595 38
570 778 4
356 401 20
430 155 16
379 738 6
392 464 16
136 825 43
724 338 13
806 500 24
293 800 19
401 344 16
208 292 33
61 182 47
26 643 40
582 393 47
668 32 13
725 296 4
627 32 2
52 537 29
5 478 41
461 742 41
327 448 31
127 79 27
114 542 11
739 614 9
812 356 28
161 376 35
308 261 16
590 313 46
806 662 46
156 200 39
513 673 21
207 529 49
526 353 45
411 114 27
654 399 47
428 750 19
379 160 14
518 512 45
634 582 42
804 200 12
417 501 49
271 690 42
723 460 29
790 281 13
668 58 29
769 731 20
197 354 19
263 713 46
483 814 34
121 340 2
767 177 37
625 117 26
58 532 40
284 547 34
721 64 3
141 695 49
501 23 14
265 298 47
565 719 23
793 727 11
339 98 45
545 670 30
150 532 9
647 295 33
710 68 12
740 668 35
487 228 42
455 89 4
