534 47727
6 514 42
526 353 46
320 490 28
356 336 6
344 320 25
149 54 16
503 479 48
246 384 19
228 98 48
420 109 35
207 129 40
476 470 47
64 12 46
253 62 38
43 88 20
233 506 15
255 218 20
187 297 1
438 99 5
282 255 6
108 244 20
199 410 36
513 75 32
417 32 13
508 50 49
335 125 37
151 372 22
141 216 7
439 342 44
32 239 48
123 310 5
449 244 16
363 338 11
53 360 50
347 362 10
71 469 40
98 56 5
430 279 25
314 420 2
425 271 1
118 71 2
90 115 43
148 73 40
236 411 6
207 412 16
33 260 41
375 215 30
358 17 41
366 523 5
264 444 25
526 470 1
373 335 26
48 282 48
265 42 47
253 325 1
231 298 3
328 298 28
172 183 11
108 394 4
25 93 21
130 367 16
515 63 10
348 481 50
158 443 16
155 122 45
335 24 15
247 534 10
242 507 17
200 113 40
27 121 30
83 54 13
172 408 36
165 529 41
472 459 29
131 289 34
76 530 30
226 39 39
228 52 35
215 344 21
4 315 50
225 144 27
330 453 9
206 421 31
203 485 42
236 191 45
222 133 19
223 300 50
271 496 21
65 172 48
72 223 10
335 19 25
312 182 25
343 167 29
175 444 14
411 492 15
54 83 17
47 476 22
49 75 30
134 16 33
313 229 40
462 487 9
111 276 34
7 140 38
209 108 10
174 89 21
18 248 11
68 517 6
355 58 20
151 267 36
160 300 2
64 404 13
272 70 32
377 381 22
256 30 41
114 233 17
202 216 20
115 218 6
354 507 33
64 208 1
376 431 2
201 382 35
500 159 43
201 20 33
158 309 17
194 411 17
21 514 11
230 110 23
490 130 42
300 146 48
244 273 19
446 8 37
373 215 40
75 303 37
67 166 27
262 516 20
113 509 49
169 437 33
261 1 34
453 185 10
364 186 20
191 186 38
422 124 46
232 295 8
233 280 17
370 227 30
17 232 36
467 188 46
204 13 49
277 527 23
317 343 20
199 440 32
273 255 16
489 136 25
226 499 10
482 23 23
85 283 31
100 479 25
258 487 34
101 453 49
310 154 3
502 55 44
426 409 23
254 38 5
382 508 20
122 473 11
224 532 25
271 13 17
226 402 23
312 497 18
82 452 20
226 461 41
52 414 40
53 160 18
400 17 17
409 55 39
416 360 26
184 33 36
489 185 5
55 198 1
384 430 19
121 14 41
308 153 38
54 377 39
417 529 50
78 48 32
305 248 38
264 195 37
74 62 17
14 124 11
176 173 14
17 402 9
453 420 31
299 50 44
432 254 17
383 262 12
310 277 49
4 17 10
400 528 16
122 208 34
168 361 37
297 322 18
473 141 37
79 348 29
190 290 20
270 177 12
156 516 45
475 226 28
13 358 10
478 188 36
393 528 5
381 289 28
10 329 14
512 80 32
174 351 42
15 238 28
91 35 5
230 402 50
233 421 12
349 164 28
26 132 8
487 391 48
191 280 33
346 348 50
112 391 46
234 99 29
348 157 16
116 262 34
123 475 10
173 221 29
504 438 25
258 78 31
86 304 43
266 522 21
256 423 13
205 299 18
437 253 26
21 464 2
223 280 46
521 518 40
502 430 20
19 152 11
279 168 18
475 260 18
489 89 46
69 385 37
33 382 17
53 25 37
359 13 6
529 278 11
20 358 14
335 289 18
368 95 32
137 460 37
272 267 18
361 530 31
300 193 33
323 301 13
464 343 24
501 389 13
183 204 46
390 228 31
30 372 38
291 183 40
234 511 42
374 326 32
531 128 7
467 142 24
415 526 37
185 172 21
466 132 23
501 165 13
136 497 14
463 19 31
311 1 43
145 250 14
46 4 24
150 91 23
268 302 34
92 390 41
26 95 27
514 250 18
406 302 42
69 205 27
104 166 7
185 119 13
24 156 25
397 258 11
235 8 4
409 132 47
528 332 26
117 387 2
58 525 15
513 473 49
169 13 49
101 150 35
476 532 48
66 302 23
310 284 47
109 168 13
453 33 5
467 98 18
275 132 45
449 198 15
302 270 17
250 16 33
55 15 25
357 182 22
194 508 15
109 209 41
308 172 16
512 251 30
235 413 4
373 359 23
485 116 43
23 248 40
322 232 16
333 177 29
38 207 8
292 391 29
30 32 22
461 32 39
64 25 30
376 67 16
473 198 22
502 397 26
445 481 1
468 73 24
354 359 11
468 70 49
167 175 39
234 164 6
221 242 1
483 272 38
35 3 41
55 287 45
458 263 21
143 481 14
335 136 29
229 219 23
104 379 37
57 181 24
95 41 19
369 122 30
343 314 40
258 347 38
119 282 4
515 298 6
428 60 5
338 109 24
73 335 12
388 144 13
115 208 23
353 499 46
358 507 21
387 502 33
5 399 42
186 20 33
464 422 46
74 46 7
355 475 9
526 379 17
481 364 22
47 355 44
475 95 19
125 54 26
2 116 34
1 350 43
165 363 48
460 287 34
47 95 49
252 93 28
72 221 42
99 228 29
30 374 5
154 180 10
23 20 7
23 251 4
307 431 37
118 61 3
332 263 3
172 376 28
440 193 47
320 372 33
103 140 39
462 162 38
247 152 28
366 439 48
17 450 29
447 317 10
363 269 11
430 314 29
493 524 6
116 488 23
223 177 19
300 99 19
15 333 32
361 243 23
176 266 6
233 343 14
69 279 5
505 428 3
180 161 46
107 471 42
388 343 14
349 105 26
303 422 22
451 348 20
239 73 14
255 355 9
108 183 46
328 436 47
203 131 17
458 172 49
247 415 22
476 76 37
283 271 12
453 166 32
7 322 49
428 202 28
475 171 8
21 423 24
152 433 11
296 476 10
239 285 49
304 179 34
311 69 36
160 470 44
255 455 23
53 331 28
101 160 22
327 508 21
489 364 40
47 253 49
320 523 47
68 23 29
498 534 5
374 216 17
30 132 37
105 366 22
329 270 15
410 242 35
25 284 24
341 212 22
108 265 32
231 320 40
524 450 8
316 121 8
340 141 2
245 61 31
456 369 20
126 161 33
128 214 3
155 513 8
487 266 22
294 74 35
75 271 30
155 126 16
466 82 5
339 72 11
122 192 41
390 131 1
513 504 49
516 239 23
188 12 45
487 90 13
499 263 11
283 485 7
402 285 13
506 107 10
171 104 6
330 393 27
284 17 7
134 89 40
24 247 17
265 3 33
244 240 25
513 274 48
511 33 38
120 369 26
469 154 15
462 143 39
95 466 21
151 515 39
213 482 9
229 191 42
119 278 3
344 420 15
286 458 11
281 14 39
120 131 8
181 446 27
170 129 40
330 356 22
302 287 5
363 479 26
378 225 29
284 401 42
109 52 21
379 324 11
261 21 19
449 111 17
11 489 49
426 283 33
467 234 31
150 146 23
397 82 15
138 437 28
435 287 49
269 4 26
214 171 41
420 402 25
220 427 23
14 200 45
363 473 35
150 314 2
424 306 29
307 142 5
174 239 34
408 397 18
392 129 12
435 329 12
62 108 7
379 411 41
506 453 37
472 79 37
250 29 9
56 456 3
514 237 27
383 316 43
197 505 33
124 307 7
224 323 20
234 443 33
196 194 6
101 18 35
361 375 6
350 377 41
304 330 37
217 112 21
427 423 12
452 190 1
523 369 24
315 476 40
185 433 43
215 52 43
357 292 1
484 239 40
348 2 43
295 93 22
470 33 48
467 270 3
383 97 38
502 291 27
153 169 36
502 489 6
21 7 16
209 523 28
75 471 20
24 2 29
185 442 6
332 509 27
244 287 26
533 241 16
369 288 34
480 510 19
399 314 3
430 496 45
365 112 28
534 92 21
311 392 49
340 88 44
339 57 11
170 370 34
156 438 25
487 227 16
72 467 7
501 188 31
349 206 49
260 251 14
530 344 33
202 71 48
88 369 24
432 371 8
16 272 35
492 258 14
445 128 6
266 398 29
432 501 39
303 404 43
132 433 17
150 497 46
501 9 5
475 374 44
231 138 43
92 237 25
316 487 30
349 532 13
110 339 33
405 303 5
156 357 17
147 137 8
77 92 21
365 319 12
515 164 39
475 199 39
323 371 41
368 75 4
163 525 7
65 378 3
122 420 5
496 305 16
424 41 16
52 399 25
152 255 50
62 505 28
247 430 5
264 471 50
425 210 12
499 480 17
318 158 36
456 421 12
319 188 33
178 9 28
61 459 22
1 329 16
472 437 20
526 185 3
162 106 9
243 443 41
46 180 38
240 56 15
249 122 48
342 52 19
428 337 4
469 128 4
5 283 3
92 410 1
384 498 32
462 484 24
102 82 24
196 1 26
519 466 11
278 331 9
285 185 45
21 515 29
228 465 38
526 408 9
134 525 10
324 375 8
178 31 20
531 61 3
81 489 27
22 20 48
429 333 46
183 169 37
155 395 22
529 345 28
522 505 39
393 6 50
482 160 9
534 272 38
4 246 41
36 192 23
348 25 44
163 19 15
358 236 50
23 115 31
495 114 1
146 353 11
57 364 48
203 261 42
501 225 27
214 366 15
493 47 27
11 405 28
324 424 20
368 278 5
525 390 18
273 171 30
228 36 24
25 426 25
337 110 46
507 396 23
378 454 9
401 33 5
178 25 28
363 354 40
427 6 6
71 77 30
396 193 5
62 71 4
89 109 20
217 285 44
444 357 39
329 42 46
25 427 7
367 42 32
37 466 30
471 257 3
486 530 8
313 387 3
168 105 4
120 350 14
57 176 27
253 25 17
367 403 20
238 368 50
138 495 48
79 317 32
167 77 19
417 327 31
31 472 42
182 221 14
302 451 9
63 209 19
113 393 41
404 382 37
304 1 25
100 54 4
527 110 32
89 212 25
164 41 46
225 229 44
161 467 40
200 415 38
96 248 48
319 163 33
131 126 25
152 131 16
397 511 50
532 410 47
381 369 13
361 173 22
35 356 2
289 488 13
145 528 49
74 475 26
258 69 19
328 151 26
157 245 20
155 80 42
259 120 46
122 51 47
527 414 24
71 281 36
252 39 8
242 43 10
4 218 12
320 525 33
494 407 3
6 74 37
240 472 37
354 63 50
481 341 17
191 272 7
79 533 29
138 89 26
483 223 11
461 512 34
113 80 10
349 136 18
508 507 18
77 421 37
403 358 23
249 508 4
127 159 42
93 455 24
39 521 6
329 135 8
179 252 16
434 76 17
423 488 6
479 391 26
532 408 33
272 475 49
115 521 29
332 224 2
162 396 3
133 436 11
72 327 3
485 18 15
504 493 9
380 130 28
115 81 11
293 111 37
517 138 34
278 176 32
41 369 29
138 262 23
4 327 14
63 321 15
363 115 23
526 490 49
23 218 11
423 433 34
261 489 38
528 72 6
80 432 31
350 409 2
489 507 11
290 306 50
421 389 15
34 319 21
435 281 7
268 400 24
500 20 25
334 371 10
363 215 18
441 238 39
269 365 15
515 240 19
301 191 27
83 109 46
498 529 11
198 407 6
334 188 30
203 522 14
427 445 28
176 247 33
183 163 23
497 172 11
524 255 31
218 8 13
454 383 41
369 73 50
501 491 35
486 343 18
513 274 28
70 12 18
410 230 5
382 209 34
63 532 23
490 349 24
51 160 10
354 77 13
371 84 24
367 302 22
70 286 20
90 38 8
115 301 6
20 460 33
123 520 3
330 353 18
257 260 27
113 533 47
32 321 4
337 41 50
36 168 8
203 21 4
259 215 38
210 487 1
359 227 20
115 403 32
533 60 48
517 364 4
56 339 39
447 414 32
429 19 29
330 91 1
357 83 37
492 347 42
197 432 12
264 57 7
377 291 26
119 266 6
140 314 13
453 160 28
344 227 17
21 42 46
292 528 48
299 421 48
119 397 39
188 203 17
427 429 50
61 349 47
194 391 25
375 413 4
60 72 6
491 44 18
469 272 15
33 442 39
64 138 50
481 528 18
111 378 4
187 191 15
428 47 3
162 204 16
328 292 20
55 33 43
376 142 43
109 528 16
515 496 27
424 162 23
410 280 1
423 414 25
237 428 7
87 493 26
264 23 46
284 11 31
150 255 22
37 14 34
328 50 21
332 217 4
468 124 8
56 226 42
86 502 16
445 211 3
430 131 38
330 341 40
250 109 3
246 421 37
201 160 5
122 285 45
256 440 14
286 426 42
510 43 43
344 262 48
60 204 18
372 317 8
4 66 39
142 462 50
83 472 26
179 88 36
87 225 15
415 130 43
147 53 44
511 114 22
421 75 41
405 286 31
349 418 46
352 16 5
78 131 28
135 302 47
499 124 31
398 9 39
262 467 45
424 170 24
247 163 35
444 416 37
525 444 24
310 364 19
376 33 16
77 255 24
222 384 44
100 479 19
431 161 23
222 292 47
516 433 41
328 486 50
153 417 3
91 374 16
518 183 43
105 317 39
320 323 18
27 106 35
254 303 18
207 226 5
319 400 40
217 251 12
249 390 17
133 160 36
79 370 21
307 239 19
114 220 9
532 135 18
263 475 40
91 79 36
494 305 21
524 360 3
177 421 33
195 386 16
472 58 29
464 134 7
85 64 3
351 414 2
30 238 12
292 420 24
150 111 47
131 457 20
206 387 37
296 41 5
147 467 40
132 293 40
54 482 14
255 271 7
210 391 45
221 426 40
154 147 46
451 82 21
105 213 50
207 475 16
405 31 11
431 263 5
190 409 34
499 439 31
313 315 25
450 527 12
243 16 9
278 408 19
292 459 44
278 171 7
89 380 35
463 152 40
432 489 31
505 277 24
162 26 42
212 487 25
330 512 33
515 164 15
458 28 23
279 345 23
397 193 36
213 454 20
116 350 46
21 445 35
498 139 30
189 363 47
528 515 46
354 204 42
180 464 39
499 201 38
127 269 20
34 215 18
452 12 49
330 240 11
246 242 12
350 84 37
15 238 17
200 208 6
300 381 50
284 221 31
519 340 50
413 187 23
300 145 10
173 130 48
415 202 38
459 168 25
167 375 25
73 418 5
197 184 15
288 385 17
505 156 49
471 212 21
214 101 19
200 110 30
474 300 14
224 315 27
389 20 40
265 132 10
353 163 47
475 455 40
109 254 40
70 107 6
432 70 38
253 43 34
515 376 33
192 481 37
1 121 6
296 292 8
487 360 19
187 308 38
259 251 14
526 328 32
365 487 15
75 82 29
29 328 37
213 403 32
466 527 22
405 138 4
17 122 47
342 231 32
266 385 49
90 62 38
419 82 41
267 517 23
8 375 12
297 158 46
339 145 49
172 471 41
145 235 50
214 476 15
254 235 1
128 52 42
404 489 1
283 416 12
104 382 44
307 8 4
457 304 43
340 347 25
519 86 4
350 246 18
428 521 3
433 84 1
248 470 39
27 312 35
42 134 19
272 319 11
130 5 40
281 121 24
271 134 16
489 14 32
132 57 49
519 483 50
135 455 15
207 367 18
407 12 12
498 259 42
307 457 34
317 166 2
144 298 34
272 191 40
308 49 2
296 322 40
390 37 4
429 139 31
206 432 15
295 476 21
389 432 45
274 237 21
264 385 46
449 295 15
330 227 42
423 144 25
516 28 7
362 528 16
19 148 40
190 372 20
32 236 31
41 375 39
470 355 6
475 417 23
288 401 29
411 200 13
256 479 18
484 364 21
510 13 28
100 248 2
142 89 26
495 91 33
63 393 25
466 157 31
240 355 44
60 20 30
253 521 41
309 375 40
207 111 14
110 474 14
506 422 8
193 297 7
122 94 14
374 106 2
281 238 28
469 480 28
194 333 11
21 138 4
362 158 45
33 261 31
174 280 20
210 214 18
336 36 39
476 247 18
68 157 33
29 517 45
522 473 28
453 530 39
302 25 26
416 438 9
188 66 35
200 426 5
97 100 1
38 135 3
173 7 25
250 213 48
72 457 40
504 37 14
284 333 21
199 219 4
398 1 40
209 309 22
194 203 2
361 224 46
270 459 45
510 134 29
150 73 16
428 120 47
244 394 30
325 101 35
496 7 24
127 272 48
531 188 46
474 512 25
382 9 11
6 248 11
183 157 30
156 21 26
206 224 32
517 136 43
447 186 12
149 133 30
421 411 44
345 399 27
41 131 28
119 97 13
224 71 47
491 194 39
482 130 2
99 245 12
436 133 1
147 402 4
97 61 10
76 12 7
336 148 36
180 115 50
114 8 45
63 425 45
457 50 41
121 22 14
5 142 12
332 445 43
76 434 35
266 467 39
309 441 36
486 127 43
532 129 8
232 279 13
68 191 17
326 107 31
313 79 2
377 172 42
460 339 3
393 106 2
318 284 32
285 168 34
525 296 9
407 216 2
496 376 36
275 51 6
279 249 46
428 217 14
203 477 26
285 372 27
159 123 39
498 79 14
348 54 38
29 521 40
188 476 13
320 220 12
204 60 44
169 63 2
356 520 21
379 365 30
402 166 6
516 216 8
177 392 1
169 279 47
501 392 25
500 328 24
343 524 31
104 376 11
272 384 32
3 161 10
280 317 32
43 135 21
305 358 32
131 198 8
205 356 37
503 359 47
513 403 37
225 126 17
442 164 12
490 28 50
514 391 22
252 102 45
486 346 49
16 279 38
247 153 6
251 372 18
403 231 43
50 242 31
389 195 6
68 472 1
416 45 28
166 494 18
455 350 26
42 121 24
227 44 32
530 91 37
169 450 23
279 356 22
377 294 9
148 385 21
497 413 9
221 88 22
486 227 19
434 52 37
293 174 7
352 71 47
444 387 11
122 389 10
221 227 44
160 262 25
209 41 3
165 223 34
67 509 1
126 385 49
364 17 17
240 199 41
75 41 50
69 330 4
488 31 30
462 281 45
164 181 10
145 207 2
285 191 46
28 231 50
171 357 7
511 59 19
153 22 5
236 35 27
525 344 41
259 236 21
98 302 21
209 461 11
178 237 35
424 79 32
223 17 3
486 26 2
199 61 29
151 473 7
528 144 32
531 92 32
178 346 19
34 254 11
193 98 4
171 105 5
353 322 19
533 231 36
371 238 3
165 371 30
142 362 38
452 300 28
371 159 9
326 14 15
231 526 15
384 151 8
113 135 9
466 278 23
290 405 27
357 221 48
43 296 34
279 194 8
184 500 50
295 63 14
465 371 17
262 287 28
19 226 23
150 48 46
50 58 28
503 412 22
310 67 49
99 67 24
507 475 46
533 394 23
488 224 16
473 136 2
174 508 16
493 195 36
192 140 32
102 392 1
326 408 35
516 318 4
211 310 27
486 114 44
473 194 15
503 119 9
530 66 30
395 457 25
436 362 18
135 55 13
353 414 50
391 486 37
531 111 7
42 92 3
312 423 32
186 460 36
321 318 25
375 202 37
476 498 34
114 487 39
303 438 37
442 424 11
194 330 42
244 341 9
231 326 12
250 72 44
528 156 14
183 213 12
445 408 3
417 374 20
164 10 2
45 98 37
477 125 30
453 445 50
441 306 1
49 233 45
151 278 25
348 182 19
233 505 38
139 513 40
9 367 21
430 89 8
266 488 18
83 39 35
237 412 3
15 379 28
185 414 28
105 190 3
229 533 3
453 183 44
450 25 49
65 453 26
169 473 12
89 22 44
66 94 40
387 448 13
163 130 43
528 161 32
186 110 12
366 104 8
277 371 40
276 476 29
159 315 20
42 450 7
195 165 46
52 296 31
452 200 42
516 11 32
74 83 1
282 30 20
278 116 44
170 323 34
63 436 49
125 65 27
14 86 1
65 282 6
1 232 13
16 171 13
220 245 34
213 365 1
229 176 44
177 50 16
88 11 15
97 111 5
226 324 49
188 135 49
142 216 6
246 98 26
365 217 27
372 488 32
318 221 19
450 303 36
470 362 32
401 330 22
105 148 43
84 483 32
123 244 6
492 447 2
17 215 41
144 73 12
533 6 47
117 284 33
359 465 14
188 275 31
490 482 32
284 371 22
279 194 8
163 285 30
279 485 34
111 364 3
521 70 19
65 44 27
508 258 22
365 27 46
269 360 29
360 174 29
271 392 7
500 301 43
436 199 15
199 176 5
494 483 31
11 532 33
432 458 11
505 243 46
428 368 26
285 308 33
502 124 7
40 220 48
296 129 23
355 290 10
161 150 33
404 364 4
272 278 2
147 527 2
309 9 10
507 72 40
218 254 39
251 393 9
225 427 38
338 529 21
33 499 27
104 337 4
387 26 26
80 349 18
103 296 32
345 31 4
505 294 21
351 180 1
109 237 46
290 82 41
308 7 47
352 364 32
274 290 42
285 139 26
