1000 8705 
68 764 186
68 870 186
68 907 154
68 968 191
69 255 168
69 340 85
69 940 156
69 992 72
70 3 84
70 8 156
70 28 161
70 230 86
70 319 151
70 580 98
70 779 141
70 986 97
71 86 92
71 132 115
71 200 116
71 327 59
71 411 156
71 462 117
71 525 164
71 558 54
71 637 64
71 694 167
71 732 89
71 738 136
71 782 148
71 798 51
71 804 113
71 919 64
71 997 169
72 24 155
72 56 70
72 83 173
72 449 76
72 626 90
72 663 124
72 703 70
72 849 126
72 977 161
73 67 123
73 95 161
73 150 182
73 319 64
73 383 66
73 600 58
73 683 125
73 801 99
73 873 177
73 910 118
73 934 59
74 2 177
74 32 51
74 106 62
74 326 143
74 413 159
74 504 79
74 969 147
74 975 88
75 19 128
75 74 195
75 294 120
75 855 122
76 36 125
76 106 107
76 127 116
76 178 194
76 334 185
76 422 193
76 614 182
76 908 52
76 960 169
76 974 115
77 242 84
77 250 120
77 586 54
77 829 187
77 839 121
78 268 194
78 286 142
78 363 180
78 403 90
78 475 160
78 577 141
78 611 53
78 823 186
79 478 50
79 495 126
79 545 106
79 618 139
79 765 192
79 852 180
79 970 135
80 51 77
80 136 130
80 240 146
80 241 195
80 312 186
80 330 169
80 382 195
80 664 190
80 753 182
80 772 182
80 782 131
80 956 83
81 325 54
81 331 90
81 369 193
81 582 58
81 662 81
81 823 146
81 895 178
81 982 69
82 112 85
82 219 181
82 434 67
82 451 171
82 580 75
82 588 108
82 709 153
82 941 106
82 943 188
83 33 121
83 65 75
83 100 152
83 393 153
83 407 156
83 411 165
83 611 136
83 637 52
83 694 53
83 697 70
83 756 125
83 793 171
84 138 101
84 164 165
84 441 99
84 624 159
84 886 72
85 4 51
85 75 157
85 88 189
85 267 104
85 374 66
85 475 162
85 546 105
85 569 149
85 583 189
85 619 132
85 646 128
85 824 65
86 171 127
86 186 163
86 661 78
86 701 185
86 808 178
86 895 109
86 927 71
86 936 186
86 945 51
87 68 82
87 109 179
87 251 148
87 393 81
87 462 115
87 501 65
88 15 80
88 175 135
88 458 188
88 478 109
88 685 148
88 720 167
88 734 126
88 807 88
89 246 118
89 473 168
89 516 131
89 689 139
89 759 100
89 833 166
89 845 149
89 905 77
89 959 116
90 242 194
90 759 107
90 849 190
90 869 55
90 875 162
90 925 180
91 52 145
91 55 199
91 64 96
91 82 153
91 98 163
91 127 58
91 162 108
91 228 113
91 545 147
91 755 92
91 809 176
91 993 86
92 137 170
92 166 66
92 168 137
92 314 99
92 417 116
92 914 175
92 945 61
92 968 139
93 48 190
93 240 76
93 252 185
93 434 179
93 846 184
93 930 72
93 938 189
94 101 167
94 153 143
94 170 96
94 196 94
94 262 154
94 454 81
94 533 118
94 762 112
94 800 154
94 822 154
94 844 83
94 859 65
94 915 153
95 6 107
95 71 140
95 118 143
95 198 153
95 211 172
95 371 174
95 459 174
96 223 199
96 303 93
96 337 178
96 388 176
96 410 53
96 455 89
96 665 194
96 887 59
96 918 56
96 967 93
97 84 116
97 95 140
97 325 130
97 392 121
97 463 112
97 542 97
97 727 191
98 104 106
98 250 181
98 264 133
98 475 71
98 614 122
98 642 133
98 756 85
98 770 169
98 880 123
98 937 193
98 985 146
99 11 164
99 266 174
99 626 136
99 664 168
99 803 141
100 84 72
100 113 165
100 131 188
100 381 130
100 393 142
100 496 148
100 518 172
100 856 146
100 947 131
100 958 78
101 100 56
101 218 198
101 266 92
101 301 102
101 315 183
101 376 64
101 391 150
101 407 88
101 413 104
101 446 162
101 550 138
101 635 125
101 772 82
101 801 60
102 181 63
102 196 93
102 328 52
102 703 113
103 42 101
103 235 170
103 341 171
103 476 62
103 569 85
103 671 121
103 807 81
103 872 124
104 122 166
104 174 141
104 199 199
104 273 174
104 363 192
104 500 140
104 726 50
105 94 179
105 358 143
105 452 186
105 653 130
105 726 118
105 853 161
105 983 69
106 110 137
106 154 90
106 191 119
106 304 137
106 347 129
106 496 188
106 790 115
107 2 175
107 20 186
107 72 119
107 91 104
107 521 74
107 588 58
107 612 77
107 919 93
107 936 61
107 960 163
108 167 128
108 174 94
108 308 163
108 418 173
108 552 79
108 553 163
108 577 170
108 719 123
108 763 142
108 974 143
109 104 67
109 160 165
109 168 119
109 211 119
109 450 85
109 546 67
109 607 146
109 709 70
109 879 80
109 933 80
110 68 74
110 88 109
110 254 128
110 389 156
110 401 112
110 649 198
110 816 75
111 158 193
111 173 71
111 179 53
111 318 171
111 398 184
111 418 57
111 465 156
111 626 61
111 632 115
111 863 166
111 885 96
111 959 121
112 196 111
112 338 170
112 510 174
112 738 172
112 877 72
112 898 177
113 9 144
113 176 103
113 370 141
113 459 61
113 653 151
113 679 85
113 957 77
114 21 97
114 77 182
114 126 123
114 219 59
114 243 113
114 265 80
114 558 163
114 731 159
114 732 58
114 734 90
114 736 137
114 821 190
115 250 69
115 274 110
115 591 183
115 660 116
115 709 166
116 18 91
116 256 177
116 359 148
116 365 55
116 542 61
116 607 144
116 658 115
116 759 99
116 836 76
116 919 83
117 65 155
117 166 97
117 412 175
117 986 175
118 12 124
118 109 120
118 186 139
118 204 54
118 231 166
118 310 77
118 408 162
118 412 74
118 481 111
118 742 93
118 935 97
118 937 94
119 355 100
119 798 67
119 853 160
119 926 55
119 952 137
120 175 173
120 509 81
120 769 107
120 781 117
120 856 165
120 956 100
120 990 75
121 3 143
121 239 113
121 406 83
121 467 100
121 570 153
121 629 194
121 726 169
121 910 94
122 39 133
122 141 146
122 156 53
122 384 103
122 561 176
122 818 180
122 848 101
122 927 151
122 954 132
122 967 137
123 258 100
123 320 148
123 397 194
123 538 103
123 543 133
123 622 55
123 751 175
123 880 143
123 914 132
124 313 96
124 382 60
124 465 105
124 633 164
124 643 74
124 887 196
125 42 152
125 187 57
125 222 189
125 233 62
125 424 167
125 440 56
125 477 80
125 642 89
125 780 142
125 910 61
125 965 149
126 40 188
126 90 61
126 119 155
126 228 66
126 387 96
126 524 139
126 548 83
126 741 152
126 795 58
127 40 55
127 349 66
127 377 83
127 384 194
127 528 84
127 926 179
128 203 71
128 271 165
128 429 63
128 514 171
128 602 52
128 617 62
128 677 117
128 948 93
129 234 114
129 485 68
129 597 83
129 646 140
129 783 58
129 830 104
129 839 130
129 883 138
129 958 83
130 146 139
130 167 173
130 229 108
130 540 147
130 545 142
130 775 81
130 852 57
130 871 135
131 16 73
131 173 193
131 233 64
131 251 179
131 448 124
131 548 112
131 780 199
131 875 51
131 898 121
132 26 170
132 266 72
132 350 95
132 394 162
132 441 109
132 454 165
132 618 82
132 631 63
132 736 69
133 153 185
133 242 128
133 333 88
133 363 106
133 644 122
133 695 159
133 880 97
134 116 198
134 430 181
134 766 132
134 813 136
134 844 178
134 863 186
135 59 184
135 165 159
135 376 166
135 406 139
135 464 167
135 482 152
135 522 163
135 696 148
135 697 152
135 751 147
136 65 111
136 173 173
136 205 179
136 448 155
136 596 152
136 615 113
136 994 196
137 70 152
137 302 72
137 355 98
137 397 70
137 524 118
137 658 86
137 784 141
137 864 165
137 986 168
138 56 78
138 212 133
138 433 150
138 664 148
138 667 73
138 751 144
138 766 160
138 940 91
138 966 184
139 144 139
139 368 85
139 419 102
139 426 92
139 624 171
139 896 153
139 989 80
140 12 147
140 15 83
140 166 85
140 546 92
140 684 88
140 905 98
140 922 123
141 280 88
141 299 180
141 373 70
141 693 143
141 764 88
141 828 128
141 856 65
141 945 128
141 993 61
142 98 163
142 228 181
142 273 179
142 400 192
142 425 148
142 471 191
142 540 162
142 563 76
142 640 180
142 852 94
142 872 192
143 73 113
143 116 165
143 504 83
143 558 129
143 779 77
143 858 63
144 119 199
144 296 171
144 342 75
144 512 156
144 620 187
144 870 146
144 915 107
144 973 81
144 990 132
145 153 87
145 318 56
145 327 72
145 472 153
145 506 175
145 547 98
145 761 77
146 56 149
146 111 161
146 115 192
146 253 167
146 343 165
146 423 126
146 456 108
146 514 134
146 551 61
146 586 199
146 777 194
146 929 188
147 33 97
147 79 137
147 123 56
147 191 102
147 284 192
147 292 83
147 380 90
147 501 157
147 551 113
147 663 63
147 674 161
147 715 114
147 805 150
148 226 86
148 548 185
148 556 184
148 577 116
148 675 179
148 734 188
148 767 183
148 987 178
149 119 129
149 124 120
149 284 169
149 351 152
149 354 169
149 482 148
149 628 63
149 810 70
149 918 100
150 398 178
150 413 150
150 488 67
150 665 95
150 700 80
150 766 67
151 218 130
151 249 71
151 350 77
151 368 150
151 407 155
151 453 176
151 684 111
151 725 195
151 947 169
152 229 108
152 258 72
152 589 180
152 616 148
152 944 177
152 993 130
153 3 58
153 145 75
153 226 128
153 590 144
153 641 187
153 796 55
153 891 178
153 948 103
154 84 69
154 89 105
154 297 158
154 661 68
154 745 174
154 862 147
155 256 150
155 282 109
155 283 73
155 552 115
155 714 112
155 717 68
155 831 120
155 863 152
155 923 164
156 303 131
156 378 142
156 398 165
156 549 101
156 551 66
156 699 158
156 870 181
156 987 164
157 105 67
157 294 56
157 365 111
157 443 163
157 539 64
157 600 107
157 722 183
157 835 92
157 941 60
158 112 106
158 409 159
158 753 175
158 754 173
158 775 188
158 804 146
158 854 153
159 17 195
159 178 142
159 229 159
159 358 197
159 395 145
159 729 152
159 827 117
159 961 133
160 61 127
160 62 161
160 93 78
160 139 79
160 203 64
160 219 154
160 236 90
160 263 72
160 348 83
160 601 94
160 843 111
160 867 52
160 906 75
160 998 163
161 241 191
161 291 58
161 388 117
161 431 66
161 658 68
161 746 86
161 747 145
161 757 140
161 958 90
162 19 55
162 117 109
162 344 69
162 368 183
162 516 123
162 582 88
162 657 174
162 710 162
162 720 57
162 727 176
162 797 141
162 936 119
163 120 163
163 248 195
163 382 52
163 602 64
163 637 157
163 742 111
163 950 71
164 74 126
164 249 122
164 278 184
164 360 153
164 714 158
164 854 163
164 939 91
165 102 85
165 595 146
165 873 183
166 7 113
166 279 144
166 317 183
166 395 127
166 457 192
166 510 169
166 567 91
166 595 157
166 629 175
166 660 195
166 711 175
167 88 169
167 234 93
167 269 185
167 295 125
167 530 79
167 554 127
167 807 168
167 862 99
167 903 105
167 965 137
168 17 186
168 181 124
168 488 181
168 524 149
168 698 152
168 754 89
168 771 72
168 868 116
169 72 50
169 384 140
169 402 107
169 512 133
169 773 77
169 814 80
169 857 59
170 211 76
170 388 181
170 409 151
170 521 151
170 651 51
170 758 147
170 905 187
171 56 70
171 117 160
171 219 72
171 707 92
171 883 196
171 950 112
172 35 116
172 93 119
172 160 79
172 205 70
172 290 135
172 589 165
172 633 83
172 640 155
172 768 103
172 867 171
172 998 60
173 271 104
173 278 112
173 311 138
173 443 66
173 491 155
173 510 158
173 756 137
173 841 138
173 883 76
173 885 120
173 941 167
173 949 83
174 93 164
174 101 63
174 117 111
174 269 122
174 410 189
174 422 111
174 436 89
174 490 114
174 554 123
174 933 167
175 79 81
175 115 75
175 224 175
175 294 172
175 381 168
175 472 70
175 563 89
175 659 111
175 727 118
175 911 149
176 2 180
176 38 164
176 100 98
176 170 111
176 197 89
176 221 50
176 360 136
176 408 131
176 411 96
176 460 165
176 558 121
176 583 82
176 609 115
176 610 105
176 658 63
176 867 57
177 96 185
177 150 150
177 322 149
177 327 132
177 385 76
177 408 82
177 518 92
177 574 177
177 704 56
177 805 163
177 815 74
177 978 51
178 58 77
178 85 142
178 89 55
178 161 103
178 227 180
178 348 156
178 565 57
178 587 85
178 827 171
178 966 108
179 48 172
179 102 157
179 135 145
179 225 88
179 232 147
179 278 95
179 460 111
179 650 166
179 886 172
180 29 159
180 417 179
180 486 100
180 580 155
180 752 67
180 804 181
181 27 141
181 50 164
181 61 102
181 186 161
181 225 155
181 237 108
181 260 67
181 345 180
181 445 148
181 647 183
181 988 102
182 79 135
182 109 60
182 152 85
182 356 123
182 379 63
182 412 107
182 656 68
182 673 50
182 709 89
183 15 67
183 332 89
183 436 121
183 511 194
183 561 124
184 63 110
184 93 190
184 147 59
184 175 53
184 587 53
184 596 122
184 621 73
184 675 122
184 710 56
184 880 192
185 52 173
185 62 184
185 293 142
185 306 107
185 384 54
185 517 81
186 8 175
186 410 198
186 494 183
186 505 160
186 668 198
186 681 174
186 683 86
186 812 84
186 908 69
186 944 167
187 83 90
187 204 170
187 383 98
187 525 117
187 657 121
187 686 182
187 839 116
187 984 81
188 214 97
188 217 178
188 480 96
188 819 119
188 827 105
188 877 120
189 82 92
189 165 126
189 226 76
189 249 172
189 341 87
189 420 198
189 481 188
189 606 82
189 795 115
189 917 107
190 69 130
190 399 126
190 503 175
190 524 198
190 620 76
190 700 113
190 935 92
190 973 177
190 987 139
191 43 186
191 74 70
191 287 153
191 310 76
191 638 180
191 679 55
191 690 181
191 734 81
191 905 159
191 970 125
192 72 170
192 95 164
192 116 194
192 250 167
192 337 107
192 341 176
192 478 130
192 602 157
192 835 140
192 944 123
193 66 189
193 185 62
193 366 121
193 544 164
193 686 129
193 800 129
193 819 156
193 839 122
193 952 197
194 94 180
194 406 187
194 484 139
194 683 187
194 806 186
194 877 79
194 915 135
194 987 74
195 187 121
195 206 142
195 300 58
195 324 56
195 346 82
195 594 142
195 737 159
195 739 198
195 841 87
195 996 181
196 200 80
196 296 109
196 615 180
196 730 173
196 853 177
196 946 91
197 10 99
197 164 109
197 233 182
197 409 103
197 457 181
197 694 102
197 971 156
198 81 89
198 125 142
198 224 67
198 281 126
198 651 51
198 677 84
198 680 84
198 768 168
198 973 133
199 133 120
199 202 110
199 284 112
199 629 182
199 846 96
200 44 178
200 87 123
200 102 117
200 208 153
200 626 194
200 632 193
200 679 199
200 701 138
200 728 178
200 987 58
201 1 134
201 176 182
201 207 175
201 308 96
201 585 186
201 647 73
201 718 130
201 823 129
201 984 126
202 25 157
202 71 175
202 277 120
202 350 93
202 909 169
203 34 100
203 84 182
203 269 187
203 508 198
203 613 156
203 648 154
203 676 180
203 766 186
203 796 99
203 821 185
203 843 104
203 922 108
203 940 122
204 140 88
204 178 116
204 291 70
204 439 112
204 448 107
204 842 129
204 852 64
204 928 97
205 96 191
205 195 182
205 480 92
205 831 67
205 947 101
205 966 101
205 975 84
205 993 81
206 42 89
206 109 130
206 350 172
206 474 91
206 540 84
206 715 138
207 219 63
207 268 87
207 304 162
207 333 109
207 382 106
207 572 64
207 616 131
207 625 97
207 663 66
208 39 131
208 248 142
208 522 162
208 660 106
208 712 183
208 795 195
208 865 154
209 58 105
209 229 62
209 256 176
209 355 104
209 381 99
209 447 51
209 458 197
209 716 132
209 955 59
209 994 150
210 45 76
210 166 137
210 252 166
210 284 77
210 294 57
210 348 103
210 366 118
210 441 184
210 725 151
210 774 73
210 858 86
210 972 96
211 92 85
211 498 156
211 643 129
211 694 185
211 808 66
211 910 79
211 972 94
212 707 151
212 815 61
212 993 108
213 15 136
213 23 162
213 127 54
213 268 153
213 400 159
213 462 120
213 894 117
213 939 121
213 949 118
214 182 136
214 253 196
214 319 117
214 324 119
214 348 64
214 411 75
214 442 192
214 564 115
214 779 159
214 830 95
214 839 167
214 914 121
214 951 110
215 178 194
215 198 198
215 416 139
215 730 128
215 933 131
216 116 121
216 473 164
216 486 98
216 633 150
216 671 145
216 942 100
216 947 130
216 949 169
217 93 67
217 110 121
217 188 122
217 215 114
217 326 185
217 496 153
217 560 166
217 562 180
217 966 188
217 989 90
218 45 95
218 97 185
218 445 78
218 483 189
218 678 73
218 750 147
218 895 50
218 941 153
219 181 95
219 307 61
219 375 182
219 623 60
219 665 148
219 834 86
219 850 183
220 11 144
220 99 98
220 136 133
220 149 159
220 231 82
220 285 124
220 317 168
220 634 107
220 710 147
220 718 180
220 740 51
221 165 55
221 193 118
221 259 50
221 485 101
221 515 126
221 752 114
221 908 197
221 939 60
221 948 70
222 27 194
222 83 82
222 165 62
222 171 157
222 284 85
222 820 158
222 938 165
222 957 74
223 117 141
223 178 123
223 323 108
223 503 84
223 517 64
223 574 58
223 576 113
223 941 82
224 65 172
224 73 172
224 87 61
224 226 56
224 247 74
224 371 192
224 387 79
224 586 135
224 665 190
224 905 151
225 119 169
225 125 157
225 133 93
225 185 156
225 276 95
225 557 93
225 947 83
226 57 136
226 80 55
226 105 182
226 223 109
226 591 138
226 673 119
226 693 102
226 730 177
226 759 90
226 853 126
227 180 122
227 241 60
227 304 92
227 310 79
227 541 75
227 560 193
227 645 61
227 701 199
227 891 150
228 154 98
228 252 80
228 491 97
228 656 51
228 794 157
228 982 91
229 45 199
229 124 100
229 177 99
229 347 183
229 375 75
229 487 103
229 589 187
229 700 113
229 706 83
229 807 104
229 908 106
229 945 163
229 963 60
230 186 170
230 437 149
230 464 134
230 496 119
230 517 148
230 687 174
230 705 156
230 811 163
230 844 193
230 945 84
231 683 161
231 696 150
231 799 51
232 214 182
232 224 64
232 531 131
232 568 91
232 580 62
232 708 171
232 751 78
232 829 50
232 892 58
232 923 108
233 181 184
233 342 104
233 400 52
233 419 142
233 456 86
233 527 156
233 552 170
233 596 117
233 687 51
233 716 86
233 802 111
233 859 115
233 900 185
234 46 123
234 148 54
234 264 148
234 303 126
234 521 114
234 578 193
234 794 147
234 998 128
235 14 73
235 253 58
235 475 183
235 621 128
235 691 147
235 728 183
235 730 154
235 778 118
235 865 173
235 990 176
235 991 132
236 110 95
236 448 127
236 469 97
236 552 50
236 884 154
236 989 76
237 170 181
237 254 70
237 368 151
237 601 138
237 897 166
238 31 177
238 424 104
238 497 74
238 680 69
238 698 101
238 807 198
238 904 63
239 84 164
239 159 61
239 319 156
239 457 122
239 571 124
239 667 72
239 671 183
239 942 112
239 997 191
240 32 153
240 103 198
240 136 126
240 160 130
240 187 158
240 206 135
240 220 191
240 347 169
240 370 107
240 374 82
240 610 167
240 762 135
240 784 147
240 888 72
240 914 179
241 61 133
241 64 178
241 224 128
241 250 152
241 262 150
241 273 172
241 288 138
241 311 147
241 462 165
241 521 93
241 543 57
241 568 174
241 693 144
242 58 174
242 141 189
242 142 160
242 271 151
242 469 64
242 534 76
242 538 69
242 646 58
242 792 83
242 821 103
242 876 151
242 947 165
242 960 78
243 120 140
243 128 144
243 169 97
243 567 139
243 689 115
243 709 108
243 836 94
243 906 193
243 921 125
244 34 116
244 36 151
244 147 167
244 279 115
244 469 92
244 488 65
244 569 74
244 607 160
244 620 142
244 716 154
244 751 147
245 19 199
245 168 116
245 304 76
245 345 188
245 562 177
245 687 57
246 131 104
246 164 126
246 576 132
246 797 158
246 935 127
246 943 126
246 965 154
247 73 124
247 298 54
247 336 153
247 471 193
247 720 66
248 74 163
248 283 150
248 412 107
248 523 117
248 583 92
248 820 157
248 864 121
248 938 190
249 346 152
249 365 100
249 583 97
249 602 75
249 779 103
250 172 154
250 232 125
250 437 56
250 656 123
250 663 139
250 808 94
251 229 151
251 256 162
251 259 155
251 261 137
251 567 177
251 855 108
251 864 152
252 62 88
252 383 50
252 404 98
252 721 63
252 768 166
252 785 170
252 1000 137
253 8 174
253 50 131
253 180 197
253 314 102
253 320 152
253 397 65
253 489 66
253 532 129
253 639 91
253 866 62
253 935 99
254 186 53
254 278 65
254 329 63
254 362 193
254 382 194
254 393 123
254 654 57
254 762 91
254 836 62
254 951 81
255 380 158
255 429 151
255 466 96
255 776 88
255 784 108
256 132 132
256 317 131
256 340 190
256 418 187
256 544 178
256 701 127
256 708 59
256 926 167
256 949 121
257 39 132
257 65 68
257 288 180
257 394 185
257 408 185
257 465 133
257 487 64
257 681 55
257 748 63
257 751 53
257 935 175
258 76 131
258 323 90
258 653 135
258 741 65
258 816 168
258 826 137
259 52 153
259 110 97
259 114 163
259 717 154
260 53 83
260 61 168
260 73 199
260 74 171
260 93 110
260 234 59
260 435 71
260 459 72
260 524 81
260 640 110
260 738 109
261 24 137
261 221 167
261 408 176
261 418 123
261 589 95
261 750 137
261 866 86
261 901 74
262 139 116
262 140 190
262 333 78
262 392 70
262 509 161
262 622 70
262 698 128
262 716 144
262 908 161
263 190 197
263 277 122
263 717 167
263 888 77
263 978 198
264 51 85
264 236 171
264 487 75
264 571 135
264 637 117
264 681 151
264 742 128
264 876 64
264 925 65
265 5 148
265 225 189
265 388 104
265 406 184
265 631 61
265 797 182
265 965 194
266 75 159
266 274 124
266 362 186
266 650 162
266 766 65
