342 90192
340 30 28
221 281 33
313 151 7
123 106 43
109 70 11
187 225 13
336 17 18
251 192 12
263 19 24
140 327 12
180 45 1
120 206 40
146 295 21
272 198 18
111 251 19
65 267 48
230 148 41
241 314 34
198 34 6
63 119 14
202 79 1
124 115 18
18 290 37
188 301 23
79 110 43
258 308 39
114 135 26
219 106 4
287 5 13
43 7 45
188 19 8
88 72 15
70 63 37
113 166 36
302 173 47
328 285 42
293 324 14
330 168 35
192 170 10
103 118 34
64 174 31
177 145 46
331 173 18
26 112 8
264 189 13
252 129 42
251 176 40
94 85 37
244 172 48
334 288 27
161 28 14
125 50 47
138 225 23
291 35 34
96 237 37
261 294 43
342 2 10
246 217 13
8 295 29
240 53 34
223 60 35
289 188 4
303 178 46
245 202 44
93 300 41
314 187 28
301 336 41
32 75 5
134 280 17
286 208 9
130 68 29
61 78 19
304 84 27
189 202 36
5 144 47
287 281 26
42 36 8
315 280 20
59 3 34
217 63 47
27 301 36
254 88 21
141 185 31
204 278 10
325 299 22
272 161 26
111 129 37
86 46 2
320 231 37
91 315 47
213 124 4
313 161 8
55 78 16
318 263 14
204 57 32
162 249 13
55 87 43
243 246 35
197 74 49
32 48 21
260 134 15
38 153 10
255 254 23
281 310 16
59 4 43
202 277 35
204 48 34
226 50 22
96 179 11
242 217 32
108 228 34
27 335 40
244 119 28
61 258 2
153 170 41
119 167 17
28 85 17
56 35 17
226 123 39
258 269 24
314 147 30
125 186 49
2 77 7
129 103 40
204 31 25
29 297 35
206 194 29
96 272 24
63 233 31
38 8 27
256 20 27
304 39 2
337 287 33
109 172 16
155 241 28
2 285 2
99 138 31
148 203 45
337 116 38
91 98 11
242 313 16
18 33 46
312 40 1
284 119 49
118 186 37
243 231 34
133 231 22
128 94 11
175 212 21
166 190 41
33 202 48
59 269 30
240 203 20
323 267 12
199 146 46
269 26 4
289 7 47
260 22 10
148 58 3
215 78 18
138 271 19
66 50 5
280 29 35
303 229 37
241 39 18
165 332 44
325 130 34
233 238 50
33 164 43
205 279 12
303 84 7
185 89 8
169 309 38
185 234 49
84 12 1
21 81 25
301 49 3
174 76 29
141 94 34
324 281 18
182 148 19
220 265 6
223 53 9
323 182 44
179 242 39
263 65 7
222 113 26
260 215 10
109 202 38
228 75 38
186 282 32
172 151 25
32 7 8
324 84 34
222 291 47
202 256 33
71 243 4
140 130 41
186 87 46
200 208 26
84 319 40
220 280 12
12 135 5
328 291 4
289 246 5
312 61 35
340 237 33
51 284 15
138 280 35
228 293 34
313 32 7
251 104 40
275 209 31
40 277 20
56 225 17
281 240 34
247 76 20
330 41 19
153 216 22
112 276 11
13 190 33
118 96 39
122 257 18
198 286 7
230 166 1
49 84 2
293 109 34
201 212 6
237 144 6
199 17 40
221 130 2
126 137 28
106 212 5
129 108 28
13 157 3
70 225 26
342 53 21
162 59 49
67 164 36
236 271 25
174 137 3
213 127 6
160 15 42
168 146 40
259 20 49
105 111 10
329 249 17
70 5 42
249 287 32
149 93 48
263 154 39
39 165 40
187 199 38
168 85 17
124 334 16
39 234 32
106 176 37
333 279 44
192 5 49
322 121 43
332 128 1
121 30 24
79 254 41
19 161 14
185 111 47
176 334 37
12 31 33
68 245 43
279 52 46
261 248 25
125 226 20
46 105 30
66 338 37
320 160 37
237 81 32
333 297 28
240 137 46
289 64 33
68 225 30
140 95 2
147 273 49
108 58 25
217 130 15
87 32 9
126 244 7
62 216 7
6 257 27
52 152 46
220 230 33
331 141 42
194 200 13
61 229 3
334 181 29
42 150 34
302 240 20
157 130 15
329 22 48
309 280 42
207 256 17
140 226 25
151 161 25
330 190 46
206 153 40
326 27 48
32 88 29
310 116 20
307 111 48
2 226 34
80 229 41
4 211 4
135 293 29
24 234 3
118 237 6
329 261 36
327 85 28
24 313 23
22 52 21
86 166 50
17 284 3
52 14 16
320 268 17
36 155 38
80 62 48
57 9 21
145 99 45
107 314 5
107 326 13
272 63 40
13 91 50
191 313 48
31 278 15
18 275 13
244 328 44
47 55 37
39 306 42
60 176 6
149 243 15
302 40 15
266 50 16
110 329 49
28 62 24
342 132 3
321 110 27
183 342 40
230 116 20
183 270 12
148 264 8
70 254 39
215 212 38
54 293 41
124 338 17
127 160 43
72 66 35
290 246 1
317 236 13
331 67 36
41 78 35
173 11 26
231 255 26
45 55 36
224 129 38
121 240 17
80 168 6
93 146 50
210 3 7
48 171 44
256 91 22
281 59 25
75 190 14
318 254 37
208 3 29
134 15 19
12 204 29
218 56 37
301 304 15
143 149 2
54 298 48
241 85 39
123 154 45
280 324 10
114 247 7
198 46 19
296 115 21
269 22 17
325 84 27
329 287 28
253 95 8
212 163 5
179 9 16
79 165 4
212 110 35
255 3 13
280 150 6
39 128 21
192 14 11
33 28 28
259 91 11
217 155 4
173 35 31
321 99 9
87 188 11
198 266 14
145 109 9
56 317 43
183 313 18
107 135 50
109 231 26
66 253 49
15 273 9
214 152 33
24 123 46
312 281 17
32 226 27
131 5 24
332 310 12
32 312 50
109 127 31
145 325 31
294 18 33
104 320 47
208 141 49
53 150 43
37 285 42
116 219 32
277 218 46
86 221 22
56 64 28
66 264 15
284 276 14
146 196 4
57 308 10
133 113 47
181 112 11
272 183 8
235 86 4
179 57 11
207 154 27
269 183 34
203 293 14
192 148 8
101 136 44
229 110 11
283 84 21
106 276 40
149 56 17
50 331 2
119 319 24
33 15 42
220 14 23
25 239 6
300 338 6
330 249 2
327 226 23
23 280 28
110 183 20
245 185 22
243 242 18
158 281 11
80 158 49
52 132 4
226 138 10
178 42 19
277 285 37
149 184 42
113 142 31
266 96 36
305 84 15
166 325 43
302 146 3
313 98 24
279 211 5
38 98 21
82 10 41
18 231 49
304 324 22
181 38 10
41 269 15
40 3 39
98 162 41
45 48 2
340 105 10
76 124 2
207 295 25
239 159 27
230 224 24
272 294 6
143 84 23
72 17 21
328 44 40
156 282 16
180 145 42
266 289 15
316 339 46
318 228 41
119 31 31
273 188 2
175 326 24
265 44 35
71 142 22
278 103 44
179 126 10
234 150 37
149 47 23
325 98 35
325 92 14
183 169 47
23 39 33
158 124 13
89 295 16
261 224 15
140 170 6
229 273 16
72 230 46
31 37 37
28 325 31
289 271 27
100 6 32
97 289 48
22 117 34
137 284 5
335 224 29
122 24 1
209 62 50
168 23 50
225 254 21
137 323 36
184 262 22
299 328 39
293 286 15
325 43 38
5 267 16
158 117 24
194 15 10
167 298 8
153 148 21
181 307 14
316 255 24
326 324 16
43 42 49
310 289 46
277 17 19
204 156 45
154 257 20
234 196 24
199 226 10
309 291 30
68 2 18
266 218 45
217 305 43
110 300 9
260 245 4
103 59 25
136 19 31
232 42 38
129 19 12
138 228 39
233 121 10
137 204 36
107 331 9
214 39 48
250 220 24
301 92 23
224 289 49
169 40 47
286 206 39
156 240 50
17 270 30
34 155 22
5 301 14
156 180 14
296 324 43
135 67 50
302 64 4
258 177 29
270 35 20
51 176 49
77 183 35
275 32 24
12 272 37
293 114 3
34 235 36
80 97 14
316 258 6
216 233 14
30 148 6
11 65 38
314 341 45
192 332 23
269 313 18
125 251 21
187 54 19
234 204 15
72 216 22
89 114 23
83 139 46
312 292 31
321 16 28
172 342 4
261 111 42
148 305 33
165 162 4
22 317 24
52 147 9
284 305 32
198 9 31
58 215 22
134 2 29
92 309 6
204 187 22
122 248 32
140 15 19
109 144 16
57 56 50
123 227 19
325 141 17
17 283 39
110 45 19
292 22 43
272 67 36
86 162 46
160 29 34
294 198 31
203 134 31
52 261 30
286 140 7
302 206 32
194 279 48
104 192 14
110 123 22
43 231 10
251 139 15
102 289 5
201 284 28
42 106 38
204 72 27
203 92 18
71 289 50
284 146 17
312 54 39
91 74 8
234 284 50
285 306 43
5 58 32
249 335 16
291 79 39
267 208 7
170 283 21
97 111 32
290 142 6
6 112 8
49 161 45
117 271 34
266 196 34
29 243 18
89 184 17
26 190 43
78 112 24
207 97 28
304 329 9
128 120 36
11 5 14
339 16 19
80 182 3
284 246 17
236 114 14
113 186 23
128 137 4
327 283 18
249 139 30
277 14 38
334 247 45
221 285 3
149 218 49
274 254 9
320 140 24
14 166 19
280 121 3
30 217 23
32 17 23
334 180 8
131 301 36
217 75 50
24 228 28
164 342 11
322 257 27
18 275 41
186 138 49
297 60 6
4 258 4
314 56 3
241 25 34
34 290 22
161 137 4
100 65 11
154 238 6
150 81 8
78 91 22
174 120 21
305 1 5
47 114 41
174 327 7
232 61 48
117 240 30
91 178 5
13 141 8
273 265 33
223 317 17
223 143 33
4 193 37
33 60 31
245 270 28
81 280 27
275 202 46
246 137 34
72 157 40
52 223 25
98 121 10
167 326 14
128 142 31
108 259 41
216 258 7
157 4 38
292 312 47
255 339 27
86 24 23
275 187 50
202 261 20
311 163 31
299 161 40
148 330 40
188 77 31
206 46 24
91 310 16
94 128 32
66 271 13
84 90 20
207 167 26
291 198 10
20 324 48
209 336 50
255 11 40
26 207 27
42 86 23
176 44 21
34 303 8
176 14 14
246 253 8
199 160 14
72 107 16
326 174 12
208 123 5
156 332 46
115 231 39
43 179 25
190 239 13
17 157 4
85 16 30
269 86 40
283 68 41
79 197 43
194 299 18
214 308 7
255 292 33
194 33 42
204 113 21
335 248 7
216 256 14
175 218 28
174 39 32
62 255 39
323 197 13
237 79 3
201 4 1
89 39 41
63 230 14
81 118 1
287 132 27
16 169 8
320 200 32
31 50 20
64 25 49
199 186 32
320 187 48
1 115 15
49 317 48
113 42 3
319 51 42
26 13 30
107 133 47
259 96 10
17 12 15
76 166 19
56 152 11
256 198 24
321 91 38
295 234 26
256 187 37
64 233 27
282 39 18
238 159 32
10 246 11
17 162 32
88 161 48
136 275 11
173 278 46
190 118 44
166 81 37
334 81 18
326 265 32
109 298 11
16 96 9
221 46 24
31 63 47
311 49 44
173 57 15
269 330 7
249 342 25
225 276 14
96 253 2
174 310 41
207 276 3
73 51 3
170 20 2
223 150 31
256 265 16
187 291 10
84 300 10
219 274 49
190 277 22
338 111 45
249 263 37
269 127 15
131 149 25
22 114 20
315 72 7
36 64 26
250 53 3
296 223 12
274 330 18
196 273 43
58 76 10
245 153 41
198 234 7
73 275 27
103 288 48
257 140 42
276 150 23
57 327 8
263 310 1
331 272 49
154 323 41
54 180 39
315 237 44
114 7 40
17 44 44
339 6 33
265 154 20
257 217 29
72 294 17
86 89 31
244 38 48
269 329 25
275 129 29
225 248 30
132 246 34
295 63 24
153 241 39
179 43 30
266 214 5
212 230 12
9 81 25
133 31 50
256 38 27
9 294 49
247 264 15
23 36 9
330 59 24
34 135 35
90 199 1
237 123 9
341 304 25
218 49 35
128 314 46
323 201 33
23 260 30
54 38 27
318 73 1
86 314 26
339 250 19
321 161 46
101 183 5
246 214 39
65 127 22
68 314 1
80 65 15
174 1 34
250 189 17
323 231 24
332 240 50
302 165 26
179 129 16
164 266 47
264 110 15
97 255 8
184 312 46
1 3 31
286 342 21
78 341 45
131 3 16
333 257 15
199 275 11
126 42 40
185 160 40
274 13 7
258 133 26
280 333 48
29 323 48
308 286 12
174 71 49
187 214 19
86 215 20
236 207 33
231 152 26
320 212 19
241 333 44
285 284 2
94 18 32
268 200 8
235 132 40
239 273 43
226 218 5
279 130 35
94 257 40
99 298 37
217 45 42
265 126 2
278 212 2
232 312 11
342 28 12
152 336 8
237 243 1
10 183 42
22 16 33
319 328 36
19 268 7
103 21 40
12 342 4
167 174 5
142 90 1
2 207 14
104 256 9
120 176 1
3 52 20
16 46 33
287 80 36
267 164 49
319 86 34
10 199 17
273 21 30
111 213 32
22 283 20
223 107 3
35 209 43
285 296 16
67 309 5
156 86 34
14 137 26
232 166 10
272 165 6
340 125 35
178 318 26
23 321 37
156 19 50
101 47 38
314 150 14
28 16 33
138 146 42
163 274 17
159 124 46
180 234 23
72 235 4
142 143 1
64 308 49
114 134 4
262 258 34
249 111 31
29 9 13
196 115 50
232 137 21
330 265 35
48 280 36
203 302 41
97 315 2
34 168 50
161 66 37
60 247 7
57 104 40
187 307 39
162 5 26
175 15 23
54 38 28
12 261 34
223 267 46
237 16 24
186 316 5
29 77 41
61 72 42
244 273 45
54 62 49
155 137 40
186 329 6
43 226 20
313 36 48
44 219 4
49 226 11
3 52 3
82 212 29
296 328 8
312 41 20
84 228 21
55 107 45
76 14 39
42 199 8
289 75 37
226 27 42
277 68 21
166 272 19
123 73 34
14 278 6
52 55 11
213 32 37
185 63 37
13 234 11
241 301 17
150 79 9
256 20 37
113 223 41
223 132 31
141 105 28
76 187 21
149 279 18
95 267 15
1 259 11
97 130 19
124 293 6
277 80 21
77 56 27
108 211 3
167 70 32
157 109 15
171 329 3
113 234 37
191 122 18
314 62 27
83 240 11
119 47 35
23 281 25
43 33 14
35 312 43
117 171 50
54 329 41
286 248 49
327 49 24
302 216 27
125 166 37
199 181 5
286 91 28
327 140 35
308 197 3
52 192 48
14 169 46
175 325 45
102 33 43
42 169 39
143 207 4
140 57 45
303 2 43
310 147 28
25 242 21
270 201 46
12 222 11
88 114 38
307 339 35
257 13 19
245 330 2
85 200 13
106 122 8
12 70 33
329 216 18
333 185 50
120 173 48
204 248 48
94 5 24
220 77 7
83 172 34
224 332 26
142 25 36
228 100 43
203 71 9
260 64 21
324 90 37
9 245 4
11 161 15
1 176 21
129 45 35
187 228 1
311 54 4
188 254 12
92 3 12
118 236 28
199 140 17
246 160 45
299 7 27
327 179 41
127 159 14
283 55 8
113 102 44
55 299 29
50 286 21
3 269 39
58 265 25
47 266 26
325 200 25
231 132 19
48 37 20
278 109 8
162 6 10
153 330 29
180 315 12
278 241 38
167 43 8
266 256 18
201 244 36
146 274 23
192 158 36
280 84 21
250 234 30
233 81 21
279 176 23
327 250 27
56 157 40
33 53 5
239 124 46
303 75 42
187 225 20
325 328 35
80 186 15
92 135 16
288 265 41
342 235 1
72 198 14
151 185 48
238 297 11
79 199 30
184 173 46
210 85 19
252 144 41
99 267 19
295 236 46
75 225 37
227 210 28
150 139 6
97 294 7
267 189 34
193 216 43
97 59 49
99 146 29
283 311 43
115 285 14
196 312 10
340 293 16
220 335 33
68 23 9
113 123 29
168 313 43
163 148 19
190 193 37
255 159 16
178 117 30
125 231 47
80 37 33
140 340 18
147 284 30
33 269 18
85 89 19
236 333 1
220 148 16
266 37 20
99 146 6
185 5 37
187 292 31
298 184 17
105 293 4
120 77 38
207 87 47
60 74 39
219 286 4
17 174 20
170 128 42
228 156 32
141 40 10
110 81 7
152 176 22
32 42 47
286 333 32
233 239 3
189 128 20
209 167 26
332 186 9
10 192 24
175 120 26
66 81 41
31 147 4
243 131 35
149 319 34
298 68 44
235 328 42
329 141 48
56 148 35
33 165 2
49 16 48
130 320 14
112 278 30
145 116 25
323 40 5
112 87 44
55 53 41
35 37 50
55 71 15
267 131 12
229 330 22
269 128 18
24 260 42
191 214 45
