222 43198
200 191 16
158 74 26
199 213 6
215 209 43
101 47 3
68 195 10
19 132 49
149 18 26
111 60 41
194 94 26
87 82 41
105 193 45
18 197 30
156 217 11
177 163 16
33 43 42
87 196 32
24 105 12
177 193 16
221 109 49
221 35 46
111 124 28
93 133 20
72 192 31
37 202 46
215 159 40
178 136 23
219 17 39
198 84 47
56 10 25
110 22 37
10 147 47
192 40 16
142 199 11
73 52 16
13 214 20
10 45 9
98 129 21
160 215 13
24 124 12
186 203 45
212 60 37
92 87 20
138 109 34
32 55 32
122 212 7
58 12 38
74 3 32
198 41 35
113 218 3
215 45 44
113 54 34
127 205 41
221 213 18
16 154 35
86 103 43
147 192 23
61 92 35
150 146 45
211 107 21
146 68 15
208 38 31
176 182 11
29 30 47
100 196 10
161 58 11
217 20 11
90 206 39
194 193 46
71 169 7
69 15 47
214 52 8
68 200 12
13 48 34
152 163 15
144 192 34
69 194 27
150 36 29
69 196 48
199 91 42
209 135 24
83 16 39
108 123 28
95 211 26
134 34 37
119 157 47
205 92 21
148 39 41
76 221 9
216 36 49
155 206 17
172 72 24
55 104 25
86 18 39
108 118 33
13 134 48
48 163 41
39 190 5
216 206 21
23 134 31
219 201 42
42 47 24
101 176 13
27 215 43
175 23 39
66 221 41
207 185 39
153 8 3
55 180 12
166 164 34
215 108 3
220 78 34
96 162 20
38 10 1
80 170 44
199 150 37
74 165 22
153 198 34
173 62 44
157 42 47
177 129 7
94 217 50
118 142 35
4 101 9
213 80 2
79 21 4
73 131 50
110 77 41
130 53 2
138 74 49
192 157 33
22 205 41
97 189 45
67 179 34
211 93 30
58 145 18
24 176 25
118 184 6
36 63 34
123 14 47
146 151 11
131 80 44
135 13 38
109 197 8
41 183 23
210 7 39
221 85 17
10 203 50
163 167 6
200 18 23
174 124 15
80 51 9
79 10 8
58 103 38
172 111 12
133 86 37
115 96 49
187 37 46
29 87 40
141 1 17
4 156 32
97 34 8
214 167 8
184 174 47
143 50 33
110 142 28
91 5 38
39 162 18
97 28 21
122 86 15
63 80 43
136 41 36
57 186 6
133 150 8
153 48 35
101 173 20
195 50 10
117 82 10
104 113 23
188 64 11
162 73 17
30 54 7
78 95 24
1 182 1
15 206 23
190 30 32
14 35 4
90 178 25
101 1 5
23 149 22
110 49 1
216 156 26
161 213 12
52 12 12
82 24 5
86 154 28
106 175 18
204 35 19
130 98 38
202 4 26
134 158 23
181 63 9
139 217 38
206 198 44
98 132 19
60 199 13
105 183 37
21 13 18
67 7 49
153 187 43
150 196 18
214 38 8
3 194 23
207 54 9
169 112 26
202 94 10
53 149 11
53 115 37
29 26 26
200 193 23
90 159 35
175 107 31
58 139 25
5 107 23
156 59 40
93 98 46
52 147 49
21 146 10
12 160 20
136 166 4
44 48 38
14 175 49
46 148 32
87 217 48
214 67 39
68 19 17
148 203 11
12 32 38
68 88 3
186 135 22
80 93 1
26 79 7
146 44 19
191 92 38
62 52 33
213 71 2
221 208 36
132 10 7
27 137 43
73 85 37
185 167 7
82 91 47
1 66 38
155 67 44
108 50 26
210 65 38
139 87 21
86 76 23
3 219 31
112 36 25
17 20 6
199 104 15
87 45 49
53 121 3
119 100 34
103 4 12
124 64 32
87 76 35
95 115 11
175 74 22
4 183 26
164 196 26
60 35 2
197 187 28
107 121 3
12 19 18
23 91 45
45 52 36
184 217 29
53 54 25
195 1 24
55 135 33
160 213 19
185 30 19
198 84 36
180 122 24
159 216 42
32 74 31
142 58 37
182 216 30
10 33 5
131 191 23
196 122 22
73 82 49
29 44 30
49 151 20
208 206 18
5 130 20
189 100 4
213 167 43
115 17 47
179 1 22
24 121 40
26 30 47
210 51 27
111 115 33
158 30 3
25 19 12
178 50 7
27 222 25
79 66 15
6 201 47
97 48 28
65 89 43
208 143 8
58 112 45
9 39 27
198 175 7
132 171 1
196 174 13
22 214 14
158 117 5
108 167 28
121 83 11
116 142 17
158 11 9
30 109 44
183 171 32
57 40 39
182 62 40
159 102 32
3 142 35
124 46 32
168 195 38
212 22 7
115 114 2
69 38 18
134 179 22
206 93 6
120 21 2
174 147 34
114 113 20
98 106 14
83 177 29
163 4 20
175 213 32
170 34 50
94 181 27
131 14 2
185 70 34
96 89 12
59 12 31
85 63 36
66 40 2
68 98 35
32 153 20
87 69 12
82 118 17
129 171 29
69 110 13
113 152 27
201 209 31
68 30 6
79 140 16
19 170 16
173 124 2
215 15 21
28 219 16
12 97 16
130 49 23
166 171 48
160 16 7
80 132 43
34 115 26
75 49 18
39 79 50
142 204 33
210 20 39
107 81 32
117 17 3
180 45 21
136 86 20
96 75 3
174 168 15
32 40 16
148 49 49
195 135 14
214 4 33
203 202 49
169 78 38
194 139 15
1 210 25
87 9 36
101 102 19
139 54 19
61 148 47
178 79 5
153 4 21
209 130 12
218 107 42
82 124 39
162 35 28
178 196 5
210 5 45
105 173 46
176 214 11
174 94 44
32 73 30
32 19 40
30 9 43
40 102 37
44 2 38
7 37 12
82 67 42
45 222 36
95 68 16
172 180 29
144 146 16
47 2 5
72 183 13
176 124 49
151 67 49
42 222 39
170 135 22
113 48 24
44 10 17
108 177 5
121 172 43
28 172 31
11 128 14
6 36 17
110 104 3
137 62 7
62 60 5
41 121 29
53 144 49
106 12 26
26 164 41
69 203 3
97 93 27
197 93 42
54 6 35
209 70 45
180 79 44
20 89 15
145 133 8
59 13 12
118 201 15
171 174 23
191 138 45
75 173 11
122 152 35
212 177 29
62 112 29
34 176 7
157 178 12
93 124 48
115 207 33
115 190 40
163 79 36
162 36 38
166 205 49
47 207 19
83 34 23
90 81 49
220 221 24
191 79 26
79 189 10
90 109 2
143 120 32
27 104 32
80 189 38
40 52 22
109 126 25
37 211 24
60 61 15
39 154 24
178 118 16
43 187 33
206 65 12
28 95 21
33 152 20
162 183 41
197 55 6
112 214 33
18 177 29
108 201 6
193 171 18
58 134 36
8 221 1
55 163 6
33 169 18
137 54 45
70 56 2
26 99 9
88 99 24
211 126 11
190 7 44
25 163 47
137 42 9
122 121 47
208 117 11
8 164 6
204 123 4
198 207 19
61 163 10
83 142 28
129 61 36
62 113 2
172 9 44
33 59 35
151 158 10
51 90 8
73 129 1
212 209 38
190 128 44
35 142 48
30 38 33
181 159 9
25 201 1
21 126 4
28 45 12
40 149 35
101 11 29
77 70 17
215 157 32
42 66 11
146 65 22
124 217 10
114 61 16
28 50 45
10 181 46
69 142 6
141 104 30
1 18 32
56 123 23
36 48 35
172 207 32
133 114 50
145 221 14
208 113 45
145 95 25
146 16 38
107 197 18
107 195 37
180 114 22
219 127 46
139 201 31
171 10 23
199 129 24
127 194 1
37 123 12
96 63 44
2 177 38
180 178 5
160 35 45
12 34 16
48 34 26
78 36 24
212 65 45
133 129 1
93 45 14
141 73 42
100 48 28
93 115 40
161 189 19
64 127 5
87 219 2
108 163 46
155 87 7
104 47 25
21 176 10
122 179 9
200 109 28
75 11 12
134 112 46
105 148 4
91 133 12
22 20 44
2 219 38
210 51 34
141 37 45
31 34 20
50 52 44
146 204 19
39 182 1
107 55 9
169 206 6
38 23 36
21 152 1
208 74 47
85 68 16
145 187 39
79 17 2
131 196 20
179 3 43
210 26 23
127 139 48
50 209 43
184 207 33
77 54 27
164 11 17
88 68 39
200 52 34
59 57 38
31 213 50
127 2 13
216 201 42
156 187 25
122 214 48
114 76 28
172 125 15
118 31 9
98 18 23
8 205 30
67 190 49
197 35 35
147 172 49
177 14 29
212 8 30
70 26 39
100 35 48
183 220 42
7 111 3
6 12 35
65 181 8
196 87 16
124 160 3
190 163 27
49 16 35
37 144 20
42 54 18
125 207 24
135 78 36
127 62 3
221 112 48
156 145 17
21 120 43
144 97 48
56 212 35
49 95 14
79 141 35
27 5 37
161 25 48
182 100 36
185 209 7
70 95 42
29 55 4
174 217 46
152 50 15
221 172 39
119 208 41
132 80 30
64 180 28
145 179 26
182 86 48
82 25 21
76 137 36
24 219 13
179 18 17
192 2 7
38 86 49
131 65 35
98 13 37
179 96 26
171 32 47
192 141 25
175 111 7
188 5 22
52 113 6
32 82 33
104 214 14
86 121 15
185 183 23
3 28 17
154 23 29
24 193 49
149 113 27
73 61 30
215 3 27
30 112 7
216 136 14
176 55 5
55 8 3
217 127 22
92 183 27
23 185 3
154 38 47
152 17 24
93 18 32
125 52 37
203 197 3
172 195 3
187 147 3
18 193 24
31 150 1
169 30 21
185 209 50
17 31 25
12 185 37
3 187 26
83 214 41
118 104 26
17 23 8
111 37 50
105 118 11
149 103 20
193 117 4
107 169 22
86 7 35
5 207 33
214 53 26
78 177 32
145 188 12
152 158 17
18 28 20
102 130 39
220 65 36
36 132 45
130 129 48
219 27 7
203 33 49
146 88 46
80 214 6
70 128 34
155 165 32
5 211 34
94 104 36
192 51 7
213 129 24
71 93 37
117 202 24
51 108 44
120 19 17
99 120 19
91 70 46
148 201 6
162 108 38
146 152 29
5 79 30
95 41 41
90 75 27
90 70 41
53 130 40
138 145 40
136 117 18
191 166 46
81 196 5
220 8 48
105 4 30
180 88 42
208 2 47
49 214 47
83 15 18
86 44 50
28 37 13
31 92 24
119 21 17
16 168 42
48 75 40
148 112 15
110 75 31
164 189 12
221 6 20
160 12 26
50 29 32
222 159 4
6 115 36
183 26 25
5 99 41
209 2 44
69 142 33
69 134 18
204 9 11
95 22 27
160 105 40
154 189 24
69 57 19
113 183 15
171 20 14
67 137 29
111 117 43
172 155 36
192 215 13
52 206 18
135 94 45
62 73 4
97 18 23
35 110 7
10 58 46
105 198 33
109 207 6
211 191 40
41 174 48
141 1 34
115 64 48
176 184 18
123 20 23
47 141 21
159 34 33
18 103 4
165 34 45
62 213 9
208 129 34
196 132 42
68 218 21
25 79 28
134 109 21
168 172 47
110 166 49
167 220 12
185 12 50
34 64 44
15 155 11
162 27 8
5 68 49
78 4 15
100 49 38
94 214 34
143 86 30
193 214 35
203 209 16
211 195 5
156 33 8
99 56 21
164 148 31
170 58 24
67 134 14
8 203 11
161 168 19
195 23 19
34 214 13
3 197 44
4 172 42
22 193 23
195 17 48
27 85 3
1 26 24
204 113 3
152 54 47
100 140 33
159 71 12
1 62 40
174 143 42
56 210 14
124 30 41
190 100 35
88 126 2
81 132 50
165 147 49
94 33 12
179 45 30
17 183 26
144 62 28
110 113 50
20 201 26
27 143 44
217 69 34
154 209 38
188 91 27
39 87 23
129 114 14
196 173 47
209 101 36
66 164 41
60 10 39
40 143 33
79 25 46
112 167 10
8 132 1
137 77 2
77 56 19
90 213 43
72 185 29
44 185 21
159 5 24
28 72 25
127 146 25
208 211 45
108 192 7
60 187 10
86 105 4
135 171 23
37 201 26
81 32 46
126 70 27
169 88 42
164 107 6
186 171 28
165 69 7
131 151 31
176 167 39
216 102 2
90 166 50
111 74 40
121 197 42
202 54 3
194 52 15
33 203 22
61 36 26
24 206 12
93 194 21
89 150 41
56 154 7
72 33 17
222 29 9
99 168 42
138 18 23
90 187 48
138 45 32
180 47 6
102 156 5
177 173 1
124 171 19
121 10 11
192 174 46
17 65 17
156 164 14
170 85 9
64 197 40
85 206 20
9 171 27
209 68 3
149 148 44
209 142 17
108 180 18
37 122 49
59 133 45
186 205 39
87 122 5
156 63 35
40 201 16
76 190 15
195 37 24
132 6 3
12 190 29
109 36 13
30 22 2
169 193 50
31 177 15
61 157 22
32 127 13
145 54 3
186 110 15
208 216 27
177 65 8
207 23 50
123 202 20
189 97 3
28 194 5
193 153 42
144 190 10
75 86 41
22 88 15
20 39 1
215 74 11
37 148 14
159 142 25
117 14 49
89 97 1
172 214 14
139 142 49
35 61 35
128 57 12
162 21 47
84 6 24
58 215 36
50 48 46
100 103 19
184 90 13
20 126 35
20 185 21
119 188 21
83 192 40
83 33 34
98 63 8
166 126 9
114 117 23
48 25 10
120 133 19
19 56 13
220 150 14
143 67 12
28 68 34
130 108 12
155 97 31
27 52 27
9 53 50
100 12 11
158 176 20
111 206 18
209 57 30
207 155 3
188 166 34
55 88 14
157 217 24
44 124 37
162 66 18
129 77 12
203 185 47
179 188 41
199 202 15
209 107 17
128 114 1
47 87 42
206 161 13
191 4 1
173 161 4
21 141 44
11 153 38
181 60 24
173 35 34
6 127 34
34 91 28
45 209 9
203 62 4
129 4 20
121 181 7
146 82 32
165 153 41
83 57 27
35 108 1
123 191 10
11 79 19
112 98 29
64 102 27
109 101 35
82 161 24
63 166 17
115 64 20
107 6 40
193 75 34
104 170 20
58 104 3
119 111 9
177 118 29
106 23 49
145 53 33
160 140 36
62 12 4
180 179 12
141 19 33
76 171 11
167 3 16
164 13 35
8 136 38
200 208 20
208 141 16
109 167 8
44 47 9
141 31 33
124 84 4
218 220 21
214 31 50
122 59 42
63 77 29
153 102 3
137 133 49
185 37 16
153 212 21
205 92 8
5 67 18
34 142 46
106 39 29
184 101 1
78 32 50
106 166 24
171 76 14
152 108 34
89 5 4
167 90 48
90 213 40
108 8 2
180 131 23
32 54 15
193 173 17
114 98 48
72 97 5
120 150 7
123 33 43
74 183 42
22 132 11
169 221 5
191 178 28
165 52 20
172 205 25
77 30 5
71 106 23
171 72 17
210 209 36
46 203 23
191 127 5
196 107 38
126 40 15
38 185 1
203 49 6
152 33 18
92 91 31
70 158 22
183 36 13
38 190 47
36 113 25
77 26 29
39 134 31
11 201 11
45 23 2
221 52 40
75 163 11
210 137 23
177 50 12
34 152 25
59 35 1
103 58 36
164 142 38
97 20 49
5 26 45
98 154 43
49 11 8
140 212 30
15 113 11
2 199 1
117 130 4
147 71 40
23 94 22
94 204 10
16 49 10
123 32 44
183 98 22
47 87 5
79 166 5
48 116 42
214 161 32
133 188 4
66 156 47
20 22 11
21 108 20
45 181 9
18 214 17
217 128 28
48 99 36
85 67 13
181 141 33
41 82 37
149 74 34
132 150 46
202 51 34
55 77 50
209 152 7
127 203 25
132 143 21
65 19 33
87 111 16
22 1 18
40 81 36
137 177 5
129 64 30
185 210 5
17 71 37
76 160 10
109 171 33
29 17 4
11 198 15
217 191 12
204 48 19
89 45 49
30 81 4
60 40 37
71 1 16
179 202 12
190 38 33
219 15 42
147 102 13
44 108 21
12 103 18
67 147 50
69 95 7
196 25 8
68 124 38
201 173 31
135 183 35
216 126 46
119 202 7
202 18 11
126 6 37
1 71 19
105 111 42
66 105 13
12 65 27
164 120 6
179 97 15
97 168 31
126 43 23
190 51 44
134 49 12
150 53 32
220 178 7
216 105 29
16 176 40
86 178 3
191 21 50
34 121 9
47 19 8
198 94 48
175 56 40
165 76 20
4 39 25
158 27 26
24 190 6
54 199 45
20 45 1
212 125 25
32 120 12
80 105 15
29 17 38
119 31 25
49 178 39
76 164 28
163 96 31
153 46 24
178 206 10
134 101 4
36 83 2
77 158 46
109 133 5
4 217 25
58 95 17
67 180 2
178 86 35
93 146 15
55 104 44
91 221 12
14 63 20
114 154 13
211 164 26
139 195 9
100 13 3
114 122 42
20 6 34
206 21 35
200 95 31
179 222 26
190 94 8
119 26 2
187 179 24
168 24 5
46 28 2
121 177 40
65 76 11
161 175 30
59 140 25
147 27 37
193 34 23
99 135 3
94 76 3
74 24 35
69 196 23
54 93 32
50 212 17
118 76 16
25 13 28
30 45 50
107 199 18
162 177 43
4 120 18
190 87 18
218 204 39
213 152 27
10 123 13
59 193 11
167 129 35
106 116 29
198 85 26
125 64 22
52 70 45
131 43 38
57 87 18
13 77 46
130 206 48
175 149 31
86 39 4
125 54 21
63 179 2
138 76 43
117 177 7
28 104 29
219 118 49
160 3 16
114 202 24
153 113 37
85 1 10
44 171 26
74 89 3
145 93 47
101 214 23
175 173 20
59 176 24
196 11 45
36 167 47
48 204 1
59 7 5
25 19 46
171 106 15
18 57 25
139 14 27
75 18 32
172 121 6
138 18 18
31 90 49
70 125 17
69 42 3
166 142 38
93 102 34
164 90 27
123 127 24
199 69 17
29 14 25
44 36 40
1 206 1
190 154 20
84 95 48
134 135 15
85 219 45
4 188 25
42 217 43
48 17 35
18 48 19
158 214 26
109 62 41
213 160 16
70 164 28
108 124 22
155 74 7
90 97 27
90 186 10
134 162 43
99 6 45
124 146 3
27 145 42
155 214 3
16 21 40
45 66 41
220 125 14
83 107 36
209 205 45
179 152 23
134 195 39
23 157 39
3 24 18
196 97 49
181 4 35
29 187 21
27 155 42
154 20 28
47 139 36
1 202 40
211 39 14
140 189 39
10 51 17
16 74 31
1 160 5
124 211 39
43 115 41
106 146 10
19 180 49
19 108 16
22 188 29
79 171 36
112 70 24
55 104 47
11 136 35
63 140 33
16 170 28
108 43 47
76 143 50
84 54 36
72 98 20
34 157 8
143 30 45
160 94 15
139 167 8
115 168 1
85 149 35
92 124 14
213 124 11
158 26 44
45 27 21
103 37 49
41 27 19
77 151 6
153 152 39
141 114 50
190 82 36
157 132 25
176 166 40
132 213 42
56 55 23
127 4 11
41 148 42
70 78 44
163 29 1
66 138 44
174 183 8
140 80 2
45 199 8
117 107 32
9 166 19
155 109 33
150 110 31
86 202 36
60 79 4
138 64 50
217 101 2
58 189 21
169 146 18
69 42 2
14 151 39
55 202 48
85 139 47
55 56 43
87 143 2
182 35 37
87 9 35
172 130 17
32 169 8
58 34 43
202 180 36
158 180 49
172 179 37
154 40 23
3 177 17
115 125 19
37 158 12
1 132 48
105 56 10
155 188 30
31 39 16
32 162 44
128 140 30
1 144 35
112 72 6
178 82 31
40 132 49
49 188 44
15 80 6
48 34 17
177 32 38
172 44 10
174 56 23
85 147 13
189 14 10
151 23 3
80 217 32
192 221 8
116 122 22
42 162 24
140 164 27
166 129 15
5 201 2
100 6 16
198 220 6
92 55 30
12 36 5
134 160 12
118 110 30
189 116 35
129 45 11
215 211 29
12 96 30
155 211 40
182 209 9
65 58 26
173 93 24
101 145 33
206 156 38
30 71 36
4 101 23
106 211 29
109 77 47
152 24 26
83 213 38
68 66 21
17 188 37
222 14 37
33 95 7
201 194 23
52 6 29
182 114 13
176 208 19
155 47 3
166 12 15
70 106 21
16 161 39
222 137 50
68 220 1
204 106 15
82 183 50
51 96 17
82 122 45
84 213 34
208 132 50
74 118 33
29 104 3
84 47 18
117 184 34
187 62 19
123 57 33
207 51 50
127 199 11
218 160 46
69 85 31
131 19 1
181 143 43
33 98 36
85 176 38
30 121 7
23 49 15
197 140 42
165 145 9
214 74 42
80 154 27
114 51 3
154 144 5
34 146 37
19 197 4
62 106 22
124 145 23
56 112 34
188 214 48
146 10 7
165 89 20
213 179 14
81 180 23
115 134 32
219 30 14
73 33 23
107 155 38
159 150 47
76 71 39
22 17 36
178 102 13
210 121 8
187 54 43
45 146 33
74 181 7
46 190 16
17 43 36
34 127 20
162 175 15
76 54 34
73 64 15
73 185 30
194 48 31
210 119 34
2 95 2
187 189 4
34 63 27
87 83 43
131 188 41
24 178 34
93 130 44
122 168 15
54 29 14
168 52 2
3 48 30
72 116 34
181 76 46
56 219 16
168 105 11
100 104 35
207 65 2
51 31 38
151 39 19
173 74 16
98 110 46
220 53 12
113 12 23
87 37 6
45 122 20
145 29 10
154 127 23
61 201 46
185 81 26
13 195 31
186 38 3
127 111 43
200 165 24
80 130 35
61 121 2
116 94 15
111 56 22
155 89 19
22 94 47
145 110 9
156 188 8
155 168 14
194 52 30
91 163 1
47 122 23
63 86 48
85 35 40
63 7 37
137 144 25
7 52 1
60 10 6
59 24 3
175 89 47
169 97 41
101 97 12
115 212 34
178 113 5
151 180 17
142 171 23
155 13 36
58 178 32
69 144 36
59 60 14
185 4 28
1 219 50
182 197 8
215 85 45
42 145 35
153 171 44
123 174 37
68 17 26
31 195 8
22 41 43
192 199 3
73 61 18
97 156 14
150 31 13
130 52 48
84 56 3
100 200 32
90 59 47
176 150 11
95 209 38
212 8 20
12 125 39
17 16 46
187 134 40
86 69 12
60 57 31
38 121 50
95 153 8
44 3 23
174 88 19
178 42 27
99 90 32
137 202 50
105 80 37
212 193 30
179 3 40
126 81 39
47 29 48
211 176 34
54 180 49
196 14 12
100 195 24
112 202 9
89 105 39
72 176 5
176 80 12
56 53 30
133 125 49
76 109 20
214 9 24
83 10 45
220 27 26
16 64 17
35 104 16
208 141 15
212 61 45
17 155 36
165 207 27
121 180 34
67 93 5
37 57 13
77 84 4
12 185 16
124 38 44
208 25 35
104 216 45
87 198 2
58 76 12
176 202 49
49 143 7
64 37 13
61 106 20
38 221 5
192 78 29
207 148 9
29 1 28
85 86 38
67 188 10
91 174 27
132 115 23
174 113 6
50 197 35
64 82 8
155 169 21
142 167 35
222 21 8
213 60 41
90 190 25
5 96 44
13 35 46
209 71 50
59 194 46
216 138 31
130 126 11
99 117 50
66 182 6
203 192 27
162 174 31
58 85 4
137 57 5
201 203 47
9 186 48
193 62 36
97 61 21
178 183 14
