412 9798
280 1 7
90 307 20
17 229 37
378 157 28
322 280 42
13 123 16
245 217 33
128 328 31
32 212 1
252 165 20
389 392 29
320 140 37
9 50 31
26 338 5
324 321 7
407 11 29
22 314 50
241 103 33
188 177 39
12 6 6
101 262 44
13 137 17
312 348 21
316 183 15
236 191 15
41 394 27
61 94 42
326 243 9
20 16 50
231 408 35
332 164 18
4 396 47
45 158 34
158 195 22
261 218 25
369 251 1
50 209 49
318 242 15
143 96 17
185 58 49
42 195 13
91 365 27
25 364 29
412 222 30
272 346 39
303 21 2
345 213 38
394 246 34
346 326 5
346 184 11
383 196 18
291 62 14
379 89 22
154 336 31
210 219 11
203 130 3
62 357 29
29 153 17
331 307 35
329 298 44
291 73 46
369 84 47
151 145 39
169 131 31
179 265 39
165 8 45
101 231 33
210 400 13
33 284 35
367 244 34
85 63 39
82 369 33
41 184 21
345 239 23
155 57 45
377 186 25
82 130 47
197 402 2
104 253 34
10 310 23
63 129 12
379 243 41
369 245 47
374 306 32
276 147 26
369 95 30
55 383 8
180 102 14
315 116 28
141 106 44
197 135 39
308 177 45
234 354 44
220 174 48
84 256 10
37 314 50
179 408 45
142 4 45
185 57 16
409 233 4
31 104 20
213 198 37
9 192 22
334 127 1
140 18 48
240 204 29
67 336 5
128 152 12
244 12 37
178 311 24
369 187 4
248 374 38
188 24 24
258 94 33
181 259 14
129 259 16
222 266 2
227 70 10
312 187 4
143 400 43
301 398 8
212 357 14
180 280 10
14 329 21
67 207 20
14 171 28
223 88 33
254 107 33
173 114 21
272 90 6
167 310 22
364 220 38
124 173 48
384 373 41
58 211 9
182 11 14
412 177 22
17 118 44
224 208 7
404 182 26
244 164 40
281 253 50
284 268 21
223 268 30
213 259 1
403 320 12
69 164 18
300 252 37
158 180 33
80 278 38
272 391 49
266 201 6
99 100 27
145 206 32
70 335 12
301 308 38
374 108 6
288 122 20
189 196 48
186 354 40
253 233 6
248 332 13
375 386 37
352 160 5
119 341 48
247 171 8
355 210 9
328 119 49
288 39 44
327 222 23
111 299 48
110 79 46
104 75 39
317 375 50
77 209 44
117 209 25
132 56 50
237 215 31
382 371 33
407 141 5
20 218 11
383 2 50
229 9 1
42 112 34
260 332 48
308 112 45
216 134 36
256 209 24
93 332 27
233 333 17
276 99 34
273 118 9
148 59 13
407 119 27
214 382 35
122 79 3
351 72 23
33 49 10
29 227 11
252 33 18
287 146 45
375 188 11
28 259 49
392 290 16
211 69 11
8 52 3
269 169 26
356 311 15
33 407 36
317 142 34
84 311 27
200 299 43
353 342 13
40 368 15
314 395 50
295 48 2
167 307 8
27 153 43
52 89 19
209 170 21
148 216 4
27 218 17
411 370 33
198 13 46
114 143 41
404 268 11
318 274 29
162 136 11
50 84 16
311 33 12
113 222 30
40 222 23
159 114 22
103 310 15
181 68 10
95 119 48
193 135 20
267 225 24
132 391 2
197 249 31
280 335 34
44 276 37
130 147 16
382 279 43
181 144 5
247 130 36
206 378 28
8 274 2
139 330 39
239 406 12
364 348 6
4 314 13
112 243 6
343 77 40
293 55 3
123 209 25
341 303 24
94 36 30
394 353 46
94 165 40
20 257 6
390 125 5
238 296 33
295 391 20
321 403 28
227 373 21
294 191 15
248 195 45
106 208 43
248 254 33
407 222 4
230 213 17
20 77 31
140 19 41
4 48 8
201 11 1
79 51 21
71 359 35
203 147 1
168 282 15
58 151 31
60 21 38
311 324 30
77 343 10
238 313 11
247 31 5
239 122 9
215 64 7
276 41 16
220 99 41
71 118 36
239 276 44
130 189 16
296 391 19
171 143 2
320 377 15
266 305 24
206 199 34
292 308 20
107 129 50
139 39 50
80 358 28
60 14 11
324 333 45
377 34 5
237 285 29
6 165 42
66 384 21
222 323 6
148 47 27
363 319 16
221 16 17
375 214 44
110 283 37
128 217 16
302 43 20
238 375 42
275 242 15
315 371 33
201 285 25
346 83 21
358 390 45
65 293 28
224 344 27
347 264 41
131 319 25
106 58 43
301 383 1
265 45 49
144 242 9
169 41 4
221 407 23
26 115 1
135 99 44
59 299 37
221 104 41
376 356 8
58 351 12
382 244 27
364 382 32
314 52 12
106 343 24
57 234 8
131 314 30
89 301 19
257 170 47
102 109 13
295 260 8
299 387 38
382 224 30
190 36 26
379 178 16
98 326 43
60 187 5
126 157 45
22 126 4
162 274 36
160 91 36
343 320 4
271 335 5
86 248 14
185 296 14
222 397 7
242 22 15
405 103 8
237 38 1
111 313 50
360 263 6
3 100 3
137 194 22
358 179 23
172 31 38
137 262 18
319 10 50
110 360 22
49 366 31
128 226 8
364 81 19
376 103 26
105 116 36
253 318 4
94 404 3
405 65 11
226 349 6
356 337 3
152 289 38
383 380 35
401 64 36
186 399 29
284 47 47
187 15 9
410 259 38
24 155 28
392 372 8
99 270 24
215 255 14
63 260 18
412 311 43
116 47 48
322 218 19
353 397 37
396 271 5
304 267 15
274 46 37
412 20 8
127 19 27
391 263 36
342 366 17
40 96 17
165 50 16
284 200 49
128 44 43
156 52 8
149 229 9
33 236 31
214 307 26
299 132 47
296 349 43
74 209 11
301 370 15
203 367 30
156 161 20
207 218 50
314 152 18
154 202 42
176 14 26
298 65 6
13 183 6
67 240 23
147 109 38
167 248 26
136 358 33
350 33 31
134 205 27
103 125 44
370 262 39
372 255 4
77 5 46
9 409 46
377 281 36
148 201 43
408 354 11
162 249 49
167 303 27
22 266 3
223 10 20
275 59 5
393 248 8
132 371 34
292 159 4
368 48 45
114 293 4
234 141 12
291 334 47
50 193 12
50 198 46
40 39 36
377 111 3
54 168 13
351 266 23
93 140 44
356 90 49
190 400 2
192 315 13
322 213 37
228 412 44
218 21 47
404 390 3
307 28 12
35 402 4
339 246 18
293 40 22
150 390 14
82 364 38
339 228 47
337 130 23
309 299 23
5 167 12
241 356 24
42 367 25
157 68 33
184 172 17
348 171 21
109 121 40
21 83 1
308 92 7
373 253 39
36 3 39
395 408 34
241 106 13
97 5 44
29 258 21
18 14 25
199 246 7
236 230 41
120 198 38
374 287 47
228 67 1
17 100 36
160 113 3
15 113 10
245 377 38
213 3 2
282 122 2
352 360 49
219 118 43
140 206 16
267 182 21
319 102 12
296 82 8
351 262 50
19 33 21
233 404 49
398 298 16
390 252 36
212 27 21
249 374 15
259 109 8
381 3 43
382 64 38
395 82 9
268 116 50
217 338 11
365 227 7
110 222 25
113 289 23
370 80 28
154 402 50
16 301 31
134 139 13
405 95 45
391 5 27
88 39 4
75 359 23
1 233 43
404 371 17
270 375 17
400 31 7
81 368 50
319 119 14
224 409 19
276 144 33
67 405 34
178 249 13
282 230 9
220 208 20
347 279 4
44 176 44
320 218 35
75 118 50
138 257 13
41 336 50
190 263 31
412 86 11
343 123 38
73 366 32
199 30 17
150 268 15
381 358 34
336 302 31
161 53 4
96 404 20
186 51 22
292 70 50
119 386 42
374 293 48
399 42 13
63 299 30
326 277 39
300 147 15
173 193 36
296 194 3
253 334 9
377 332 18
403 146 47
6 395 39
183 265 21
17 72 2
291 341 17
108 187 13
89 122 16
403 69 8
271 320 42
348 272 25
268 209 42
169 333 9
102 323 31
136 366 20
207 86 38
280 256 15
84 362 29
341 80 2
257 366 19
236 88 11
278 69 11
149 298 6
120 261 25
301 286 34
79 142 38
339 314 8
285 91 47
171 127 2
135 149 24
239 191 19
311 324 32
122 1 47
134 123 25
193 363 28
16 344 38
235 54 11
266 159 4
328 177 31
314 397 40
30 327 15
338 240 21
19 408 2
111 218 8
408 87 37
86 257 22
16 265 9
281 119 17
176 332 12
345 294 20
372 269 47
93 20 47
318 297 26
9 117 36
6 222 42
44 32 40
381 353 50
391 241 16
118 258 48
88 389 11
303 17 42
167 112 26
318 236 15
305 345 16
256 175 14
380 336 27
190 318 19
18 97 36
223 36 35
321 19 13
42 249 22
317 235 8
92 193 48
33 105 18
57 133 16
290 366 25
15 237 18
99 123 2
94 24 36
273 153 7
339 208 38
199 347 33
274 79 42
143 244 40
294 215 21
267 28 36
197 225 14
218 198 17
210 192 19
212 305 11
185 179 32
325 306 48
221 116 21
403 72 43
171 146 4
215 79 12
127 40 44
241 301 31
152 161 44
131 220 6
277 169 39
125 11 2
62 148 19
85 107 18
224 264 6
147 7 47
99 195 25
9 266 37
121 340 33
41 74 13
134 189 6
127 50 39
392 157 32
300 344 46
335 331 49
279 131 30
351 317 7
263 206 40
86 4 28
153 318 15
301 333 39
153 83 31
412 275 42
165 95 9
198 48 8
83 376 46
175 164 12
89 344 42
271 365 4
303 291 7
250 307 38
335 182 20
97 33 21
128 257 29
392 159 11
187 235 24
257 3 47
394 261 27
89 323 38
28 410 46
265 285 46
240 51 43
66 203 43
21 263 9
407 28 4
196 46 21
128 286 21
214 152 44
17 298 49
34 263 15
283 107 11
381 195 3
176 57 7
75 211 35
77 128 2
361 172 8
249 396 18
134 304 21
236 40 47
32 159 14
236 196 35
88 213 38
219 26 42
245 160 50
150 152 9
409 245 33
391 330 14
357 313 44
339 230 46
147 157 19
336 49 47
198 181 45
345 188 41
44 390 45
161 402 12
379 397 22
297 156 43
200 152 2
34 85 22
96 20 40
323 136 39
83 262 10
172 8 34
123 379 32
340 393 47
355 99 9
113 49 47
91 176 29
122 28 21
400 334 32
210 327 6
331 224 46
271 39 16
293 403 35
294 259 21
211 252 21
137 155 19
5 100 8
306 285 20
281 162 12
54 382 39
274 290 24
187 389 9
294 71 28
5 188 40
87 230 38
377 161 33
341 35 25
373 332 39
298 288 41
317 349 47
332 408 15
346 300 9
176 327 5
149 323 40
406 306 42
24 270 36
124 186 16
370 245 21
117 121 11
381 374 40
346 163 33
221 355 39
179 330 2
162 22 15
101 242 47
352 228 22
348 357 49
362 366 19
288 29 20
261 361 37
115 322 25
352 344 6
317 384 18
69 393 35
305 397 16
127 56 21
165 360 50
395 376 29
143 205 9
270 71 46
251 62 14
333 196 40
216 358 15
351 130 35
14 11 26
143 322 34
32 30 14
141 45 29
176 397 37
370 35 48
59 78 3
401 46 33
351 236 48
373 90 9
55 219 2
316 15 35
51 273 14
198 215 35
91 132 29
333 170 25
15 178 27
336 104 17
8 69 46
372 235 42
231 18 38
373 10 1
65 155 31
89 87 33
270 285 37
365 105 8
248 96 23
99 83 14
305 177 39
73 228 8
371 128 14
392 322 14
73 319 30
62 404 9
152 271 30
139 157 37
105 114 40
111 94 5
36 69 49
313 229 18
118 54 38
10 111 31
55 143 2
13 305 41
230 337 4
352 109 9
155 207 2
221 324 46
153 306 32
366 381 21
39 148 5
82 314 45
154 195 49
316 319 18
162 78 43
330 117 23
342 42 40
262 289 46
150 112 46
409 1 41
148 345 14
318 249 47
69 213 29
320 259 31
199 49 29
184 360 22
356 383 32
384 169 38
45 327 11
104 27 25
368 107 28
368 118 46
154 70 43
3 382 10
204 313 49
147 412 33
406 52 38
46 78 49
263 195 13
169 207 12
6 79 27
156 248 44
222 371 46
57 245 8
218 10 11
220 238 24
299 100 38
213 303 35
361 399 14
196 31 13
40 283 20
114 192 34
121 21 34
119 60 13
179 78 49
174 14 30
89 365 25
165 341 28
378 226 8
266 56 10
168 280 26
319 143 35
348 351 30
13 371 18
282 249 29
253 221 19
182 7 30
272 57 41
304 263 41
410 404 26
76 125 25
381 3 16
159 260 44
338 192 27
96 218 23
208 331 15
378 402 18
226 47 24
343 44 37
373 342 34
134 411 39
412 118 38
243 326 48
325 84 5
402 42 17
28 34 16
52 113 30
304 259 14
219 356 50
336 246 17
234 271 2
169 159 4
175 259 28
350 141 42
50 278 1
5 115 28
277 262 40
357 380 50
152 212 24
303 116 20
339 281 22
240 37 14
146 13 46
135 171 5
281 76 25
121 338 1
3 399 24
313 332 11
88 47 49
217 106 12
298 13 24
352 289 25
6 52 34
148 222 2
107 363 35
223 265 11
172 248 27
200 288 23
111 3 35
243 284 15
277 143 17
83 261 33
337 307 4
373 200 50
54 164 32
369 113 29
2 242 13
65 18 16
61 190 50
399 116 16
236 253 33
69 65 28
380 76 5
345 241 4
126 333 10
193 253 24
404 59 1
52 128 32
209 241 4
399 352 8
55 334 37
307 288 31
26 65 45
250 360 25
37 364 7
284 106 20
63 147 8
49 55 38
323 356 48
280 109 42
114 69 47
206 191 4
208 63 37
23 149 35
19 80 37
377 190 2
19 158 50
156 176 38
6 273 38
208 151 23
85 235 40
343 360 38
21 344 32
66 382 6
38 358 29
287 40 49
135 410 40
260 290 2
95 254 12
155 199 8
264 41 18
286 9 10
305 346 33
328 68 41
15 51 42
240 179 18
381 260 17
87 195 49
384 91 49
312 93 38
195 41 6
4 353 4
236 41 20
137 54 43
295 403 48
337 40 33
178 160 15
412 356 47
376 5 25
201 371 1
170 25 25
118 207 21
262 296 11
359 269 33
371 340 34
34 352 29
273 376 33
11 365 9
235 133 5
286 66 12
192 257 39
209 33 15
43 360 43
259 384 2
120 399 27
340 143 26
290 282 50
90 254 44
140 411 32
410 54 11
280 295 44
98 106 10
336 132 14
107 235 11
272 87 31
234 126 34
349 318 21
353 174 29
41 350 20
365 402 40
214 173 4
308 110 6
33 189 5
262 298 23
170 53 34
49 362 48
281 266 41
13 309 36
403 92 35
50 386 7
171 137 34
149 249 14
182 315 36
3 104 40
303 127 44
253 349 17
364 53 40
159 223 47
262 195 29
271 60 14
394 404 12
241 263 44
232 272 23
162 234 23
159 235 5
397 118 42
235 319 36
249 107 44
81 340 22
99 96 18
53 346 36
68 300 13
295 261 26
346 193 27
268 99 16
268 138 46
195 323 4
318 121 37
145 403 20
369 140 37
217 344 19
361 116 47
293 267 13
185 389 37
388 319 40
247 169 47
137 153 29
122 127 46
55 269 46
137 379 34
166 328 16
196 179 20
325 235 42
298 3 45
85 357 26
82 70 21
187 118 33
183 379 25
205 173 8
299 57 18
380 246 23
127 134 34
175 93 22
396 197 2
245 324 24
114 82 17
351 146 23
313 150 7
168 406 20
315 6 30
282 275 12
200 216 16
405 258 26
266 407 48
19 251 9
262 264 26
74 261 29
176 68 39
11 234 26
32 210 33
288 360 49
221 30 4
263 85 11
169 219 19
55 160 1
244 283 27
369 263 11
230 140 18
95 302 34
124 260 13
292 68 36
182 254 25
272 222 15
259 270 1
284 177 3
79 35 5
82 387 18
51 391 5
329 229 22
19 157 22
316 147 17
53 10 30
382 33 31
42 379 13
153 120 9
49 260 47
383 265 19
110 154 27
397 139 28
237 312 33
29 231 39
391 304 42
379 88 24
317 7 20
380 323 20
148 79 28
345 240 10
74 319 21
334 311 2
120 256 42
300 308 24
337 374 13
76 216 20
276 177 21
81 113 37
200 50 23
116 47 21
93 130 26
56 133 47
186 188 39
390 267 4
38 91 4
297 17 17
115 322 40
292 411 38
174 197 26
192 99 45
60 27 42
214 13 26
359 337 27
99 122 38
127 235 4
232 331 11
269 246 7
41 210 6
349 124 6
64 5 48
73 232 4
182 276 36
118 89 13
34 314 46
304 385 18
365 345 23
272 226 46
401 110 50
87 349 19
175 343 38
71 124 16
269 307 2
225 407 44
403 94 26
207 59 47
199 61 20
162 231 41
211 55 32
113 99 42
64 99 12
355 1 47
116 297 25
190 15 21
367 250 50
66 401 30
331 237 8
333 77 30
263 177 46
21 153 37
398 387 29
21 340 35
321 287 43
190 207 30
27 51 18
13 375 37
144 235 16
8 54 31
168 169 34
340 370 32
409 288 44
298 88 16
101 41 12
223 396 25
51 190 49
240 293 40
262 246 33
336 252 50
12 114 12
103 249 46
167 391 1
109 235 1
380 59 23
390 381 12
289 77 37
148 291 38
394 170 21
282 266 35
84 314 27
115 240 44
223 222 26
120 85 1
396 125 43
109 364 21
87 347 29
406 273 49
60 176 47
66 51 32
343 55 38
344 75 47
262 219 9
320 260 27
87 288 44
145 353 50
94 74 12
126 405 20
388 166 49
44 198 39
128 381 46
377 350 35
1 244 50
298 210 14
244 197 18
49 51 4
252 329 29
380 88 17
17 1 28
17 148 38
206 160 44
375 194 7
393 93 45
75 35 46
405 220 17
170 141 8
367 56 34
363 362 27
215 218 48
30 227 20
321 351 2
375 240 11
35 271 39
13 332 43
39 87 8
31 383 44
233 343 24
15 143 25
330 195 44
342 128 25
252 43 13
43 165 37
237 285 4
319 356 15
134 350 34
260 316 31
253 345 20
323 336 13
212 313 7
43 283 7
215 326 43
162 279 12
345 330 48
160 361 28
5 274 45
401 388 7
303 152 12
289 17 43
365 387 25
278 398 39
7 393 21
309 211 44
354 368 4
36 80 6
153 148 41
276 163 9
263 228 12
323 138 26
45 172 9
9 297 19
317 399 47
270 303 15
229 319 20
239 287 28
217 277 22
183 97 2
392 182 47
252 152 50
84 49 16
193 310 47
179 356 29
178 96 31
270 119 16
409 405 10
320 139 23
239 67 19
108 326 47
185 372 8
362 302 21
259 153 10
283 262 47
281 23 30
55 116 17
28 226 30
335 78 42
153 338 46
281 382 21
274 143 40
116 274 33
70 8 30
139 277 6
107 197 37
402 13 29
316 81 41
218 98 49
294 133 49
315 283 29
172 238 37
319 368 25
206 285 37
212 23 4
175 258 21
298 409 33
377 228 28
325 54 7
212 59 10
139 44 31
190 107 26
397 152 14
120 175 23
328 385 30
167 215 26
200 217 25
282 81 19
350 136 18
28 168 46
322 271 41
19 324 47
166 175 18
347 47 36
156 236 17
403 335 19
339 399 43
268 1 47
145 93 42
142 114 41
164 25 33
132 197 39
371 273 29
298 200 9
141 334 47
105 245 44
208 236 13
403 102 30
317 211 1
14 84 33
227 130 30
199 192 20
109 329 32
61 161 32
401 100 19
34 217 47
339 281 41
250 278 28
281 142 20
257 277 49
280 293 24
37 254 40
405 199 19
239 252 31
51 204 15
17 316 5
371 386 38
170 108 33
309 219 19
133 34 12
175 401 21
265 352 11
263 265 15
357 73 3
3 184 34
386 353 37
243 171 43
211 61 50
280 137 17
3 391 46
284 267 44
166 278 22
285 104 48
291 397 35
260 348 23
318 189 16
405 51 15
135 260 25
368 135 40
194 185 9
370 39 30
92 76 21
304 57 16
21 360 36
286 63 32
325 412 15
319 48 32
322 79 9
49 78 32
361 68 19
75 164 27
49 366 21
83 320 37
153 311 36
360 116 47
204 370 45
365 101 4
157 397 8
95 6 50
159 324 43
21 293 45
306 96 14
351 119 39
101 182 38
294 100 44
222 212 32
178 190 24
107 230 1
163 272 33
229 61 20
251 411 45
297 361 30
203 315 42
384 292 48
160 35 45
137 77 13
186 10 34
126 186 6
225 411 18
285 158 5
297 392 31
202 82 40
300 151 3
159 18 3
126 121 48
58 249 42
36 60 49
363 90 42
10 36 42
315 193 49
361 87 49
47 14 30
296 173 34
4 292 22
207 146 30
153 134 44
276 43 12
23 186 9
385 111 14
207 210 16
157 385 21
241 174 39
141 22 12
372 337 49
73 111 20
239 85 30
117 10 27
122 176 18
365 152 36
97 36 34
130 207 25
331 254 37
54 111 24
271 18 34
392 116 14
167 156 13
384 285 28
126 280 20
91 168 28
33 159 46
153 204 14
148 356 26
40 124 9
175 280 32
410 98 7
369 46 25
20 66 45
284 328 26
193 233 29
208 174 23
408 325 5
102 94 35
347 164 50
40 79 40
128 160 10
368 156 42
2 148 11
190 73 3
300 161 15
18 146 34
157 345 44
276 145 37
120 123 4
131 199 29
243 385 34
344 119 8
84 268 11
7 76 33
241 85 13
358 246 20
360 105 3
27 219 23
412 185 34
392 411 35
233 68 26
152 198 41
7 261 27
277 233 25
208 331 9
208 21 5
15 403 30
117 305 39
178 139 41
71 402 42
232 367 10
186 91 26
340 61 38
56 29 34
77 398 48
355 219 50
168 115 12
6 122 14
34 412 33
241 261 15
333 237 17
80 1 19
277 9 15
73 72 41
147 9 25
385 243 30
264 405 27
148 263 24
171 15 16
64 58 4
60 95 10
412 254 43
118 41 44
410 274 14
348 206 34
308 273 11
196 60 12
67 31 42
42 183 38
403 245 18
187 177 46
60 398 29
326 19 3
174 102 13
341 94 49
8 360 29
261 240 30
179 380 6
258 285 50
301 244 28
146 93 11
209 99 2
119 358 25
86 283 14
5 137 40
386 271 39
359 125 11
13 76 15
62 20 13
151 349 14
326 154 39
344 54 2
64 96 44
265 161 33
304 270 19
135 133 11
193 187 50
280 374 26
102 63 27
114 280 41
307 385 39
346 81 40
6 14 32
49 131 2
119 161 16
215 395 17
86 283 21
241 203 19
400 105 8
91 317 25
377 411 46
303 7 45
15 165 3
193 140 2
48 229 5
227 24 12
212 205 12
390 241 34
79 363 49
259 151 8
6 389 6
173 131 16
283 116 40
155 129 12
33 243 3
296 80 25
168 322 17
323 383 40
165 66 26
73 360 39
75 39 34
86 285 23
234 395 33
35 405 31
385 378 18
267 45 19
31 383 37
163 219 5
88 338 41
235 18 45
60 212 39
20 96 47
50 261 35
243 201 36
91 151 15
177 326 12
114 150 2
345 335 30
355 278 28
344 217 3
53 396 23
18 222 45
104 245 20
18 370 24
369 63 31
125 33 36
203 134 37
93 236 36
3 116 31
352 329 40
230 370 4
15 1 25
354 102 10
227 259 11
176 233 17
334 149 17
302 155 35
165 40 24
146 22 43
164 118 44
351 317 5
19 305 30
77 124 8
6 188 49
93 370 24
96 137 43
293 52 47
81 125 33
294 112 43
209 321 37
330 391 50
218 211 11
328 283 23
54 358 44
106 223 9
22 230 32
204 331 44
368 215 12
297 205 45
167 324 27
254 96 16
374 1 8
60 279 36
149 116 40
392 384 7
199 243 27
234 353 36
377 73 8
216 152 34
150 118 24
398 310 41
261 365 34
233 323 39
393 56 23
305 94 5
395 147 29
280 320 16
135 101 5
302 346 5
126 49 45
319 69 8
368 330 31
314 285 30
171 407 18
259 384 19
274 73 37
388 292 42
367 348 16
131 186 28
250 346 8
70 368 14
20 370 34
156 307 47
111 381 29
319 252 2
307 91 24
336 206 29
302 128 48
25 76 36
60 372 24
262 228 40
278 48 37
369 195 49
68 106 10
99 311 34
257 98 18
306 360 42
167 42 39
80 280 42
138 321 43
289 340 8
248 255 19
56 342 42
143 129 14
29 50 17
407 163 32
131 342 27
219 191 16
1 52 49
162 348 34
225 283 38
215 352 20
260 253 49
180 103 9
384 388 14
351 343 41
242 259 24
192 5 4
278 152 12
176 128 12
372 349 29
378 322 40
206 362 50
212 34 18
397 351 30
